1,2,3,4,5,6,7,8,9,y
1,-2.3347,3.0186,-3.7534,3.9913,-3.281,2.3285,-1.4865,0.56175,two
1,-0.84314,-0.28306,0.1206,0.20012,-0.48206,0.1994,0.0099481,0.13679,two
1,-0.91966,-0.20645,0.046383,0.28118,-0.38515,0.10009,-0.044071,0.1754,two
1,-1.8983,1.4246,-0.97182,0.69344,-0.357,0.4325,-0.62066,0.33272,two
1,-2.0503,1.8337,-0.98607,0.41312,-0.69668,1.0779,-1.0775,0.54593,two
1,-2.0217,1.9914,-1.3762,0.72385,-0.83959,1.1057,-1.0106,0.48553,two
1,-1.0783,0.75336,-0.96869,0.54077,-0.75205,0.65539,-0.47864,0.44175,two
1,-1.0708,0.99284,-1.3944,0.97488,-1.2509,0.93171,-0.50176,0.44093,two
1,-1.6304,1.4826,-1.242,0.77952,-0.76023,0.54746,-0.55596,0.4947,two
1,-1.396,0.84868,-0.47615,0.2477,-0.51606,0.44719,-0.50419,0.43247,two
1,-1.0302,0.17552,-0.69387,0.63435,-0.1881,0.36925,-0.409,0.25604,two
1,-3.3449,5.5052,-5.8249,4.1765,-2.1402,0.79167,-0.22484,0.081161,two
1,-0.94423,0.48519,-0.55213,0.56197,-0.59355,0.30714,-0.42783,0.32896,two
1,-1.2329,0.74847,-0.56252,0.46707,-0.5204,0.4104,-0.6135,0.45617,two
1,-0.76672,0.45021,-0.88441,0.066609,-0.3288,0.39375,-0.13687,0.28989,two
1,-1.7108,1.3334,-1.0622,0.97356,-1.1153,1.3017,-1.0126,0.33664,two
1,-2.3486,2.9288,-3.4168,3.6212,-3.018,1.9707,-1.0885,0.39845,two
1,-1.8908,1.9692,-2.089,2.0543,-2.098,1.7521,-1.2359,0.59956,two
1,-0.80172,0.085417,-0.57541,0.25176,-0.22074,0.38057,-0.27672,0.3142,two
1,-1.693,0.99362,-0.14319,-0.24705,-0.4392,1.0798,-0.86375,0.38114,two
1,-2.0088,1.5674,-0.60094,0.083177,-0.58886,1.1207,-0.84968,0.32853,two
1,-2.1525,1.8819,-0.66459,-0.25501,-0.22047,1.1464,-1.2169,0.53449,two
1,-2.0292,1.467,-0.21261,-0.55159,0.045718,0.86291,-0.89361,0.36527,two
1,-2.3065,2.1492,-0.90333,-0.16242,-0.0088538,0.80126,-0.95803,0.42353,two
1,-1.1949,1.52,-1.9514,1.8315,-1.6938,1.1498,-0.84287,0.44564,two
1,-1.1319,0.91381,-1.1558,0.92252,-0.93973,0.39787,-0.24145,0.35221,two
1,-0.90472,0.70454,-0.69168,0.28373,-0.26443,0.33887,-0.25538,-0.00015551,two
1,-1.1223,0.79659,-0.82806,0.33272,-0.14102,0.31964,-0.36429,0.15622,two
1,-0.61632,0.42239,-0.48665,-2.4971e-05,-0.18735,0.27695,-0.11672,-0.027076,two
1,-1.3408,0.70582,-0.63635,0.51112,-0.55135,0.53513,-0.39696,0.23815,two
1,-1.2473,0.47367,-0.4986,0.66737,-0.65357,0.55097,-0.55006,0.32987,two
1,-1.6709,1.1865,-1.0038,0.9352,-0.74186,0.67292,-0.69809,0.37444,two
1,-1.4279,0.83395,-0.89486,0.88197,-0.63207,0.58994,-0.71749,0.42391,two
1,-1.4591,0.95486,-0.82428,0.72213,-0.73412,0.72756,-0.74118,0.42499,two
1,-2.7848,3.6814,-3.1402,1.8892,-1.0808,0.80073,-0.57427,0.23742,two
1,-1.8766,1.4985,-1.598,1.4936,-0.60789,0.36582,-0.47821,0.2367,two
1,-1.5059,0.88993,-0.74853,0.64098,-0.42029,0.33961,-0.66419,0.52465,two
1,-1.6369,1.0188,-0.82676,0.63569,-0.23117,0.38176,-0.7324,0.46212,two
1,-1.3498,0.68443,-0.67984,0.68694,-0.60916,0.62016,-0.78322,0.53432,two
1,-1.3859,0.63329,-0.60522,0.66946,-0.48849,0.48825,-0.76146,0.53004,two
1,-1.4179,1.1217,-0.85476,0.4688,-0.43596,0.24219,-0.080196,0.084784,two
1,-2.0239,1.6884,-0.61518,-0.0029712,-0.30218,0.81905,-0.87946,0.38241,two
1,-1.0022,0.63975,-1.1446,0.84194,-0.59906,0.35231,-0.40278,0.41802,two
1,-1.5542,0.83252,-0.35381,0.57601,-0.63572,0.5356,-0.68778,0.45806,two
1,-3.4531,6.4567,-8.655,8.7948,-6.9743,4.1906,-1.7406,0.41514,two
1,-3.3822,6.0738,-7.7575,7.6288,-6.064,3.7933,-1.7111,0.45365,two
1,-0.61314,0.49313,-0.44179,0.15592,-0.42872,0.32758,-0.36301,0.020345,two
1,-0.4133,0.060603,-0.91726,0.22923,-0.37508,0.32896,-0.055124,0.35317,two
1,-2.6294,3.4502,-3.2187,2.1442,-0.73056,-0.48869,0.75641,-0.22208,two
1,-2.4018,2.7925,-2.1149,1.122,-0.97664,1.3197,-1.2866,0.59283,two
1,-1.6264,1.5345,-1.2953,0.96758,-1.047,0.99295,-0.67764,0.21999,two
1,-1.8136,1.7739,-1.4145,0.93897,-0.94204,0.93136,-0.76142,0.34577,two
1,-1.4771,0.95112,-0.70786,0.15371,-0.37135,0.85243,-0.62919,0.3041,two
1,-1.7788,1.2274,-0.96077,0.57645,-0.2576,0.694,-0.71712,0.25274,two
1,-1.0774,0.52129,-0.78191,0.40688,-0.53235,0.74085,-0.62565,0.45986,two
1,-1.5302,0.84107,-0.61283,0.13891,-0.11485,0.68339,-0.4847,0.12842,two
1,-1.2993,0.78849,-0.58379,0.13164,-0.59715,0.91193,-0.68327,0.43434,two
1,-1.7104,0.63817,0.1456,0.11259,-0.12912,0.015373,-0.41587,0.3748,two
1,-1.6135,0.42332,0.38312,0.031907,-0.34408,0.12251,-0.21917,0.25287,two
1,-1.4748,0.2245,0.48803,0.068648,-0.52106,0.20556,-0.16707,0.21525,two
1,-1.7662,0.69001,0.055539,0.35276,-0.45495,0.033138,0.019381,0.096052,two
1,-0.88183,0.60345,-0.083885,0.22777,-0.6248,0.45956,-0.37977,-0.041173,two
1,-1.956,1.3986,-0.5479,0.32661,-0.48424,0.20654,0.020731,0.056868,two
1,-1.8665,1.3958,-0.50723,-0.047608,-0.07353,0.27153,-0.37884,0.23179,two
1,-2.0279,1.5376,-0.54299,0.12098,-0.43124,0.7536,-0.77159,0.38301,two
1,-1.73,0.97347,-0.35394,0.4886,-0.93232,0.75091,-0.3851,0.21598,two
1,-1.8732,1.1999,-0.37709,0.41486,-0.90837,0.66031,-0.19539,0.10494,two
1,-1.4063,0.71595,-0.48911,0.43767,-0.40748,0.38889,-0.60878,0.48047,two
1,-1.3888,0.58165,-0.41656,0.42919,-0.33181,0.16965,-0.17325,0.233,two
1,-1.7103,1.1664,-0.55452,0.37502,-0.44671,0.19911,-0.17337,0.27387,two
1,-1.853,1.6114,-1.4429,1.4037,-1.1144,0.80998,-0.79243,0.44479,two
1,-1.9238,2.2061,-2.1793,1.8932,-1.5822,1.0536,-0.66112,0.20654,two
1,-1.2613,1.0144,-1.0598,0.82612,-0.58116,0.37822,-0.50545,0.19945,two
1,-0.42593,0.3448,-0.8862,0.13363,-0.48064,0.25097,0.0085067,0.28888,two
1,-1.0825,0.68471,-0.79553,0.61536,-0.53817,0.50949,-0.2278,0.011626,two
1,-1.5212,1.2537,-0.86256,0.52186,-0.70994,0.96097,-0.9143,0.40161,two
1,-2.2677,2.8157,-3.0524,2.8632,-2.2874,1.5791,-1.1005,0.50501,two
1,-2.5181,3.5366,-3.9641,3.618,-2.7351,1.6144,-0.87636,0.37284,two
1,-0.74935,0.37429,-0.53165,0.26013,-0.45412,0.27359,-0.25545,0.22991,two
1,-1.7716,1.7205,-1.3348,0.80252,-0.63161,0.54302,-0.59609,0.33956,two
1,-1.4108,0.82843,-0.45584,0.48454,-0.85576,0.8788,-0.63114,0.24258,two
1,-0.95727,0.79081,-0.43307,0.16201,-0.54209,0.50202,-0.68054,0.37893,two
1,-1.3784,0.8203,-0.7274,0.46433,-0.50682,0.63698,-0.63096,0.39088,two
1,-0.15047,-0.041526,-0.66727,0.2736,-0.15953,0.28431,-0.24273,0.059301,two
1,-0.67828,0.25418,-0.71766,0.59404,-0.40356,0.41582,-0.43715,0.23759,two
1,-1.0019,0.081785,-0.28958,0.090468,0.11093,0.11263,-0.29256,0.18851,two
1,-0.7496,0.58918,-0.82909,-0.080889,-0.48573,0.39708,-0.24739,0.51219,two
1,-2.2472,3.2443,-4.062,3.9066,-3.2223,2.2071,-1.2685,0.51176,two
1,-2.237,2.5273,-2.1632,1.2337,-0.47956,0.10966,-0.095842,0.15756,two
1,-1.1479,0.16134,0.36785,-0.088342,-0.48811,0.40115,-0.20962,0.06181,two
1,-1.0711,0.13447,-0.10937,0.35122,-0.47574,0.17965,-0.20089,0.24062,two
1,-0.97361,0.0059122,0.12714,0.16296,-0.52665,0.26819,-0.29691,0.29174,two
1,-0.98604,-0.26633,0.31704,0.41718,-0.63798,0.21591,-0.12302,0.11424,two
1,-0.74609,-0.18491,0.038684,0.31499,-0.51642,0.023118,0.063364,0.087816,two
1,-1.3774,1.1421,-1.2732,0.65553,-0.50058,0.32259,-0.12784,0.20597,two
1,-1.8604,2.0464,-2.0275,1.4388,-0.93974,0.49532,-0.24216,0.14318,two
1,-1.6226,1.69,-1.8616,1.2391,-0.88789,0.5599,-0.29965,0.2219,two
1,-1.3514,0.56442,-0.2484,0.2219,-0.38166,0.16838,-0.073594,0.21993,two
1,-1.7995,0.92089,-0.87421,1.3278,-0.48857,0.046043,-0.27472,0.16314,two
1,-2.533,2.0979,-0.81659,0.97984,-1.3801,0.92503,-0.31174,0.047841,two
1,-2.3661,1.591,-0.45098,0.88376,-0.89118,0.4526,-0.4309,0.22057,two
1,-0.4573,0.24796,-0.47776,0.2535,-0.3182,0.16258,-0.16167,0.10042,two
1,-1.3518,0.78759,-1.199,1.4095,-0.95134,0.5327,-0.62946,0.48267,two
1,-2.1941,3.0395,-3.1661,2.435,-1.5069,0.70269,-0.39774,0.20426,two
1,-1.7723,2.2064,-2.3075,1.8363,-1.4523,0.99288,-0.73921,0.36863,two
1,-1.5434,1.6949,-1.5107,0.93203,-0.70007,0.45323,-0.50592,0.32838,two
1,-1.5283,1.0379,-0.73024,0.65392,-0.77315,0.33239,-0.18658,0.31628,two
1,-1.7407,1.3449,-0.77992,0.48923,-0.61997,0.37854,-0.26891,0.3158,two
1,-1.5362,1.1549,-0.81257,0.4751,-0.7782,0.80458,-0.49103,0.27295,two
1,-1.3232,0.78568,-0.80533,0.69492,-0.62651,0.50149,-0.40212,0.26508,two
1,-1.5137,0.9536,-0.45063,0.23366,-0.67637,0.86862,-0.57039,0.23947,two
1,-1.2457,0.78807,-0.56621,0.21018,-0.5489,0.7039,-0.48088,0.25027,two
1,-0.86998,0.2336,-0.68518,0.22418,-0.17508,0.62999,-0.62083,0.33296,two
1,-1.7462,1.7819,-1.6892,1.5112,-1.2269,0.77919,-0.57554,0.29127,two
1,-1.7203,1.7524,-1.5778,1.3481,-1.0791,0.76124,-0.63598,0.32331,two
1,-0.98616,0.62597,-1.0309,0.38121,-0.53576,0.55599,-0.027433,0.14164,two
1,-0.46637,-0.21286,-0.45056,-0.027163,-0.24454,0.4348,-0.01641,0.1704,two
1,-0.39942,-0.077248,-0.66682,0.001252,-0.22089,0.27583,0.021803,0.26791,two
1,-0.84968,0.066217,0.28077,-0.5762,-0.25999,0.48421,-0.19185,0.12577,two
1,-1.0118,0.30301,0.18852,-0.40691,-0.40658,0.62049,-0.34388,0.1391,two
1,-1.0371,0.38004,-0.02322,-0.21079,-0.47652,0.6067,-0.28173,0.12419,two
1,-0.88972,0.2501,0.050195,-0.42159,-0.38597,0.51827,-0.24024,0.20687,two
1,-1.1325,0.4504,0.083411,-0.34627,-0.44396,0.7045,-0.37945,0.12831,two
1,-2.0669,2.4337,-2.6314,2.3887,-1.8637,1.2784,-0.93119,0.45285,two
1,-0.96686,0.45678,-0.60694,0.052781,-0.45236,0.64543,-0.41847,0.38217,two
1,0.48645,0.78583,0.023688,-0.1725,-0.72255,-0.29355,-0.42687,-0.14054,two
1,0.42048,0.51114,-0.043017,-0.1492,-0.57141,-0.40389,-0.38481,0.059494,two
1,-0.30864,0.96883,-1.0062,0.16824,-0.81061,0.2059,-0.16696,0.17846,two
1,-0.20021,0.7173,-0.43136,-0.02433,-0.73845,0.23584,-0.46896,0.19406,two
1,-1.4878,1.2016,-0.95583,0.36747,-0.5382,0.6292,-0.45405,0.3802,two
1,-1.6,1.6752,-1.6799,1.0554,-1.0378,0.85667,-0.56991,0.42273,two
1,-1.2474,0.95884,-1.3149,0.84315,-0.71655,0.72447,-0.55233,0.36569,two
1,-1.5911,1.4578,-1.4763,1.0085,-0.86972,0.70748,-0.64218,0.44603,two
1,-1.4899,1.0055,-1.3191,1.2561,-1.0911,0.94298,-0.42905,0.12768,two
1,-1.9192,1.9341,-1.1271,0.61644,-0.59407,0.57703,-0.41426,0.16136,three
1,-1.9628,1.6077,-0.45711,-0.054238,-0.52262,1.2539,-1.2342,0.51232,three
1,-1.9914,1.69,-0.45558,-0.19305,-0.23277,0.85875,-0.95676,0.42884,three
1,-1.3946,0.81201,-0.70158,0.72766,-0.59626,0.36209,-0.26475,0.12493,three
1,-1.7912,1.7666,-1.5495,1.4123,-1.1999,0.77998,-0.41189,0.050528,three
1,-2.4315,3.0193,-2.92,2.4714,-1.8135,1.0024,-0.54973,0.29199,three
1,-2.878,3.3785,-1.9891,0.79116,-0.93934,1.2118,-0.70017,0.15571,three
1,-0.99619,0.41423,-0.54906,0.71901,-0.42707,0.30787,-0.27855,0.081553,three
1,-3.0511,4.8397,-5.4895,4.8165,-3.3749,1.7012,-0.53723,0.13005,three
1,-3.291,5.3598,-6.1418,5.5083,-3.7621,1.5908,-0.21204,-0.034401,three
1,-2.319,2.4381,-1.5545,0.7567,-1.0731,1.5782,-1.356,0.57216,three
1,-1.9464,1.5143,-0.6255,0.15564,-0.67987,1.2785,-1.1748,0.51877,three
1,-2.2141,1.9796,-1.0868,0.63571,-0.95821,1.2284,-0.83022,0.27773,three
1,-1.7641,0.88554,-0.23724,0.52718,-0.99228,0.85138,-0.33493,0.098594,three
1,-2.1463,1.9577,-1.0278,0.40792,-0.81725,1.3033,-1.0924,0.4627,three
1,-1.5508,1.9486,-2.2653,2.0347,-1.542,0.77052,-0.44816,0.10199,three
1,-2.5645,3.4831,-3.2366,2.1637,-1.2016,0.59596,-0.32367,0.1407,three
1,-2.1315,2.1776,-1.6654,1.2923,-1.2639,1.1428,-0.70867,0.21249,three
1,-3.5433,6.5653,-8.4902,8.4458,-6.9072,4.583,-2.2169,0.59115,three
1,-3.3474,6.0862,-8.0741,8.4904,-7.2671,4.7509,-2.1313,0.53411,three
1,-1.1845,1.2214,-1.3551,0.89648,-1.0167,0.80348,-0.54933,0.30699,three
1,-1.5252,1.4959,-1.3995,0.88724,-0.94337,0.79384,-0.64811,0.42529,three
1,-1.0111,0.53104,-0.65246,0.39628,-0.70185,0.43474,-0.20799,0.31023,three
1,-2.6038,3.4509,-3.6102,3.2815,-2.4809,1.6238,-0.90283,0.30398,three
1,-2.4862,3.0831,-2.7791,2.2037,-1.7727,1.2913,-0.71492,0.2453,three
1,-2.2757,2.7698,-2.5202,1.8569,-1.1319,0.64336,-0.47914,0.23664,three
1,-2.6013,3.0512,-2.1271,0.93628,-0.53992,0.8875,-1.0366,0.47913,three
1,-2.5142,2.8988,-2.2584,1.5429,-1.3582,1.4938,-1.2441,0.47505,three
1,-1.4075,0.35448,-0.065385,0.46007,-0.50216,0.43295,-0.55685,0.3568,three
1,-2.4005,3.3793,-3.679,2.8859,-1.8982,0.88962,-0.2325,0.12065,three
1,-2.05,2.341,-2.0774,1.2321,-0.59007,0.079477,0.13421,0.030577,three
1,-1.9796,2.502,-2.6229,1.9497,-1.3027,0.50621,-0.079092,0.10243,three
1,-1.9627,2.2613,-2.064,1.4564,-1.0669,0.52531,-0.17779,0.10542,three
1,-1.704,1.2061,-0.67071,0.66098,-0.90816,0.83667,-0.53913,0.25779,three
1,-1.7052,1.1278,-0.6136,0.90635,-1.1766,0.87271,-0.53188,0.27164,three
1,-1.6001,0.57711,-0.072948,0.3918,-0.393,0.35269,-0.6028,0.36351,three
1,-2.6281,3.5009,-3.2875,2.3592,-1.4298,0.91663,-0.73636,0.35804,three
1,-2.7349,3.6252,-3.377,2.5403,-1.5977,0.65064,-0.12444,0.061158,three
1,-1.4756,0.59268,0.018282,0.0066532,-0.17518,0.4119,-0.79664,0.53061,three
1,-1.7775,0.82611,-0.34927,0.9306,-0.7201,0.18795,-0.36694,0.31736,three
1,-2.0437,1.6153,-0.98671,0.95992,-0.84306,0.56023,-0.55697,0.34478,three
1,-0.92844,0.44454,-0.36489,0.3697,-0.45106,0.22182,-0.2775,-0.0098442,three
1,-2.2939,2.6176,-2.3808,1.8566,-1.4707,1.2692,-1.0055,0.43528,three
1,-2.0664,1.9739,-1.5219,1.0759,-0.62921,0.27433,-0.42405,0.33536,three
1,-1.4411,0.31091,0.21347,0.58796,-0.96721,0.40546,-0.097877,0.032004,three
1,-1.1611,0.085898,0.098571,0.50023,-0.70686,0.19537,-0.011777,0.051166,three
1,-2.1295,2.0091,-1.3831,1.1339,-1.2815,1.3992,-1.1226,0.40699,three
1,-2.2341,2.2628,-1.8476,1.7833,-1.7309,1.5558,-1.1362,0.377,three
1,-1.7874,1.6406,-1.4327,1.0667,-0.92614,0.68913,-0.4055,0.22686,three
1,-2.5995,2.6369,-1.0885,0.43251,-1.5426,2.2221,-1.428,0.4009,three
1,-2.5201,2.3835,-0.77387,0.17073,-1.3025,2.0217,-1.3379,0.38993,three
1,-1.4726,1.1308,-0.7099,0.54825,-0.71528,0.64957,-0.53232,0.26836,three
1,-2.3712,2.2463,-1.3826,0.97762,-0.80062,0.6105,-0.49647,0.24583,three
1,-2.4295,2.627,-1.8813,1.4358,-1.4032,0.94982,-0.36574,0.14056,three
1,-1.2496,0.30403,-0.43019,0.68102,-0.38015,0.13176,-0.3358,0.31825,three
1,-2.0542,1.8732,-1.0327,0.51338,-0.62805,0.90758,-0.87487,0.35076,three
1,-2.2658,2.5661,-1.9882,1.2219,-0.94812,1.0331,-0.95752,0.39555,three
1,-1.747,1.6129,-1.413,1.2422,-1.306,1.037,-0.67041,0.28429,three
1,-1.5257,1.3761,-1.6737,1.5322,-1.1843,0.7927,-0.57676,0.30093,three
1,-1.9553,2.0249,-1.9846,1.6987,-1.2403,0.75385,-0.57655,0.31422,three
1,-2.1775,2.6368,-2.7297,2.4139,-1.9236,1.2269,-0.6832,0.27526,three
1,-2.151,3.064,-3.8483,3.8331,-3.0343,1.8978,-1.0536,0.38411,three
1,-2.6542,4.4232,-5.8473,6.0125,-4.9784,3.1915,-1.5929,0.50683,three
1,-2.5598,3.754,-3.7438,2.7636,-1.9583,1.3137,-0.80292,0.28786,three
1,-2.5025,3.8024,-4.0841,3.2895,-2.3395,1.3771,-0.70495,0.23956,three
1,-2.5668,3.115,-2.3664,1.4173,-1.174,1.1854,-0.8773,0.2968,three
1,-2.9507,4.9352,-5.9179,5.6291,-4.2665,2.4115,-0.92703,0.18057,three
1,-2.7715,4.3561,-4.7878,4.0116,-2.6006,1.1858,-0.31899,0.029991,three
1,-2.2092,2.3322,-2.0568,1.847,-1.7911,1.7368,-1.2824,0.45462,three
1,-1.6614,1.1245,-0.7073,0.45078,-0.70516,0.69708,-0.38068,0.22976,three
1,-0.85197,-0.079196,0.20888,-0.04522,-0.29614,0.036767,-0.27714,0.45902,three
1,-2.6105,3.0156,-2.3478,2.1397,-2.2264,1.5765,-0.59078,0.1078,three
1,-2.5376,2.8651,-2.1236,1.8454,-2.0315,1.578,-0.68607,0.16488,three
1,-2.1482,2.2914,-1.3915,0.81211,-1.2041,1.5458,-1.0838,0.27443,three
1,-2.193,2.3555,-1.3731,0.62351,-0.89646,1.3064,-0.96997,0.24954,three
1,-1.8185,2.0259,-2.1511,1.8514,-1.6236,1.0431,-0.43954,0.21496,three
1,-1.4987,1.1627,-0.44893,0.36065,-0.89473,1.1294,-0.7444,0.14544,three
1,-1.1806,0.91163,-1.0447,1.1582,-0.8948,0.75576,-0.97487,0.56509,three
1,-1.343,0.97272,-1.0938,1.1682,-1.0068,0.92134,-1.0802,0.63752,three
1,-1.91,1.7699,-1.165,0.8255,-1.1158,1.2034,-0.80534,0.23734,three
1,-1.3609,0.091084,0.12807,0.96859,-1.0154,-0.10716,0.19491,0.15911,three
1,-1.0888,-0.1187,-0.048492,0.97514,-0.9595,0.0019152,-0.036079,0.33421,three
1,-2.9188,4.1492,-3.7037,2.3444,-1.6261,1.5442,-1.2769,0.53094,three
1,-2.4697,2.82,-1.8863,0.74141,-0.68802,1.2403,-1.3119,0.61074,three
1,-2.66,3.6259,-3.2023,1.9267,-1.2953,1.2198,-1.0658,0.50444,three
1,-2.3892,2.7227,-1.8776,0.93495,-1.1811,1.7408,-1.5337,0.64503,three
1,-2.5126,2.977,-2.1178,0.9833,-0.91218,1.3699,-1.31,0.58031,three
1,-2.1127,1.6644,-0.50688,0.068915,-0.43764,0.69237,-0.59831,0.26986,three
1,-3.2886,5.7668,-6.8781,6.2557,-4.652,2.847,-1.3417,0.35904,three
1,-2.5452,3.4452,-3.5905,3.1262,-2.5803,1.848,-1.0215,0.37721,three
1,-2.5412,3.4918,-3.829,3.6536,-2.9534,1.7624,-0.81202,0.28722,three
1,-2.1612,2.2738,-1.725,1.2252,-1.5006,1.5297,-1.0724,0.47976,three
1,-2.6846,3.4096,-2.9224,2.2167,-2.1518,1.8985,-1.1227,0.3756,three
1,-1.7046,0.5388,0.58571,-0.23075,-0.77328,0.70421,-0.18219,0.089359,three
1,-1.8371,1.4802,-0.95965,0.62765,-0.78667,0.7884,-0.6774,0.40959,three
1,-2.3692,2.5984,-1.8886,1.0513,-0.76998,0.50282,-0.27259,0.17728,three
1,-2.0873,1.6133,-0.39194,-0.16205,-0.29385,0.54639,-0.47075,0.26929,three
1,-1.9876,1.6492,-0.82164,0.20879,-0.20131,0.058566,0.012746,0.11446,three
1,-2.0387,1.5571,-0.41529,-0.095202,-0.33847,0.56309,-0.44052,0.23574,three
1,-1.9431,1.3085,-0.35839,0.16647,-0.49606,0.44203,-0.29179,0.19928,three
1,-2.0992,1.7318,-0.57958,-0.13656,-0.17044,0.40864,-0.34823,0.22095,three
1,-2.6152,3.3684,-2.7917,1.7498,-1.187,0.96734,-0.73374,0.29116,three
1,-2.032,1.7024,-0.97754,0.99826,-1.6134,1.6242,-1.0085,0.36325,three
1,-1.5873,0.94458,-0.65497,1.0661,-1.2692,0.90412,-0.57739,0.25986,three
1,-1.4534,1.0424,-1.3271,1.5543,-1.2866,0.92229,-0.95327,0.60404,three
1,-2.2905,2.0243,-0.6596,0.02391,-0.59766,1.0601,-0.86688,0.37253,three
1,-1.9546,1.4659,-0.48231,0.40488,-0.87713,0.81219,-0.47097,0.19457,three
1,-1.8113,1.2257,0.0068581,-0.56279,-0.19298,0.88536,-0.76528,0.25577,three
1,-1.9412,1.5648,-1.1884,1.0825,-0.9374,0.94839,-1.0022,0.50203,three
1,-1.7666,0.93438,-0.22401,0.44587,-0.78448,0.56901,-0.39153,0.24225,three
1,-1.2395,0.084809,-0.26712,0.96109,-0.64085,0.1144,-0.28925,0.31111,three
1,-1.7153,1.1453,-0.37371,0.19997,-0.70937,0.90387,-0.84387,0.47381,three
1,-1.7539,1.2693,-0.26507,-0.38248,-0.14832,0.81005,-1.0708,0.61803,three
1,-1.9725,1.5211,-0.3498,-0.18252,-0.43812,1.0578,-1.0789,0.51915,three
1,-1.408,0.53721,0.095262,0.053872,-0.58145,0.53566,-0.4288,0.28165,three
1,-1.3774,0.61025,-0.059981,0.0419,-0.59431,0.71693,-0.6028,0.34133,three
1,-1.9884,1.5928,-0.80411,0.66619,-1.2753,1.3241,-0.61673,0.18826,three
1,-1.623,0.88004,-0.39012,0.38875,-0.44833,0.43207,-0.4914,0.33806,three
1,-1.001,0.6739,-0.54888,0.56164,-0.43513,0.51444,-0.35476,-0.033625,three
1,-1.9599,2.0537,-1.7147,1.3307,-1.5893,1.6684,-1.1799,0.44777,three
1,-2.4382,3.4603,-3.711,3.2679,-2.8697,2.2509,-1.4071,0.49859,three
1,-1.7345,1.4012,-1.2752,1.1475,-0.90061,0.56419,-0.34975,0.18518,three
1,-2.5081,2.9977,-2.6272,2.4164,-2.4974,2.1583,-1.3393,0.44812,three
1,-2.2947,2.5409,-2.2663,1.8652,-1.4284,1.0529,-0.84935,0.42091,three
1,-1.6282,0.86488,-0.46882,0.74121,-0.78778,0.56321,-0.49397,0.26733,three
1,-2.9644,4.6707,-5.2471,4.3734,-2.9212,1.5635,-0.62153,0.17293,three
1,-2.4448,2.7365,-1.9793,1.0897,-0.8265,1.0023,-0.8885,0.33933,three
1,-2.1343,2.1538,-1.3173,0.62263,-0.79672,1.1236,-0.99528,0.39748,three
1,-2.6973,3.8653,-4.1873,3.5273,-2.5517,1.6488,-0.87561,0.30438,three
1,-2.2896,2.8069,-2.4314,2.0009,-1.9761,1.7591,-1.0992,0.27664,three
1,-1.5036,1.0399,-0.68825,0.50554,-0.73968,0.66807,-0.4562,0.24591,three
1,-1.3959,0.73326,-0.074415,-0.0047084,-0.49648,0.665,-0.62364,0.27924,three
1,-1.6023,0.63712,-0.20976,0.56609,-0.77253,0.60807,-0.4035,0.20534,three
1,-2.6838,2.9118,-1.5709,0.83522,-1.3781,1.63,-1.0258,0.29732,three
1,-1.4021,0.61715,-0.0016804,-0.12417,-0.44814,0.58984,-0.4183,0.2509,three
1,-1.335,0.60236,-0.18818,-0.038371,-0.33339,0.42454,-0.27253,0.20955,three
1,-1.252,0.35218,0.17646,-0.38557,-0.11914,0.37628,-0.30532,0.22983,three
1,-1.305,0.44775,0.096616,-0.30895,-0.21832,0.5009,-0.42223,0.28329,three
1,-1.3751,0.57113,0.053322,-0.24075,-0.27145,0.45308,-0.37737,0.25859,three
1,-2.4983,3.5558,-3.7062,3.2092,-2.57,1.8772,-1.134,0.3315,three
1,-1.6835,1.2966,-0.71625,0.64744,-0.86914,0.83684,-0.71287,0.34945,three
1,-2.6813,3.3537,-2.756,1.5606,-0.62805,0.17466,-0.035788,0.053825,three
1,-2.7523,3.378,-2.5356,1.3271,-0.68143,0.43513,-0.25422,0.11642,three
1,-1.3648,0.41116,-0.25239,0.47655,-0.39073,0.07532,-0.031298,0.1097,three
1,-1.2271,0.1126,-0.11117,0.5523,-0.2866,-0.22738,0.04412,0.19116,three
1,-0.97433,0.50517,-0.53716,0.34118,-0.44175,0.30566,-0.10092,-0.054174,three
1,-2.6064,2.9855,-2.0438,0.99833,-0.79046,1.1308,-1.0907,0.4266,three
1,-2.7176,3.3343,-2.6808,1.9874,-1.8505,1.763,-1.1948,0.36999,three
1,-2.6654,2.8174,-1.6995,1.2094,-1.3393,1.207,-0.75654,0.23626,three
1,-2.0431,1.6471,-0.92467,0.74194,-0.83019,0.90154,-0.78556,0.35701,three
1,-1.7328,1.5253,-1.2873,1.12,-0.88584,0.56338,-0.40758,0.20104,three
1,-1.4581,1.071,-0.9082,0.7404,-0.65998,0.40031,-0.36857,0.30308,three
1,-1.9594,1.677,-1.4867,1.8705,-1.7485,1.1506,-0.86792,0.45732,three
1,-2.1975,2.2304,-2.0662,2.2757,-2.0588,1.4494,-1.0363,0.47294,three
1,-3.0335,4.7084,-5.4867,5.3815,-4.2759,2.6078,-1.2622,0.39691,three
1,-2.545,3.3822,-3.7732,3.8525,-3.0755,1.8454,-0.96347,0.31658,three
1,-2.705,3.919,-4.4111,4.2124,-3.3083,1.896,-0.6087,0.053029,three
1,-2.0721,2.0204,-0.94264,-0.3182,0.20311,0.43199,-0.74384,0.45398,three
