1,2,3,4,y
1,-2.2402,1.5376,-0.28967,two
1,-2.356,1.7898,-0.42465,two
1,-2.2956,1.9162,-0.6135,two
1,-0.81262,0.13735,-0.27598,two
1,-1.5394,0.66149,-0.076401,two
1,-1.0711,0.11255,-0.0020858,two
1,-0.92862,0.080613,-0.13264,two
1,-1.7929,1.0487,-0.22302,two
1,-1.0893,0.25074,-0.01805,two
1,-0.71509,-0.11638,-0.0086508,two
1,-1.3319,0.89248,-0.3903,two
1,-2.1854,1.6788,-0.46767,two
1,-1.4176,0.76954,-0.32297,two
1,-1.5725,0.87589,-0.28005,two
1,-1.1861,0.7117,-0.48052,two
1,-1.2364,0.77656,-0.5171,two
1,-1.6434,0.73402,-0.055108,two
1,-1.2469,0.47064,-0.17269,two
1,-1.362,0.049726,0.33267,two
1,-1.5072,0.11747,0.41535,two
1,-1.554,0.56001,0.014031,two
1,-1.4834,0.087761,0.42167,two
1,-1.4665,0.07981,0.41142,two
1,-2.1089,1.252,-0.13011,two
1,-1.9249,0.92429,0.014062,two
1,-1.9982,1.0367,-0.024352,two
1,-1.9907,1.0401,-0.03433,two
1,-1.9995,1.0495,-0.034096,two
1,-0.998,0.29667,-0.28293,two
1,-1.0045,0.38305,-0.36318,two
1,-0.72156,0.24955,-0.45949,two
1,-0.98777,0.49056,-0.45848,two
1,-1.0028,0.83204,-0.52718,two
1,-1.5666,0.43109,0.15733,two
1,-0.9497,-0.075854,0.094495,two
1,-1.6632,0.70513,-0.012482,two
1,-1.492,0.33983,0.1875,two
1,-1.2094,0.34516,-0.084032,two
1,-1.2882,0.48948,-0.16788,two
1,-0.57484,0.19367,-0.52092,two
1,-0.75794,0.14472,-0.32936,two
1,-1.4855,0.98123,-0.45445,two
1,-1.3943,0.57194,-0.13745,two
1,-1.0149,0.5221,-0.40189,two
1,-1.3185,0.88352,-0.50121,two
1,-1.2239,0.65935,-0.35883,two
1,-1.6541,1.0156,-0.31998,two
1,-0.87249,-0.05485,0.026164,two
1,-1.1738,0.49745,-0.26399,two
1,-1.1353,0.58073,-0.36484,two
1,-0.76268,-0.071455,-0.059274,two
1,-1.1846,0.36322,-0.097328,two
1,-1.1488,0.79516,-0.5954,two
1,-1.1415,0.89777,-0.6781,two
1,-0.79611,-0.087927,0.020961,two
1,-1.4261,1.0395,-0.53407,two
1,-0.41088,0.20451,-0.49644,two
1,-0.46522,0.29601,-0.56564,two
1,-0.34976,0.25367,-0.49276,two
1,-1.1208,-0.041586,0.20705,two
1,-1.7568,0.94652,-0.16172,two
1,-1.6407,1.0578,-0.40571,two
1,-1.3067,0.70712,-0.35213,two
1,-1.6361,0.38008,0.27835,two
1,-1.4794,0.76363,-0.23808,two
1,-1.3064,0.44043,-0.073956,two
1,-1.979,1.6412,-0.62344,two
1,-0.92933,0.41768,-0.33279,two
1,-2.3109,1.8974,-0.56417,two
1,-1.8166,1.2531,-0.38743,two
1,-1.9043,1.4595,-0.51006,two
1,-1.7625,1.2293,-0.36934,two
1,-1.2055,0.5209,-0.22506,two
1,-1.1686,0.40829,-0.14686,two
1,0.083437,0.041994,-0.41521,two
1,-0.092856,0.0099085,-0.37022,two
1,0.035819,-0.0044035,-0.45161,two
1,-1.145,0.79002,-0.60456,two
1,-1.3297,0.58064,-0.17949,two
1,-1.1616,0.40227,-0.17714,two
1,-0.69064,-0.29326,0.089081,two
1,-0.84865,-0.28414,0.19402,two
1,-0.77252,0.22911,-0.20603,two
1,-0.78889,0.21661,-0.2603,two
1,-1.4298,0.79297,-0.29737,two
1,-1.336,0.72765,-0.31632,two
1,-1.5639,0.64919,-0.066208,two
1,-1.5595,0.98485,-0.40021,two
1,-1.2217,0.73022,-0.35313,two
1,-1.5016,1.0563,-0.49115,two
1,-1.5477,0.39868,0.19125,two
1,-2.0293,1.2896,-0.22976,two
1,-1.8202,1.0394,-0.1829,two
1,-2.2659,1.6033,-0.3234,two
1,-1.5381,1.5272,-0.87135,two
1,-0.1086,-0.2388,-0.60103,two
1,-1.1025,0.64616,-0.42436,two
1,-1.0138,0.37985,-0.25104,two
1,-1.4981,1.2383,-0.66642,two
1,-0.92676,0.16579,-0.19641,two
1,-1.3971,0.4399,-0.0015095,two
1,-1.7309,0.57565,0.18425,two
1,-2.0332,1.4893,-0.42933,two
1,-1.6594,0.66435,0.03021,two
1,-1.5562,0.44971,0.14497,two
1,-0.69718,0.094292,-0.15496,two
1,-0.76601,0.31364,-0.15283,two
1,-1.2302,0.24407,0.015453,two
1,-1.7579,1.1097,-0.3214,two
1,-1.382,0.44582,-0.028791,two
1,-1.3362,0.43993,-0.0055111,two
1,-1.421,0.74427,-0.17004,two
1,-2.0289,1.6753,-0.61889,two
1,-1.9438,1.6875,-0.70597,two
1,-1.6522,1.2398,-0.55927,two
1,-1.1816,0.6102,-0.33314,two
1,-1.4544,0.99197,-0.48851,two
1,-1.019,0.86758,-0.55561,two
1,-0.92617,0.93937,-0.5587,two
1,-0.90038,0.73502,-0.81967,two
1,-1.163,0.44659,-0.26329,two
1,-1.8625,1.1304,-0.2324,two
1,-1.1574,0.073718,0.15558,two
1,-1.4159,0.49549,-0.012971,two
1,-2.4793,2.1156,-0.62266,two
1,-2.3361,1.9627,-0.60877,two
1,-2.3935,1.9726,-0.56504,two
1,-2.4271,2.0724,-0.62918,two
1,-2.3955,2.0198,-0.61039,two
1,-2.1229,1.6396,-0.50484,two
1,-1.5765,0.27218,0.33126,two
1,-1.011,-0.034835,0.098667,two
1,-1.2853,0.18827,0.12899,two
1,-1.1112,-0.52581,0.67793,two
1,-0.75463,-0.069853,-0.10856,two
1,-1.8309,0.99648,-0.13871,two
1,-1.5868,1.2259,-0.52301,two
1,-1.5004,1.0802,-0.4356,two
1,-1.3929,0.96158,-0.47515,two
1,-0.58812,-0.27175,-0.090351,two
1,-1.2262,0.69899,-0.38051,two
1,-1.3279,0.55763,-0.17221,two
1,-1.2296,-0.039862,0.31705,two
1,-1.3387,0.16564,0.22031,two
1,-0.96816,0.079727,-0.025,two
1,-1.4556,0.67791,-0.18266,two
1,-1.6005,1.0467,-0.4243,two
1,-1.45,0.66487,-0.18434,two
1,-1.7702,0.77782,0.01106,two
1,-1.6764,0.87967,-0.18715,two
1,-1.9952,1.4263,-0.4159,two
1,-2.1263,1.5665,-0.42337,two
1,-1.0718,0.25086,-0.14975,two
1,-0.94788,0.35023,-0.36851,two
1,-1.0388,0.2718,-0.17414,two
1,-2.348,2.0077,-0.64339,two
1,-1.1901,0.4256,-0.14126,two
1,-1.0506,0.45038,-0.31733,two
1,-0.89303,0.34927,-0.2717,two
1,-1.6337,1.0554,-0.31762,two
1,-0.90486,0.46847,-0.49995,two
1,-1.1147,0.7238,-0.5784,two
1,-2.706,2.464,-0.75418,two
1,-2.3278,1.8092,-0.47086,two
1,-2.0646,1.4305,-0.34147,two
1,-2.3107,1.7502,-0.42855,two
1,-2.4094,1.8996,-0.48165,two
1,-1.7718,1.2232,-0.42285,two
1,-1.0921,0.31343,-0.17568,two
1,-1.4586,0.9761,-0.43947,two
1,-1.3151,0.27224,0.091312,two
1,-1.3116,0.29645,0.059159,two
1,-2.1907,1.7357,-0.52645,two
1,-2.2588,1.692,-0.41645,two
1,-2.2428,1.6724,-0.41276,two
1,-2.4227,1.9886,-0.55191,two
1,-2.1506,1.5718,-0.39896,two
1,-1.9991,1.6282,-0.61275,two
1,-1.9036,1.5074,-0.57922,two
1,-1.8596,1.3744,-0.49392,two
1,-2.115,1.7595,-0.62579,two
1,-1.9333,1.447,-0.49442,two
1,-1.6793,1.2332,-0.52245,two
1,-2.0239,1.3819,-0.33243,two
1,-1.3506,0.81219,-0.39496,two
1,-1.7204,1.0838,-0.33661,two
1,-1.6565,0.71304,-0.014249,two
1,-1.4988,0.46811,0.079598,two
1,0.0088029,0.60707,-0.13575,two
1,-1.2258,0.66593,-0.40106,two
1,-1.5087,0.24685,0.28839,two
1,-1.2273,-0.041641,0.31402,two
1,-1.1156,-0.13662,0.29421,two
1,-1.3068,-0.12476,0.47449,two
1,-1.5425,0.38085,0.19522,two
1,-1.5528,0.98036,-0.38137,two
1,-1.4121,0.87363,-0.43062,two
1,-1.7968,1.5621,-0.68893,two
1,-0.72561,-0.26593,0.088813,two
1,-0.62925,-0.12292,-0.11185,two
1,-0.75365,-0.074099,-0.11007,two
1,-0.44432,-0.16078,-0.29559,two
1,-0.27937,-0.13174,-0.44695,two
1,-0.60332,0.37757,-0.68433,two
1,-0.95278,0.59009,-0.56327,two
1,-2.6875,2.51,-0.81309,two
1,-2.6579,2.4581,-0.78862,two
1,-2.7291,2.6355,-0.89554,two
1,-2.8048,2.7238,-0.91437,two
1,-2.832,2.7529,-0.91722,two
1,-1.9425,1.3717,-0.40098,two
1,-1.6812,0.88255,-0.17399,two
1,-0.91563,0.38623,-0.33068,two
1,-1.0354,0.42526,-0.29399,two
1,-0.91615,0.36188,-0.33455,two
1,-0.82934,0.53999,-0.58273,two
1,-0.85308,0.57978,-0.62088,two
1,-1.3433,0.25515,0.1133,two
1,-1.862,1.167,-0.27844,two
1,-1.6218,1.3507,-0.63795,two
1,-0.77484,0.38274,-0.58001,two
1,-1.9861,1.0505,-0.048909,two
1,-2.1166,1.3341,-0.20515,two
1,-2.3142,1.7082,-0.38402,two
1,-1.9827,1.0596,-0.064566,two
1,-2.1724,1.466,-0.28152,two
1,-1.6598,1.0233,-0.32459,two
1,-1.6281,0.99421,-0.33813,two
1,-1.8187,0.94214,-0.10216,two
1,-1.4186,0.60968,-0.14328,two
1,-1.7314,0.92625,-0.17122,two
1,-1.4734,0.96016,-0.34911,two
1,-0.34124,-0.32956,-0.28818,two
1,-0.88678,0.33317,-0.40958,two
1,-1.0966,0.43112,-0.3057,two
1,-1.7809,0.9229,-0.11886,two
1,-1.6329,0.88228,-0.21467,two
1,-2.2236,2.0731,-0.79313,two
1,-2.2455,1.9939,-0.69759,two
1,-2.2641,1.998,-0.67806,two
1,-1.7603,1.2139,-0.3194,two
1,-1.6281,1.0528,-0.28398,two
1,-1.3243,0.77834,-0.39775,two
1,-1.0774,0.66668,-0.55624,two
1,-0.72091,0.13983,-0.31373,two
1,-1.2621,0.57867,-0.19874,two
1,-1.2394,0.87843,-0.58761,two
1,-0.91713,0.34419,-0.36091,two
1,-1.1478,0.65562,-0.45877,two
1,-1.6526,1.231,-0.50932,two
1,-1.399,0.79601,-0.32209,two
1,-1.674,1.2389,-0.50071,two
1,-0.69028,-0.13704,-0.094604,two
1,-0.63329,0.0084413,-0.28137,two
1,-0.74048,0.25046,-0.4736,two
1,-1.736,1.5224,-0.75386,two
1,-1.0454,0.37415,-0.1962,two
1,-1.6067,0.75188,-0.11757,two
1,-0.84606,-0.30278,0.18452,two
1,-0.94384,-0.21959,0.19219,two
1,-1.8028,0.99225,-0.16774,two
1,-2.0454,1.5832,-0.51764,two
1,-1.8134,1.4279,-0.58891,two
1,-1.0185,0.43583,-0.37194,two
1,-0.78773,0.30307,-0.44963,two
1,-1.7657,1.4047,-0.60149,two
1,-1.5339,1.0054,-0.4199,two
1,-1.2973,0.071191,0.27198,two
1,-2.3284,2.0632,-0.72559,two
1,-0.85408,0.26228,-0.19924,two
1,-1.2263,0.65938,-0.27179,two
1,-0.83144,0.45272,-0.5915,two
1,-1.349,0.59174,-0.1915,two
1,-1.6056,0.70461,-0.064609,two
1,-1.5794,0.63439,-0.03174,two
1,-1.1247,-0.0042101,0.17504,two
1,-1.7675,0.86674,-0.073463,two
1,-2.0517,1.3189,-0.24778,two
1,-2.0587,1.511,-0.43467,two
1,-2.0843,1.3299,-0.2241,two
1,-2.1911,1.5946,-0.39041,two
1,-0.53232,0.42481,-0.55422,two
1,-0.97577,0.49514,-0.43165,two
1,-0.85128,0.65381,-0.56231,two
1,-0.94082,0.70975,-0.6572,two
1,-0.6818,0.52638,-0.52259,two
1,-1.2674,0.42489,-0.1204,two
1,-1.0601,0.081424,0.033579,two
1,-1.5329,0.71816,-0.15094,two
1,-1.2757,0.43478,-0.12527,two
1,-1.3005,0.55034,-0.20259,two
1,-2.2375,1.8898,-0.63886,two
1,-1.6887,0.68237,0.030748,two
1,-1.5532,0.67581,-0.1011,two
1,-1.6761,0.71257,-0.0071023,two
1,-1.3053,0.29828,0.051398,two
1,-1.3948,0.33913,0.089988,two
1,-1.3603,0.93562,-0.47509,two
1,-1.944,1.5431,-0.5479,two
1,-0.67635,0.32958,-0.60976,two
1,-1.5836,0.88711,-0.1559,two
1,-2.167,1.6827,-0.49688,two
1,-2.3045,1.865,-0.54569,two
1,-0.64927,0.39058,-0.42755,two
1,-0.43807,-0.058282,-0.44463,two
1,-2.156,1.6364,-0.45107,two
1,-1.9055,1.5651,-0.64257,two
1,-1.4082,1.0422,-0.5613,two
1,-1.6019,1.2396,-0.59373,two
1,-1.7842,0.93332,-0.12767,two
1,-1.7692,0.89595,-0.10413,two
1,-1.3408,0.22193,0.14912,two
1,-1.724,0.85876,-0.11196,two
1,-1.3847,0.61785,-0.20049,two
1,-1.905,1.1106,-0.18721,two
1,-1.7527,0.78656,-0.012854,two
1,-1.5664,0.59531,0.0012681,two
1,-1.8341,0.79546,0.054198,two
1,-0.82801,0.51877,0.057415,two
1,-2.0491,1.5,-0.44132,two
1,-1.8685,1.398,-0.51273,two
1,-2.0373,1.4614,-0.41396,two
1,-1.7615,0.85777,-0.083069,two
1,-1.9721,1.3696,-0.38532,two
1,-1.446,0.5653,-0.069317,two
1,-1.5583,0.42883,0.16969,two
1,-2.0388,1.4772,-0.40438,two
1,-1.6954,1.0312,-0.29105,two
1,-1.6375,1.249,-0.59041,two
1,-1.1161,0.64832,-0.5152,two
1,-0.39992,0.17001,-0.62303,two
1,-0.89911,0.36942,-0.30469,two
1,-1.3107,0.92136,-0.48552,two
1,-1.8085,1.2916,-0.45298,two
1,-1.9017,1.5218,-0.59064,two
1,-0.70067,0.20935,-0.35427,two
1,-1.6171,1.2693,-0.5884,two
1,-1.179,0.41547,-0.13185,two
1,-0.97156,0.73177,-0.29243,two
1,-1.3175,0.5374,-0.18843,two
1,0.05746,-0.17543,-0.53393,two
1,-0.40321,-0.011212,-0.36452,two
1,-0.9928,0.11693,-0.12396,two
1,-0.92213,0.63599,-0.67218,two
1,-1.31,1.0171,-0.67228,two
1,-2.0106,1.3825,-0.35333,two
1,-1.1357,0.25552,-0.016459,two
1,-1.0414,0.067683,0.014076,two
1,-0.92047,-0.061362,0.053077,two
1,-0.84737,-0.31466,0.22823,two
1,-0.71139,-0.17489,-0.018398,two
1,-1.2874,0.74739,-0.4436,two
1,-1.4625,1.0761,-0.57863,two
1,-1.2512,0.88755,-0.61874,two
1,-1.5523,0.62875,-0.031537,two
1,-1.7059,0.55177,0.18152,two
1,-2.4954,2.0413,-0.53549,two
1,-2.5457,2.13,-0.5762,two
1,-0.37306,0.10363,-0.34149,two
1,-1.2433,0.22188,0.053556,two
1,-1.4284,1.239,-0.66984,two
1,-1.2464,1.0728,-0.69791,two
1,-1.2614,1.0751,-0.65001,two
1,-1.873,1.4771,-0.56572,two
1,-2.1271,1.7828,-0.63213,two
1,-1.5027,0.99676,-0.44845,two
1,-1.2032,0.43527,-0.17842,two
1,-1.4184,0.80615,-0.32608,two
1,-1.1805,0.69518,-0.43408,two
1,-0.72056,0.32749,-0.56933,two
1,-1.5078,1.0614,-0.41926,two
1,-1.5028,1.0977,-0.4157,two
1,-1.2658,0.50762,-0.20983,two
1,-0.62567,-0.27571,-0.032723,two
1,-0.53799,-0.10842,-0.2889,two
1,-0.99499,0.4702,-0.35873,two
1,-1.108,0.65029,-0.40452,two
1,-1.1195,0.64684,-0.4211,two
1,-1.1161,0.72873,-0.49367,two
1,-1.2495,0.88276,-0.53778,two
1,-1.5768,1.0847,-0.47001,two
1,-1.0576,0.37014,-0.28093,two
1,0.38863,0.66704,0.16255,two
1,0.21344,0.34302,0.0059927,two
1,-0.48743,0.71265,-0.64174,two
1,-0.28279,0.62873,-0.25592,two
1,-1.8221,1.0524,-0.19974,two
1,-1.5004,1.1167,-0.58246,two
1,-1.064,0.58537,-0.50003,two
1,-1.397,0.88564,-0.47338,two
1,-1.2342,0.18877,0.047219,two
1,-1.8089,1.5827,-0.56555,three
1,-1.8165,1.4098,-0.4616,three
1,-1.9811,1.7316,-0.61451,three
1,-1.2663,0.49415,-0.15785,three
1,-1.5916,1.0817,-0.38291,three
1,-2.1708,1.8007,-0.60493,three
1,-2.4739,2.1617,-0.66801,three
1,-0.85094,0.15025,-0.018711,three
1,-2.2314,1.9264,-0.67885,three
1,-2.3776,1.9604,-0.57099,three
1,-2.1581,1.6838,-0.51334,three
1,-1.8394,1.1422,-0.28517,three
1,-2.1065,1.4463,-0.32394,three
1,-1.654,0.52346,0.15403,three
1,-2.0914,1.5037,-0.39622,three
1,-0.88787,0.61519,-0.61561,three
1,-1.9664,1.7541,-0.74389,three
1,-1.8829,1.4396,-0.50729,three
1,-2.1515,1.8499,-0.68464,three
1,-2.0269,1.6151,-0.56007,three
1,-0.99248,0.7602,-0.65283,three
1,-1.3747,1.0562,-0.63125,three
1,-1.0228,0.38152,-0.30117,three
1,-2.0442,1.4885,-0.40051,three
1,-2.08,1.7193,-0.59948,three
1,-1.8558,1.5064,-0.56232,three
1,-2.198,1.8619,-0.63844,three
1,-2.1405,1.7411,-0.57771,three
1,-1.3237,0.12827,0.24679,three
1,-1.7742,1.5132,-0.7114,three
1,-1.7485,1.4331,-0.63909,three
1,-1.511,1.269,-0.70089,three
1,-1.7068,1.4851,-0.71988,three
1,-1.6067,0.9067,-0.20763,three
1,-1.5493,0.80735,-0.12389,three
1,-1.5827,0.58177,0.016415,three
1,-2.0696,1.7611,-0.6569,three
1,-2.3289,1.9526,-0.60712,three
1,-1.4852,0.6587,-0.082267,three
1,-1.8469,0.96396,-0.083272,three
1,-2.0942,1.4951,-0.37744,three
1,-1.0228,0.31258,-0.2781,three
1,-1.9182,1.406,-0.47371,three
1,-2.018,1.6212,-0.59249,three
1,-1.3343,0.33567,0.094694,three
1,-1.0681,0.044515,0.0936,three
1,-1.9418,1.4397,-0.46147,three
1,-2.0575,1.576,-0.46812,three
1,-1.6372,1.0602,-0.38835,three
1,-2.2798,2.0725,-0.77397,three
1,-2.282,1.9852,-0.6859,three
1,-1.4141,0.94842,-0.35752,three
1,-2.3016,1.7702,-0.45498,three
1,-2.3274,2.0352,-0.68538,three
1,-1.264,0.15228,0.13278,three
1,-1.9495,1.5602,-0.55521,three
1,-1.8938,1.5918,-0.64358,three
1,-1.531,1.0082,-0.44015,three
1,-1.1088,0.53008,-0.39224,three
1,-1.6328,1.0841,-0.42668,three
1,-1.7272,1.2846,-0.52804,three
1,-1.0537,0.7644,-0.60028,three
1,-1.3042,1.0206,-0.64729,three
1,-1.8188,1.746,-0.86797,three
1,-1.737,1.6545,-0.83205,three
1,-2.1681,1.9475,-0.75372,three
1,-1.941,1.7202,-0.64285,three
1,-1.8995,1.7255,-0.70683,three
1,-1.8304,1.2351,-0.37817,three
1,-1.8339,0.9443,-0.094666,three
1,-0.98341,0.12845,0.023299,three
1,-2.2842,1.9825,-0.654,three
1,-2.255,2.0027,-0.70459,three
1,-1.8159,1.6544,-0.70992,three
1,-1.8169,1.6713,-0.72945,three
1,-1.4702,1.0288,-0.50061,three
1,-1.2748,0.89436,-0.26495,three
1,-0.83323,0.42972,-0.22367,three
1,-0.93881,0.31359,-0.21476,three
1,-1.7276,1.3485,-0.57627,three
1,-1.3862,0.39542,0.047448,three
1,-1.0264,-0.16164,0.22223,three
1,-2.196,2.024,-0.8074,three
1,-2.1627,1.7314,-0.55226,three
1,-1.9338,1.7512,-0.79533,three
1,-1.9436,1.6955,-0.73004,three
1,-2.089,1.7631,-0.655,three
1,-2.1167,1.6841,-0.54434,three
1,-2.1352,1.9933,-0.77521,three
1,-2.0917,1.6247,-0.51181,three
1,-1.9738,1.6034,-0.58811,three
1,-2.1051,1.7105,-0.59268,three
1,-2.2963,1.9999,-0.69771,three
1,-1.8609,1.0098,-0.13513,three
1,-1.9381,1.2514,-0.29931,three
1,-2.2675,1.9331,-0.65758,three
1,-2.2174,1.8898,-0.66506,three
1,-2.1288,1.6877,-0.54922,three
1,-2.1149,1.7353,-0.6093,three
1,-2.0783,1.4884,-0.39917,three
1,-2.1929,1.8311,-0.63014,three
1,-2.1797,2.0065,-0.78833,three
1,-1.6715,0.92993,-0.20932,three
1,-1.1964,0.24152,0.068972,three
1,-1.1136,0.22277,-0.051634,three
1,-2.3141,2.0002,-0.66588,three
1,-2.0029,1.6527,-0.57502,three
1,-1.765,1.4171,-0.61094,three
1,-1.8185,1.0271,-0.193,three
1,-1.7955,0.98191,-0.17092,three
1,-1.2021,-0.082594,0.30589,three
1,-1.7895,1.3029,-0.46175,three
1,-1.8183,1.4543,-0.59473,three
1,-1.9958,1.6381,-0.60111,three
1,-1.4393,0.71464,-0.1866,three
1,-1.2843,0.49895,-0.14136,three
1,-2.0312,1.3521,-0.28716,three
1,-1.6647,0.74199,-0.035524,three
1,-0.90595,0.41658,-0.056955,three
1,-1.6008,1.2746,-0.63274,three
1,-1.7076,1.5521,-0.80188,three
1,-1.54,0.78519,-0.21981,three
1,-2.153,1.8225,-0.63454,three
1,-2.075,1.5469,-0.45432,three
1,-1.528,0.62306,-0.040874,three
1,-2.0083,1.7121,-0.68825,three
1,-2.0743,1.6937,-0.59859,three
1,-1.9209,1.6379,-0.67398,three
1,-2.004,1.5255,-0.50536,three
1,-1.9299,1.7025,-0.69096,three
1,-1.4391,0.85155,-0.35731,three
1,-1.3786,0.76122,-0.25623,three
1,-1.5,0.32679,0.1934,three
1,-2.4229,2.2759,-0.84372,three
1,-1.4258,0.73984,-0.26607,three
1,-1.3868,0.66617,-0.23987,three
1,-1.2893,0.45296,-0.11812,three
1,-1.3274,0.49982,-0.12886,three
1,-1.4241,0.72781,-0.25365,three
1,-1.8449,1.6198,-0.66605,three
1,-1.6487,1.1789,-0.36762,three
1,-2.3338,1.8144,-0.46273,three
1,-2.4164,1.9986,-0.56876,three
1,-1.3592,0.301,0.080553,three
1,-1.2913,0.13705,0.18165,three
1,-0.91627,0.34412,-0.36748,three
1,-2.2398,1.9199,-0.67288,three
1,-2.345,2.081,-0.72597,three
1,-2.5394,2.3485,-0.80185,three
1,-1.9627,1.2681,-0.26868,three
1,-1.5527,0.98224,-0.34051,three
1,-1.3878,0.79259,-0.32497,three
1,-1.806,1.1413,-0.26106,three
1,-2.03,1.5139,-0.43449,three
1,-2.3319,2.0333,-0.68152,three
1,-1.937,1.4283,-0.42665,three
1,-1.8379,1.33,-0.4246,three
1,-1.8357,1.6432,-0.79508,three
1,-1.8287,1.493,-0.65442,three
1,-2.1052,1.844,-0.72834,three
1,-1.3479,0.60337,-0.1757,three
1,-1.8365,1.4489,-0.59454,three
1,-1.3402,0.31677,0.11662,three
1,-1.6693,0.76146,-0.031667,three
1,-1.8573,1.1836,-0.24797,three
1,-1.9832,1.712,-0.67637,three
1,-1.835,1.505,-0.60463,three
1,-1.0509,0.29321,-0.17467,three
1,-2.3403,2.0913,-0.73972,three
1,-2.26,1.7892,-0.49782,three
1,-2.3255,1.9354,-0.57941,three
1,-2.1733,1.728,-0.5322,three
1,-1.5621,0.99941,-0.30543,three
1,-1.5022,1.0539,-0.50907,three
1,-1.7145,1.286,-0.52163,three
1,-1.6925,1.3453,-0.62254,three
1,-2.1463,1.8777,-0.67424,three
1,-2.299,2.0829,-0.7714,three
1,-2.2069,1.8616,-0.63518,three
1,-2.5067,2.3017,-0.78669,three
1,-2.1735,1.7547,-0.54942,three
1,-2.2903,2.1291,-0.8242,three
1,-1.5917,1.0491,-0.41769,three
1,-1.8951,1.5162,-0.59801,three
1,-2.4559,2.1797,-0.70619,three
1,-1.3457,0.71128,-0.26338,three
1,-1.5866,0.89093,-0.20247,three
1,-1.2789,0.75648,-0.3948,three
1,-2.2342,2.0363,-0.77736,three
1,-1.5697,0.79684,-0.19603,three
1,-1.1365,0.044893,0.12807,three
1,-2.1082,1.7334,-0.59723,three
1,-1.7403,1.1368,-0.35668,three
1,-1.5022,0.34226,0.20992,three
1,-2.3836,1.8684,-0.47932,three
1,-2.2152,1.8515,-0.62063,three
1,-2.0552,1.6604,-0.58029,three
1,-1.8159,0.99913,-0.14843,three
1,-1.3741,0.87187,-0.45281,three
1,-2.0725,1.6481,-0.53334,three
1,-1.4576,0.38776,0.14407,three
1,-1.9955,1.4022,-0.36763,three
1,-1.8021,0.97972,-0.14875,three
1,-1.9544,1.5293,-0.52929,three
1,-2.1139,1.7202,-0.58038,three
1,-1.063,-0.24373,0.35303,three
1,-1.2525,0.077825,0.22592,three
1,-0.95279,-0.38536,0.42172,three
1,-1.804,1.5354,-0.6978,three
1,-1.7015,1.5176,-0.77279,three
1,-1.9844,1.6147,-0.60722,three
1,-1.7767,1.5194,-0.71139,three
1,-1.6978,1.2852,-0.5587,three
1,-2.0648,1.6523,-0.55569,three
1,-1.7691,1.6678,-0.87335,three
1,-2.0561,1.7743,-0.68884,three
1,-1.9882,1.0342,-0.032874,three
1,-2.2919,1.6525,-0.34715,three
1,-2.391,1.8929,-0.49108,three
1,-2.4053,1.9128,-0.49911,three
1,-2.3578,2.0323,-0.66377,three
1,-1.2764,0.55665,-0.22603,three
1,-1.7799,1.3416,-0.53371,three
1,-1.9802,1.5756,-0.56737,three
1,-1.8533,1.4589,-0.57921,three
1,-1.8724,1.4117,-0.50792,three
1,-1.1688,0.49511,-0.23161,three
1,-1.6901,0.95757,-0.24419,three
1,-1.3271,0.28955,0.064867,three
1,-1.2578,-0.089582,0.37177,three
1,-1.6919,0.66406,0.064958,three
1,-2.001,1.6894,-0.66092,three
1,-1.6461,1.3645,-0.62457,three
1,-1.7976,1.4904,-0.62412,three
1,-1.5481,0.934,-0.31139,three
1,-1.643,0.93661,-0.25135,three
1,-1.6762,1.0042,-0.29386,three
1,-1.7721,1.3798,-0.57311,three
1,-1.6114,1.069,-0.41578,three
1,-1.6967,1.0247,-0.22652,three
1,-2.121,1.732,-0.59075,three
1,-2.3165,2.1827,-0.83263,three
1,0.0046273,-0.32867,-0.59491,three
1,-1.4905,0.38707,0.13255,three
1,-0.41733,-0.23384,-0.21042,three
1,-1.2193,0.3518,-0.08184,three
1,-1.1525,0.2199,-0.01553,three
1,-2.3013,2.0597,-0.73259,three
1,-2.2355,1.9951,-0.72823,three
1,-1.918,1.1759,-0.24544,three
1,-2.2317,2.0627,-0.80299,three
1,-2.1351,1.7584,-0.60102,three
1,-2.1135,1.8468,-0.70771,three
1,-1.8533,1.2057,-0.30551,three
1,-1.5456,1.1932,-0.58872,three
1,-1.5368,1.2665,-0.61021,three
1,-2.1,1.7034,-0.57465,three
1,-0.95497,0.30869,-0.24408,three
1,-0.4392,0.13623,-0.44918,three
1,-1.2114,0.94137,-0.49097,three
1,-1.1969,0.80068,-0.44378,three
1,-1.1862,0.6709,-0.37135,three
1,-1.6469,1.3202,-0.3861,three
1,-0.71327,0.28257,-0.45878,three
1,-2.3381,2.0255,-0.66853,three
1,-2.0185,1.4453,-0.38924,three
1,-1.7098,1.2157,-0.49399,three
1,-1.7726,1.1109,-0.3173,three
1,-1.8273,1.3434,-0.50664,three
1,-2.1191,1.7375,-0.60839,three
1,-1.7632,1.0835,-0.30696,three
1,-2.0474,1.875,-0.76015,three
1,-1.9762,1.7018,-0.66869,three
1,-1.1446,0.18104,0.018813,three
1,-2.1895,1.7686,-0.55824,three
1,-2.3488,1.9766,-0.61591,three
1,-1.8632,1.0947,-0.20183,three
1,-2.1623,1.9382,-0.7581,three
1,-2.2664,1.7717,-0.48396,three
1,-1.853,1.0072,-0.11141,three
1,-1.7243,1.2655,-0.49564,three
1,-1.4967,0.88694,-0.31732,three
