1,2,3,4,5,6,7,y
1,-1.9075,1.6545,-1.1928,0.78924,-0.44321,0.21572,one
1,-2.0857,1.1047,-0.1917,0.93879,-1.1487,0.40093,one
1,-1.9903,0.91577,0.098832,0.48482,-0.80187,0.31184,one
1,-2.6152,2.8527,-1.6411,0.20718,0.47383,-0.24927,one
1,-3.1822,4.8099,-4.8737,3.5345,-1.6008,0.33387,one
1,-2.9642,4.2649,-4.3192,3.3287,-1.7822,0.49729,one
1,-2.7936,3.9385,-3.9398,2.8294,-1.2567,0.28496,one
1,-2.1375,1.7549,-0.68066,-0.03686,0.29473,-0.13445,one
1,-1.9535,1.0319,-0.42749,0.69516,-0.39278,0.050723,one
1,-3.6271,6.1114,-6.5614,4.8769,-2.2506,0.46142,one
1,-2.9953,4.2479,-4.2944,3.6116,-2.1592,0.61431,one
1,-1.8625,1.7561,-1.697,1.1553,-0.39906,0.12602,one
1,-1.616,1.1268,-0.83144,0.77966,-0.85557,0.47903,one
1,-2.1629,2.2334,-1.9355,1.2872,-0.43465,0.084884,one
1,-1.5725,0.91044,-0.47266,0.14816,0.023715,0.096306,one
1,-2.6253,3.3585,-2.9517,1.634,-0.42151,0.052098,one
1,-2.467,3.2466,-2.763,1.5078,-0.37877,0.020428,one
1,-1.5573,0.8328,-0.40823,0.20288,-0.1189,0.11668,one
1,-1.4967,1.6053,-1.6012,0.99152,-0.32358,0.25526,one
1,-2.4267,2.3162,-1.5508,1.4511,-1.1889,0.42081,one
1,-1.765,1.0692,-0.61655,0.58042,-0.41825,0.16723,one
1,-1.358,0.47023,-0.501,0.6015,-0.20803,0.026902,one
1,-1.6015,0.65048,-0.00066792,0.014956,-0.074498,0.02778,one
1,-3.1988,5.1655,-5.6158,4.1639,-1.9019,0.41414,one
1,-3.2307,5.2024,-5.662,4.2533,-1.9607,0.42174,one
1,-3.862,7.0698,-8.2873,6.6633,-3.371,0.79551,one
1,-3.2034,4.5284,-3.5042,1.1725,0.28199,-0.25654,one
1,-2.8013,3.1575,-1.3965,-0.7527,1.3545,-0.53665,one
1,-2.6998,2.7459,-0.70046,-1.351,1.5996,-0.57049,one
1,-2.8355,3.0442,-0.88459,-1.3745,1.6636,-0.59423,one
1,-2.8128,3.1783,-1.7954,0.25549,0.44706,-0.25725,one
1,-2.7887,3.1757,-2.3282,1.5685,-0.77576,0.16228,one
1,-1.6116,0.34896,-0.20653,0.96299,-0.45976,-0.018444,one
1,-2.4042,1.8309,-0.76777,1.2422,-1.3597,0.47428,one
1,-1.6609,0.3043,-0.21694,1.4602,-0.96086,0.086501,one
1,-2.8539,3.0443,-1.5822,0.62053,-0.29304,0.074515,one
1,-2.7647,3.8003,-3.3555,1.8525,-0.46771,0.0049913,one
1,-2.0784,2.1088,-1.2894,0.22796,0.25331,-0.08142,one
1,-2.0664,1.3721,-0.36522,0.2901,-0.3,0.11321,one
1,-3.0634,4.3956,-3.9726,2.2861,-0.67903,0.066329,one
1,-2.4721,2.5589,-1.7968,0.9943,-0.19369,-0.068023,one
1,-1.8537,0.81907,0.011228,0.67692,-1.0002,0.3959,one
1,-2.0397,1.2941,-0.59297,0.91926,-0.79479,0.23963,one
1,-2.6077,3.717,-3.7521,2.7517,-1.2266,0.29506,one
1,-2.2495,2.8604,-2.6882,1.7909,-0.70886,0.19687,one
1,-2.4453,2.6895,-1.8065,0.44517,0.36597,-0.20065,one
1,-1.4797,0.90782,-0.55579,0.31356,-0.21265,0.24304,one
1,-1.7414,1.4348,-0.9486,0.12906,0.37179,-0.13277,one
1,-2.1638,1.9796,-1.1037,0.45398,-0.10765,-0.0028138,one
1,-2.3651,2.5672,-1.7637,0.61981,-0.022097,0.0096599,one
1,-2.3001,2.327,-1.3318,0.069426,0.39376,-0.10824,one
1,-3.111,4.4824,-4.0072,2.0782,-0.3392,-0.088912,one
1,-2.2605,2.4182,-1.7262,0.5573,0.033855,0.03361,one
1,-2.7521,3.5121,-2.7313,1.031,0.090932,-0.12044,one
1,-1.3926,1.2287,-0.68777,0.31556,-0.068956,-0.080302,two
1,-1.5027,1.3874,-1.1506,0.92455,-0.51552,0.040331,two
1,-1.1728,0.73091,-0.38518,0.39481,-0.30135,-0.001563,two
1,-1.1415,0.30756,-0.47351,0.70432,-0.72905,0.43637,two
1,-1.5996,0.90416,-0.37363,0.35649,-0.76946,0.53918,two
1,-0.72212,0.66352,-0.76959,0.27953,-0.38858,0.052235,two
1,-1.4486,0.77534,-0.59072,0.68679,-1.0108,0.6289,two
1,-1.7041,1.0435,-0.49523,0.53582,-0.78597,0.45443,two
1,-1.5781,0.71625,-0.21173,0.42246,-0.87999,0.57655,two
1,-1.4654,0.76491,-0.43883,0.4246,-0.75709,0.52474,two
1,-1.2831,0.78051,-0.78506,0.58029,-0.77392,0.54527,two
1,-2.108,1.823,-0.73865,0.11483,-0.26781,0.22328,two
1,-3.2536,5.1428,-5.0487,3.1592,-1.2421,0.26198,two
1,-0.59691,-0.18116,-0.5612,0.19704,-0.19199,0.43371,two
1,-0.98547,0.049934,-0.33148,0.22717,-0.2933,0.41651,two
1,-1.5339,0.74917,-0.4278,0.34619,-0.41648,0.34367,two
1,-1.0307,0.25928,-0.30692,-0.034944,-0.3983,0.59804,two
1,-1.2599,0.25314,0.1321,-0.10167,-0.29675,0.34987,two
1,-0.71217,0.50233,-0.6891,0.30137,-0.37309,0.016299,two
1,-0.80882,0.69786,-0.81544,0.3835,-0.3358,-0.085331,two
1,-1.5966,1.0579,-0.74724,0.71414,-0.75956,0.42079,two
1,-1.5035,0.74774,-0.41825,0.15257,-0.095195,0.18231,two
1,-1.3381,0.66398,-0.60213,0.28963,-0.11421,0.17045,two
1,-1.2536,0.70759,-0.85228,0.38766,-0.49258,0.56613,two
1,-0.97384,0.19103,-0.76558,0.4099,-0.079337,0.27916,two
1,-1.1342,0.71881,-1.2371,0.67771,-0.46992,0.50768,two
1,-1.1556,0.69266,-1.1047,0.52947,-0.44279,0.5433,two
1,-1.4575,1.1396,-0.76652,0.19479,-0.16625,0.20522,two
1,-1.4453,1.1784,-1.0496,0.85046,-0.62915,0.19462,two
1,-1.4915,1.2475,-1.0957,0.84121,-0.51583,0.0999,two
1,-0.40688,0.29451,-0.36937,0.13579,0.011998,-0.14234,two
1,-0.18744,-0.6272,-0.40424,0.13365,-0.0093075,0.22866,two
1,-0.0095181,-0.25815,-0.70691,0.021357,-0.17037,0.2473,two
1,-0.85047,0.38478,-0.37605,0.050597,-0.10133,0.012799,two
1,-0.83693,0.26405,-0.45118,0.35281,-0.42208,0.22919,two
1,-0.88825,0.48716,-0.58351,0.33717,-0.27715,0.054838,two
1,-1.2835,0.81308,-0.80575,0.42255,-0.39386,0.35536,two
1,-1.5534,1.2193,-1.1579,0.78877,-0.52102,0.30384,two
1,-1.6932,1.6201,-1.4467,0.88501,-0.57532,0.29443,two
1,-1.5448,1.139,-1.0058,0.95286,-0.87324,0.41893,two
1,-1.6434,1.4368,-1.2688,1.0188,-0.82746,0.36584,two
1,-0.67296,-0.49417,-0.29513,0.63126,-0.2766,0.20285,two
1,-1.1254,0.1751,-0.62091,0.90215,-0.50738,0.26238,two
1,-1.6251,1.3691,-1.0013,0.53086,-0.23341,0.062066,two
1,-1.2848,0.95273,-0.96732,0.60949,-0.35023,0.14038,two
1,-0.61357,-0.14993,-0.4763,-0.07223,0.0064969,0.36545,two
1,-0.61328,-0.18481,-0.33573,0.083901,-0.16521,0.27381,two
1,-0.52132,-0.22634,-0.53025,-0.014277,-0.0075465,0.35315,two
1,-0.97811,0.13443,-0.42302,0.11611,-0.042791,0.20971,two
1,-1.7848,1.1542,-1.0071,1.2797,-0.93475,0.34523,two
1,-1.7553,1.2124,-0.90281,0.79734,-0.66712,0.37481,two
1,-0.77053,0.56417,-0.60093,0.08729,-0.2015,-0.0095294,two
1,-0.38598,-0.0025762,-0.3525,-0.14695,-0.28294,0.2296,two
1,-1.4998,1.3094,-1.0521,0.33269,0.0098485,-0.010669,two
1,-1.5013,1.2529,-1.0204,0.56732,-0.29966,0.086812,two
1,-2.8867,3.3769,-2.1789,1.1869,-0.82972,0.34363,two
1,-2.2236,1.9082,-1.2007,1.1318,-1.0535,0.45412,two
1,-2.2822,2.6735,-2.4675,1.4995,-0.67018,0.27517,two
1,-1.0183,0.46249,-0.77451,0.14566,-0.033635,0.30595,two
1,-1.1369,0.31199,-0.43548,0.32623,-0.27211,0.28239,two
1,-0.44806,0.38873,-0.4352,-0.030834,-0.24249,-0.032554,two
1,-1.0609,0.19757,-0.1356,0.30907,-0.57267,0.31571,two
1,-1.164,0.35634,-0.20812,0.34219,-0.63292,0.36402,two
1,-1.6119,0.44926,0.3578,0.28865,-1.153,0.69795,two
1,-1.7417,0.84294,-0.10594,0.52105,-1.1194,0.64916,two
1,-0.94136,0.37787,-0.93729,0.20311,-0.016497,0.41155,two
1,-0.90666,0.47086,-1.2063,0.47259,-0.12545,0.40532,two
1,-0.52431,-0.29714,-0.61091,0.21248,-0.078471,0.43194,two
1,-1.0494,0.5473,-0.91099,0.26642,-0.29776,0.51157,two
1,-1.1075,0.95002,-0.86498,0.27158,-0.20084,0.11161,two
1,-2.0901,1.2677,-0.25445,0.67121,-1.0362,0.4793,two
1,-2.6812,3.1179,-2.2911,1.3779,-0.79654,0.30849,two
1,-1.6453,0.99038,-0.67508,0.7762,-1.0328,0.60167,two
1,-1.5364,0.98234,-0.86147,0.61815,-0.35648,0.25656,two
1,-1.034,0.28365,-0.3702,0.045059,-0.34088,0.46659,two
1,-0.85542,0.19303,-0.36741,-0.13154,-0.35264,0.56399,two
1,-1.9271,1.6896,-1.2611,0.72522,-0.44429,0.24072,two
1,-1.6859,1.3813,-1.3618,0.89591,-0.43824,0.23286,two
1,-1.8757,1.5757,-1.1494,0.62765,-0.37169,0.2197,two
1,-1.9707,1.8633,-1.5707,0.86266,-0.34288,0.18156,two
1,-1.8549,1.4514,-0.90245,0.49064,-0.35774,0.19817,two
1,-0.69072,0.39562,-0.88195,0.23904,-0.1663,0.21981,two
1,-1.2198,0.68366,-0.77057,0.49547,-0.4419,0.33639,two
1,-0.96665,0.68099,-0.33632,0.16802,-0.51028,0.43279,two
1,-1.7255,2.2056,-1.9439,1.2506,-0.6311,0.056849,two
1,-1.0274,0.5507,-0.78142,0.36446,-0.17425,0.12374,two
1,-1.3359,1.0608,-1.2781,0.86702,-0.52494,0.26568,two
1,-1.6504,1.3025,-1.0041,1.0913,-0.84068,0.17946,two
1,-1.0177,0.077865,-0.25558,0.11784,-0.30657,0.47235,two
1,-1.5886,0.91672,-0.56789,0.36612,-0.52001,0.43689,two
1,-0.63562,-0.3695,0.4026,0.10968,-0.4473,0.14384,two
1,-0.18416,-0.41624,-0.23421,0.26099,-0.15275,0.019308,two
1,-0.88171,0.36752,-0.60554,0.24026,-0.40687,0.36517,two
1,-0.99503,0.41033,-0.5272,0.20135,-0.38103,0.36229,two
1,-1.9208,1.3784,-1.0031,1.4214,-1.2607,0.44386,two
1,-1.6326,1.5535,-1.0622,0.75543,-0.60757,0.20326,two
1,-1.2047,0.27714,0.073228,0.591,-0.8653,0.28006,two
1,-0.44078,0.37706,-0.95417,0.16298,-0.087447,0.30607,two
1,-0.50489,0.084134,-1.1028,0.23595,-0.050445,0.5646,two
1,-1.8318,1.4934,-1.1367,0.61691,-0.19219,0.092174,two
1,-1.5837,0.96986,-0.72715,0.43469,-0.19738,0.1576,two
1,-1.9154,1.5774,-1.1812,0.68044,-0.24747,0.12676,two
1,-1.7469,1.2076,-0.90712,0.59749,-0.31419,0.19167,two
1,-1.2548,0.69837,-0.62591,0.42861,-0.51014,0.33188,two
1,-1.1682,0.7523,-0.63494,0.36261,-0.35911,0.12417,two
1,-1.0275,0.54876,-0.90571,0.33193,-0.047637,0.23634,two
1,-0.95869,0.19692,-0.50392,0.55804,-0.21307,0.032931,two
1,-2.0293,1.5565,-0.49735,-0.52969,0.63966,-0.11388,two
1,-2.1268,1.818,-0.81589,-0.17517,0.30924,0.012939,two
1,-1.7072,0.98659,-0.27053,-0.19472,0.010674,0.20982,two
1,-1.7381,1.0376,-0.22748,-0.27548,0.0026319,0.2602,two
1,-1.7629,1.2667,-0.50999,-0.27645,0.18954,0.15257,two
1,-0.70905,-0.28355,-0.20913,0.19404,-0.1734,0.24031,two
1,-1.1227,0.18107,-0.32803,0.38024,-0.19835,0.13578,two
1,-1.3811,0.63672,-0.44534,0.39087,-0.37645,0.22891,two
1,-1.4227,0.39887,0.17916,0.043105,-0.43211,0.28158,two
1,-2.1867,2.0782,-1.1982,0.75282,-0.63353,0.25304,two
1,-1.3394,0.83359,-0.82324,0.42144,-0.17813,0.1286,two
1,-1.4454,1.0509,-1.0808,0.73022,-0.38734,0.17448,two
1,-1.3944,0.71907,-0.49978,0.55234,-0.51876,0.18588,two
1,-1.1375,0.70466,-0.60431,0.14171,-0.1827,0.16006,two
1,-2.1125,2.6173,-2.7371,2.0584,-1.1217,0.34187,two
1,-1.8666,0.81491,-0.36831,1.0988,-0.86843,0.20582,two
1,-2.2473,1.6101,-0.84203,1.2986,-1.1178,0.31024,two
1,-1.8304,0.5769,0.05519,0.80411,-0.83683,0.24128,two
1,-2.1507,1.5847,-0.92684,1.2676,-1.2525,0.49169,two
1,-2.2757,1.7548,-0.81253,0.62485,-0.28656,0.0062476,two
1,-0.72453,-0.17455,0.016232,0.14554,-0.68904,0.53861,two
1,-1.252,0.51265,-0.46285,-0.14221,0.089128,0.2801,two
1,-1.8109,1.1605,-0.44384,-0.27808,0.42577,-0.037682,two
1,-1.369,0.75163,-0.59957,0.0026233,0.019721,0.21357,two
1,-1.0423,0.12887,-0.034654,-0.46648,0.039088,0.42147,two
1,-1.2137,0.48987,-0.37925,-0.1812,-0.14532,0.4571,two
1,-1.925,1.4082,-1.0401,1.4785,-1.4576,0.56065,two
1,-2.638,3.3494,-2.7339,1.6737,-0.91518,0.28446,two
1,-1.2832,0.79175,-0.68217,0.55522,-0.8369,0.55841,two
1,-1.8916,1.3974,-0.7452,0.58423,-0.61251,0.35493,two
1,-1.8678,1.1931,-0.37424,0.3048,-0.50003,0.3226,two
1,-0.75292,-0.02171,-0.38598,0.48944,-0.18398,-0.012887,two
1,-1.4736,1.2265,-1.0162,0.4798,-0.19785,0.028864,two
1,-1.8734,1.1402,-0.36903,0.41605,-0.72088,0.4221,two
1,-1.2764,0.18887,0.09196,0.21343,-0.28577,0.090824,two
1,-1.4195,0.43799,-0.10766,0.61642,-1.0758,0.59828,two
1,-1.1334,-0.016591,0.39371,0.25685,-0.8042,0.36102,two
1,-1.0601,-0.041212,0.14852,0.38674,-0.77268,0.40104,two
1,-1.4777,0.61471,0.00027879,0.24065,-0.73361,0.40436,two
1,-1.3313,0.12112,0.48453,0.18338,-0.93601,0.53142,two
1,-1.5402,1.3239,-1.3395,0.97417,-0.95281,0.59858,two
1,-1.5556,1.028,-0.76211,0.34255,-0.32561,0.30975,two
1,-0.61397,0.043829,-0.29168,-0.14346,-0.13271,0.28876,two
1,-0.7626,-0.20207,-0.12734,0.21473,-0.28964,0.24709,two
1,-1.2197,0.2157,0.13068,0.094859,-0.55049,0.39711,two
1,-1.2632,0.35199,-0.048029,0.14614,-0.53885,0.4209,two
1,-0.90579,0.071656,-0.10255,0.21683,-0.48261,0.27107,two
1,-1.201,0.80849,-0.7427,0.42282,-0.14137,-0.013583,two
1,-0.41615,-0.15428,-0.65401,-0.026251,-0.14499,0.52059,two
1,-0.70595,0.25941,-0.20425,0.15997,-0.478,0.048759,two
1,-1.7098,1.1095,-0.29755,-0.10189,-0.18003,0.1997,two
1,-1.9352,1.5843,-0.76486,0.079005,-0.078234,0.14257,two
1,-1.0127,0.30529,-0.61754,0.24077,-0.16784,0.35466,two
1,-1.1949,0.55839,-0.42895,0.3807,-0.52123,0.25331,two
1,-1.0949,0.52001,-0.60437,0.20348,-0.27151,0.29655,two
1,-1.2488,0.52981,-0.39875,0.37405,-0.53108,0.33475,two
1,-2.6446,2.8218,-1.5067,0.56185,-0.46538,0.24981,two
1,-2.8174,3.6587,-2.7908,1.2833,-0.39716,0.079448,two
1,-2.9274,4.1182,-3.7912,2.626,-1.451,0.44268,two
1,-0.52299,0.49406,-0.7292,0.43511,-0.40284,0.12767,two
1,-0.59877,0.40021,-0.5278,0.53018,-0.43723,0.086012,two
1,-0.15325,0.14562,-0.50369,0.36829,-0.41139,0.12981,two
1,-0.32996,0.30546,-0.52,0.34276,-0.42078,0.23524,two
1,-1.1155,0.56001,-0.96376,0.96933,-0.57475,0.25742,two
1,-1.3947,1.0311,-0.97818,1.0178,-0.93086,0.3721,two
1,-0.78424,-0.24926,-0.060475,-0.1516,0.059509,0.24893,two
1,-0.88566,-0.048357,-0.24164,-0.17776,0.28496,0.14214,two
1,-1.1689,0.017108,0.14531,0.035905,-0.20812,0.23871,two
1,-1.0163,-0.014296,-0.12545,-0.060614,0.16356,0.11567,two
1,-0.69776,-0.28281,-0.30795,-0.023783,0.15538,0.24052,two
1,-1.2776,1.3693,-1.3716,0.80991,-0.55087,0.2314,two
1,-1.3485,1.3586,-1.212,0.72112,-0.42216,0.094242,two
1,-1.3745,0.85128,-0.95703,0.57671,-0.01709,0.043771,two
1,-1.0212,0.53297,-1.0234,0.51425,-0.15415,0.19836,two
1,-1.0827,0.57295,-0.78526,0.44985,-0.40608,0.29179,two
1,-1.4516,0.65968,-0.1586,0.051828,-0.048708,-0.00092334,two
1,-1.3591,0.43989,-0.076994,0.098399,-0.10396,0.027854,two
1,-1.6486,0.92084,-0.22545,-0.036183,-0.064576,0.076455,two
1,-1.5555,1.0474,-1.0573,0.84133,-0.63859,0.42592,two
1,-0.8669,0.29978,-0.55019,-0.01259,-0.11731,0.32119,two
1,-1.0255,1.0669,-1.1129,0.48645,-0.45476,0.19566,two
1,-0.66502,0.61959,-0.90418,0.18233,-0.27289,0.22028,two
1,-0.67997,0.54628,-0.80532,0.24345,-0.20895,0.10832,two
1,-0.89438,0.35823,-0.43137,0.14721,-0.12008,0.024128,two
1,-0.7063,0.10883,-0.32943,0.034526,-0.089053,0.057199,two
1,-1.38,1.2246,-1.7443,1.2186,-0.69992,0.46622,two
1,-1.7394,1.5335,-1.3036,0.59828,-0.19593,0.1445,two
1,-1.6015,1.1885,-1.1001,0.92198,-0.41406,0.085216,two
1,-2.1088,2.4798,-1.6949,0.64108,-0.15807,-0.020302,two
1,-2.4632,2.486,-1.5012,0.6569,-0.28542,0.12124,two
1,-1.2934,0.90223,-0.77757,0.088811,-0.1532,0.27558,two
1,-1.8108,0.79748,-0.1896,0.47642,-0.32116,0.062054,two
1,-2.5907,2.5669,-1.2102,0.20423,0.0364,0.0059834,two
1,-2.3865,2.0072,-0.71374,0.33141,-0.44359,0.22645,two
1,-0.93025,-0.031975,-0.46701,0.58448,-0.17423,0.18842,two
1,-0.41468,-0.51952,-0.42249,0.3511,0.02403,0.24155,two
1,-1.2614,0.52684,-0.3176,0.096222,-0.081431,0.11996,two
1,-1.2861,1.042,-1.3176,0.6493,-0.28761,0.32416,two
1,-0.99072,0.37088,-0.41647,0.33979,-0.74058,0.54509,two
1,-2.3358,2.2522,-1.6823,1.375,-0.85562,0.25793,two
1,-2.4383,3.1242,-3.1108,2.439,-1.3408,0.36601,two
1,-2.4337,2.93,-2.7354,2.1998,-1.3297,0.39871,two
1,-2.0036,2.2663,-2.1381,1.5781,-0.77799,0.1339,two
1,-2.6234,3.6112,-3.7136,2.9414,-1.5998,0.41852,two
1,-0.98865,0.25604,-0.32028,0.16332,-0.19125,0.21364,two
1,-2.1619,2.3223,-1.9081,1.159,-0.76612,0.42373,two
1,-1.9457,1.6663,-0.80619,-0.0331,0.16376,-0.0076172,two
1,-2.0432,1.8584,-0.8603,-0.10064,0.31121,-0.1275,two
1,-2.0352,1.94,-1.2987,0.49064,-0.18372,0.12944,two
1,-1.3448,1.0235,-0.81078,0.53925,-0.26416,-0.052705,two
1,-1.9191,1.1874,-0.25994,0.24787,-0.46174,0.25261,two
1,-3.0407,4.626,-4.8823,3.4189,-1.4259,0.3175,two
1,-1.8151,1.4547,-1.1253,0.71081,-0.3697,0.19666,two
1,-1.8331,1.4578,-1.1888,1.1708,-1.0077,0.46404,two
1,-1.4495,1.0525,-1.1303,0.8255,-0.34596,0.13039,two
1,-1.5713,0.8638,-0.2568,0.4044,-0.84321,0.45544,two
1,-1.468,0.79516,-0.23193,0.40005,-0.71706,0.28023,two
1,-1.0661,-0.29082,0.021924,0.66352,-0.54656,0.27671,two
1,-2.4041,2.3477,-1.5762,0.86169,-0.18008,-0.029312,two
1,-2.512,2.7215,-1.9888,1.2158,-0.59337,0.18682,two
1,-2.808,3.4058,-2.6447,1.6344,-0.76492,0.19787,two
1,-2.5722,2.683,-1.8637,1.2039,-0.55106,0.11971,two
1,-2.4337,2.6958,-2.4239,1.9078,-0.9425,0.22807,two
1,-1.1561,0.66937,-1.001,0.67873,-0.50188,0.42834,two
1,-1.1462,0.60559,-0.81031,0.60121,-0.55958,0.41683,two
1,-1.7039,0.94471,-0.47042,0.48273,-0.56596,0.33928,two
1,-2.188,1.6647,-0.52821,0.17047,-0.35318,0.23768,two
1,-1.7636,1.6288,-1.2723,0.80206,-0.57412,0.20784,two
1,-1.4545,0.87841,-0.60588,0.54341,-0.62707,0.30998,two
1,-1.8395,1.5233,-0.93369,0.56559,-0.45818,0.18399,two
1,-1.7797,1.6753,-1.5856,1.2281,-0.70935,0.24131,two
1,-0.62666,0.37194,-0.78009,0.20682,-0.35578,0.39235,two
1,-1.1515,0.54519,-0.9759,0.49707,-0.22478,0.31362,two
1,-1.6937,1.1456,-0.71944,0.43384,-0.45314,0.32241,two
1,-1.8185,1.5896,-1.2367,0.46273,-0.10559,0.13436,two
1,-1.6458,1.0218,-0.80086,0.74378,-0.61305,0.34403,two
1,-1.3608,0.6361,-0.69222,0.68971,-0.60119,0.38422,two
1,-2.2654,2.7264,-2.7504,2.1229,-1.2158,0.41683,two
1,-1.3091,0.87599,-1.0419,0.80017,-0.69232,0.47179,two
1,-1.6395,1.2936,-1.1781,1.0154,-0.87054,0.47868,two
1,-1.8654,2.0698,-2.238,1.675,-0.98604,0.41929,two
1,-1.4916,0.8357,-0.48763,0.55337,-0.87655,0.55612,two
1,-1.557,0.81479,0.028939,-0.092152,-0.28217,0.1654,two
1,-2.0583,2.1122,-1.4745,0.77664,-0.3315,0.048191,two
1,-2.0664,1.8924,-1.6319,1.5895,-1.2757,0.52732,two
1,-1.6361,1.1175,-0.95507,0.96499,-0.8925,0.45437,two
1,-1.1035,0.41781,-0.76322,0.4998,-0.37394,0.40279,two
1,-0.83827,0.33334,-0.84449,0.3999,-0.52426,0.56356,two
1,-1.2079,0.65622,-0.68779,0.47838,-0.54651,0.37434,two
1,-0.93638,0.4007,-0.73736,0.55578,-0.60087,0.39984,two
1,-1.7407,1.5607,-1.4825,1.0666,-0.70466,0.37488,two
1,-2.1557,2.5482,-2.3814,1.6252,-0.91914,0.34201,two
1,-1.3491,0.8463,-0.69386,0.29453,-0.29938,0.25791,two
1,-1.7635,1.5573,-1.0795,0.32615,-0.035909,0.036991,two
1,-1.7635,1.5573,-1.0795,0.32615,-0.035909,0.036991,two
1,-1.3491,0.8463,-0.69386,0.29453,-0.29938,0.25791,two
1,-1.8108,1.8957,-2.107,1.7043,-1.2196,0.5889,two
1,-1.3671,1.258,-1.2137,0.76386,-0.69422,0.38012,two
1,-0.75675,0.064043,-0.58028,0.15442,-0.16615,0.35311,two
1,-1.391,0.69544,-0.31667,0.060954,-0.0086547,0.032896,two
1,-1.7871,1.4816,-0.81005,0.11312,0.16086,-0.1105,two
1,-1.5837,0.61242,0.10369,0.16772,-0.77356,0.57002,two
1,-1.0622,-0.17637,0.30588,-0.0088849,-0.39604,0.43125,two
1,-1.431,0.27593,0.35727,0.013207,-0.64626,0.51529,two
1,-2.1793,2.2576,-1.671,0.88144,-0.41666,0.19419,two
1,-1.3649,0.98219,-0.50269,-0.17873,0.42407,-0.2701,two
1,-0.2584,0.25195,-0.69176,-0.019738,-0.3224,0.30954,two
1,-1.4006,0.80693,-0.52904,0.11345,0.039789,0.029897,two
1,-1.0903,0.60071,-0.55706,0.41195,-0.30086,0.063851,two
1,-1.6934,1.0233,-0.5111,0.046428,0.14881,0.040632,two
1,-1.5078,0.68209,-0.13423,-0.17153,0.028329,0.18316,two
1,-1.5011,0.73678,-0.35701,0.16758,-0.15521,0.1841,two
1,-2,1.86,-1.6756,1.2381,-0.52074,0.14741,two
1,-2.0207,2.0686,-1.9616,1.4017,-0.70953,0.27669,two
1,-0.51309,0.5069,-0.93972,0.37059,-0.26571,0.013205,two
1,-0.60413,0.48881,-0.85749,0.28372,-0.18492,0.0508,two
1,-2.4751,3.1032,-2.6285,1.6439,-0.75366,0.14867,two
1,-1.4943,0.92157,-0.66625,0.53803,-0.74996,0.4988,two
1,-1.4321,0.68036,-0.37114,0.017763,-0.00089895,0.17107,two
1,-1.9321,1.4432,-0.91007,0.75616,-0.64871,0.31749,two
1,-1.991,1.3399,-0.41587,0.19345,-0.27481,0.17222,two
1,-1.895,1.3811,-0.85714,0.47656,-0.17443,0.099869,two
1,-2.052,1.7752,-1.2357,1.0098,-0.82528,0.35831,two
1,-2.0949,1.7599,-1.1095,0.81845,-0.65827,0.3096,two
1,-0.83312,0.34127,-0.85436,0.22305,-0.12006,0.28954,two
1,-2.4177,2.688,-2.048,1.0397,-0.30892,0.06484,two
1,-2.3473,2.5088,-1.8318,0.9001,-0.21961,0.010023,two
1,-1.8768,1.5968,-1.067,0.42301,-0.30249,0.2532,two
1,-0.71749,0.0030468,-0.83792,0.37896,0.036731,0.22457,two
1,-1.4063,0.21244,0.40986,0.23812,-1.0932,0.70124,two
1,-1.6194,0.68461,0.11374,0.27486,-1.0921,0.70731,two
1,-1.7613,2.1052,-2.2783,1.801,-1.0789,0.28584,two
1,-2.3832,3.0208,-3.1708,2.8298,-1.9906,0.73415,two
1,-2.1942,2.7405,-2.86,2.4808,-1.7322,0.61095,two
1,-0.65067,0.79693,-0.051338,0.042653,0.22072,0.015705,two
1,-0.8052,0.44983,-0.80941,0.21695,-0.28784,0.39388,two
1,-1.9025,1.0848,-0.31543,0.38029,-0.48236,0.262,two
1,-2.6377,2.7394,-1.5392,0.62157,-0.30056,0.12964,two
1,-2.4598,2.2535,-0.965,0.38612,-0.41169,0.21915,two
1,-1.9866,1.1375,-0.21012,0.14084,-0.14675,0.083434,two
1,-1.7598,0.83382,-0.16758,0.23332,-0.31987,0.20777,two
1,-1.5433,1.3552,-1.3255,0.79587,-0.37214,0.16935,two
1,-0.69233,0.70084,-1.1017,0.29836,-0.30365,0.1973,two
1,-1.6512,1.8437,-1.2917,0.33874,-0.070404,-0.094039,two
1,-1.6619,1.564,-1.1149,0.3607,-0.27903,0.14168,two
1,-1.4789,1.096,-0.69824,0.3618,-0.29608,0.10784,two
1,-0.93235,0.35836,-0.25103,0.029613,0.070351,-0.15143,two
1,-1.1709,0.72423,-0.34033,-0.015786,0.10831,-0.20204,two
1,-2.161,2.5477,-2.1854,1.3013,-0.51197,0.05867,two
1,-1.0428,0.49236,-0.42417,0.23639,-0.0045917,-0.16156,two
1,-1.4672,1.0297,-1.1871,1.04,-0.68364,0.3535,two
1,-1.766,1.571,-1.5949,1.4026,-0.96006,0.42482,two
1,-1.9584,1.7542,-1.2656,0.61882,-0.36763,0.27298,two
1,-2.5125,3.3328,-3.2302,2.3811,-1.3146,0.37974,two
1,-0.67604,0.38085,-0.19775,0.15651,-0.42694,0.18371,two
1,-1.1451,0.90488,-0.61584,0.37908,-0.33546,0.061788,two
1,-0.88019,0.58205,-0.41433,0.32542,-0.59318,0.19987,two
