1,2,3,4,5,6,7,8,9,10,11,y
1,-2.1747,2.4245,-2.4274,2.3803,-2.2183,2.1363,-1.5492,0.91541,-0.60187,0.23814,one
1,-2.367,2.8245,-2.6247,2.3656,-2.2576,2.2472,-1.6347,0.82096,-0.38943,0.14866,one
1,-3.659,6.394,-6.94,4.9638,-2.0048,0.017516,0.34305,-0.013758,-0.12103,0.054722,one
1,-2.018,1.7286,-1.2125,0.71179,-0.60142,1.0666,-1.1679,1.0039,-0.64444,0.1944,one
1,-2.3581,2.5792,-2.1307,1.1854,-0.25774,0.23194,-0.22498,-0.03387,0.030459,0.019981,one
1,-1.4555,0.33062,0.006544,0.15744,-0.18567,0.58212,-0.73867,0.60971,-0.26977,0.0038378,one
1,-1.4535,0.4537,-0.0058287,0.036023,-0.20593,0.6396,-0.73264,0.56559,-0.18083,-0.040464,one
1,-1.8244,1.4802,-1.3289,1.3085,-1.2941,1.64,-1.4693,0.88419,-0.52651,0.20742,one
1,-2.1689,2.26,-2.0238,1.7297,-1.7248,2.1671,-2.1414,1.6646,-1.0846,0.38076,one
1,-2.5495,3.1121,-2.7112,1.9415,-1.2563,1.0181,-0.88561,0.53137,-0.22426,0.073226,one
1,-3.5541,6.8096,-9.3827,9.9575,-8.6889,6.7723,-4.7347,2.8385,-1.3589,0.37617,one
1,-1.783,0.71845,0.37919,0.30831,-1.202,0.75516,0.26623,-0.40788,-0.054505,0.18792,one
1,-2.3002,2.4998,-2.1754,1.7521,-1.1723,0.85011,-0.59885,0.42471,-0.39678,0.19917,one
1,-2.9647,4.4095,-4.7831,3.854,-1.8688,0.25914,0.49141,-0.75717,0.47609,-0.088183,one
1,-3.3131,4.127,-1.9071,-0.54227,0.38265,1.9077,-3.2758,2.1958,-0.59236,0.025431,one
1,-2.0328,1.9334,-1.3881,1.0832,-1.2089,1.4349,-1.1335,0.62284,-0.43403,0.19745,one
1,-1.6974,1.2204,-0.86557,0.70603,-0.53668,0.43336,-0.37812,0.32262,-0.18596,0.083372,one
1,-1.6789,1.2317,-0.92825,0.80058,-0.68306,0.53609,-0.40986,0.36146,-0.2394,0.091346,one
1,-1.5465,0.81709,-0.49818,0.62754,-0.67563,0.49005,-0.38878,0.42494,-0.16295,-0.083503,one
1,-1.747,1.5153,-1.0459,0.58894,-0.68414,0.84516,-0.69356,0.30255,0.0072011,-0.07674,one
1,-2.7628,2.7825,-1.4769,1.215,-1.6975,1.7182,-1.2907,0.77624,-0.29139,0.031743,one
1,-3.0904,3.7589,-2.6258,2.1614,-2.7045,2.6568,-1.7329,0.82775,-0.30283,0.057804,one
1,-3.1075,3.8433,-2.6179,1.6057,-1.7275,2.1814,-1.933,0.89378,-0.068623,-0.06543,one
1,-1.5646,0.81695,-0.41339,0.11586,-0.18667,0.67826,-0.45816,0.2552,-0.32919,0.16441,one
1,-2.067,2.0645,-1.5258,0.75039,-0.18959,0.034068,0.080022,0.13251,-0.36208,0.16634,one
1,-2.4497,2.4023,-2.2452,2.8377,-2.1645,1.0722,-1.0588,0.91175,-0.31968,0.036392,one
1,-2.9887,4.2894,-4.2053,3.3737,-2.8452,3.1148,-3.4552,3.1495,-2.0006,0.61181,one
1,-2.1742,1.637,0.074422,-1.3371,1.2907,0.11615,-1.4455,1.455,-0.72099,0.17113,one
1,-2.9245,3.6456,-3.0319,2.0852,-0.82947,0.12266,-0.067216,-0.13626,0.2165,-0.060708,one
1,-2.9658,3.5729,-2.6854,1.7317,-0.87411,0.74798,-1.1916,1.0037,-0.42222,0.09315,one
1,-3.031,4.082,-4.5098,5.8103,-6.2105,4.6425,-3.1542,2.4392,-1.4315,0.37857,one
1,-2.4822,2.4403,-1.3244,0.25099,0.37409,-0.063801,-0.35104,0.37157,-0.35173,0.17751,one
1,-2.2259,1.9813,-1.255,0.87139,-0.74587,0.91208,-0.86228,0.70808,-0.51223,0.17398,one
1,-1.6502,1.1101,-0.92418,0.68378,-0.35887,0.66959,-0.40879,0.14696,-0.47783,0.34157,one
1,-1.8785,1.3906,-0.86884,0.41174,-0.027558,0.52768,-0.69226,0.52861,-0.64249,0.37149,one
1,-2.0175,1.8658,-1.8253,1.7056,-1.2746,1.3838,-0.99417,0.4104,-0.44772,0.27958,one
1,-2.9447,3.9802,-3.4301,2.3633,-1.7253,1.6832,-1.8012,1.6526,-1.0905,0.37549,one
1,-2.003,1.6171,-1.4986,1.5341,-1.0495,0.76689,-0.52753,0.51276,-0.46219,0.11403,one
1,-2.0144,1.3972,-1.054,1.4437,-1.2538,0.8428,-0.49554,0.49108,-0.58819,0.23534,one
1,-2.3878,2.497,-1.4322,0.6737,-0.86728,1.805,-2.2171,1.508,-0.55948,0.13682,one
1,-2.3628,2.3894,-1.5637,1.0383,-0.99084,1.3364,-1.4589,1.0172,-0.38872,0.066666,one
1,-2.3999,2.5882,-1.6131,0.62084,-0.9432,1.9968,-2.081,1.2803,-0.45876,0.060475,one
1,-2.1706,1.8193,-1.4238,1.4057,-1.1731,1.0258,-0.26494,-0.012778,-0.57874,0.40892,one
1,-1.6769,0.46973,0.2505,0.012707,-0.07279,-0.047674,0.013599,0.10201,0.13158,-0.16979,one
1,-3.0791,4.6958,-5.6305,6.2083,-6.0947,5.2152,-3.6618,1.9327,-0.69964,0.12838,one
1,-3.1462,4.8846,-5.6254,5.7839,-5.576,4.7749,-3.1268,1.3003,-0.21978,-0.036653,one
1,-2.7417,3.6483,-3.9436,3.9331,-3.4224,2.6951,-1.5622,0.32488,0.20702,-0.12383,one
1,-3.1187,4.6169,-4.917,4.6299,-3.9439,2.7531,-1.183,-0.078322,0.45378,-0.20299,one
1,-2.6001,3.8511,-4.9843,5.7567,-5.667,4.9295,-3.5335,2.0873,-1.0691,0.34899,one
1,-2.6757,4.3025,-6.0736,7.2119,-7.074,6.0674,-4.2951,2.5404,-1.3035,0.40449,one
1,-2.8295,4.4785,-5.9678,6.8094,-6.3741,5.1753,-3.5668,2.073,-1.0312,0.31347,one
1,-2.4572,3.4232,-4.3657,4.7609,-4.2009,3.2983,-2.0396,1.018,-0.57849,0.2306,one
1,-2.5379,3.5271,-4.3254,4.6188,-3.9901,3.1104,-2.0552,1.2427,-0.83222,0.33899,one
1,-2.6877,4.1095,-5.5565,6.658,-6.6747,5.7788,-4.2226,2.6205,-1.3339,0.39074,one
1,-2.946,4.9283,-5.8779,5.3551,-4.2223,2.851,-1.5466,0.61429,-0.090158,-0.0074437,one
1,-1.8751,0.9232,-0.065512,-0.17911,0.067984,0.82036,-0.86929,0.44661,-0.49633,0.25941,one
1,-2.5692,2.9045,-2.0718,0.76553,-0.22826,1.1469,-1.9997,2.0957,-1.5263,0.51674,one
1,-2.7639,4.2653,-5.03,4.8297,-3.9193,2.985,-2.0978,1.3157,-0.77745,0.28676,one
1,-2.8054,4.8823,-6.3817,6.4661,-5.0734,3.1182,-1.3384,0.34346,-0.014897,-0.019665,one
1,-2.8526,4.0584,-4.6908,4.5489,-3.5177,2.2871,-0.79454,-0.11769,0.039597,0.049974,one
1,-2.9462,3.853,-3.2609,2.2528,-1.8048,2.1358,-2.1269,1.4406,-0.73531,0.21654,one
1,-2.4729,2.9228,-3.1679,3.6061,-3.1642,2.3057,-1.871,1.3937,-0.63454,0.13538,one
1,-1.4891,-0.058417,0.17846,0.72016,-0.1863,0.36691,-0.89137,0.48647,-0.19336,0.096151,one
1,-1.4141,-0.14669,0.030123,0.81456,-0.19321,0.68889,-0.91005,0.16919,-0.31175,0.30977,one
1,-1.5492,0.95526,-0.75366,0.61497,-0.80684,0.77913,-0.42542,0.49611,-0.42918,0.15188,one
1,-2.3011,2.4564,-1.9056,1.5704,-1.3591,1.2124,-0.83911,0.54918,-0.44778,0.23382,one
1,-3.3451,5.5173,-6.114,4.7238,-2.5219,1.2013,-0.84762,0.74465,-0.47345,0.13911,one
1,-2.7017,2.8495,-1.9869,1.6847,-1.5828,1.5606,-1.502,1.2989,-0.97528,0.36909,one
1,-2.5114,2.9277,-2.5977,2.3878,-1.8751,1.3069,-1.221,1.0304,-0.46157,0.090598,one
1,-0.88092,0.12291,-0.85983,1.1922,-0.465,0.56197,-0.73112,0.42971,-0.19039,0.16186,one
1,-2.7335,2.9976,-1.9434,1.1312,-1.0854,1.5212,-1.3485,0.67578,-0.34386,0.14242,one
1,-2.4023,2.9565,-2.774,1.9953,-1.5201,1.6651,-1.6691,1.3745,-0.75543,0.17348,one
1,-2.4795,2.7434,-1.2478,-0.53166,0.5058,1.1689,-2.2587,1.8587,-0.79392,0.13707,one
1,-1.7908,1.0127,-0.70333,0.52667,-0.094721,0.74408,-1.0655,0.59434,-0.34899,0.14952,one
1,-1.8005,1.07,-0.72157,0.57079,-0.077358,0.31852,-0.48711,0.10466,0.014071,0.034857,one
1,-2.15,1.9084,-1.6202,1.4567,-0.45446,-0.36788,0.58351,-0.55525,0.20932,0.019736,one
1,-1.6509,0.94656,-0.84276,1.0641,-0.70906,0.76094,-0.925,0.80282,-0.68502,0.2988,one
1,-2.0278,1.5438,-0.88967,0.84436,-0.91311,1.1303,-1.1738,0.92725,-0.65811,0.2547,one
1,-2.4881,2.6803,-1.9104,0.86724,-0.31574,0.87776,-1.4774,1.5864,-1.2189,0.43061,one
1,-3.1078,4.7257,-4.9294,3.8649,-2.6272,2.3707,-2.462,2.0303,-1.1476,0.3319,one
1,-3.4842,5.4753,-4.8799,2.3277,-0.52968,1.2089,-2.8259,3.042,-1.7653,0.46947,one
1,-3.5307,5.9353,-6.8119,6.4198,-5.6254,5.171,-4.6699,3.3477,-1.5908,0.37775,one
1,-3.709,6.7623,-8.2171,7.348,-5.1735,3.5623,-2.8218,2.1077,-1.1463,0.32644,one
1,-3.5524,6.1777,-7.5905,7.8059,-7.1905,6.1022,-4.4977,2.5878,-1.0415,0.22749,one
1,-2.8549,3.1902,-1.82,0.83728,-1.2224,2.2291,-2.2582,1.1158,-0.19121,-0.015074,one
1,-2.9721,4.8338,-6.1677,6.7426,-6.4582,5.5125,-4.0682,2.5252,-1.2035,0.31317,one
1,-2.8921,3.8378,-3.9198,3.8066,-3.4202,3.2522,-3.0858,2.1757,-0.91854,0.17494,one
1,-3.1235,4.6169,-4.9856,4.973,-4.9495,4.8995,-4.4836,3.368,-1.6986,0.40122,one
1,-3.0937,4.4958,-4.5541,3.8257,-3.0203,2.7015,-2.6277,2.2866,-1.3729,0.38289,one
1,-2.8652,3.7303,-3.4525,2.8589,-2.4506,2.3952,-2.156,1.5369,-0.75394,0.17678,one
1,-2.6568,3.177,-3.0158,2.8459,-2.5965,2.6333,-2.2449,1.06,-0.15176,-0.028319,one
1,-1.0235,-0.15749,-0.10697,0.59099,-0.85277,0.78501,0.074477,0.03704,-0.4043,0.16276,one
1,-2.9001,3.477,-2.4919,1.4051,-0.70128,0.29735,-0.23026,0.4952,-0.55388,0.21434,one
1,-2.8818,3.4514,-2.5234,1.4603,-0.52373,-0.21281,0.26261,0.37684,-0.70886,0.31353,one
1,-2.7445,2.994,-1.8671,0.87199,-0.21807,-0.19609,0.062313,0.64586,-0.88601,0.34765,one
1,-2.7537,2.9392,-1.541,0.51463,-0.50007,0.70522,-0.52276,0.32508,-0.28603,0.13017,one
1,-2.3729,2.0665,-1.0752,0.70881,-0.63473,0.5356,-0.56091,0.84292,-0.71414,0.2111,one
1,-2.5307,2.6084,-2.2112,2.7559,-3.0102,2.4261,-1.8598,1.3158,-0.6144,0.12415,one
1,-2.4533,2.522,-2.1936,2.5527,-2.5446,2.0313,-1.5142,0.78744,-0.16452,-0.012662,one
1,-3.8344,6.2135,-5.3878,3.0388,-2.6202,3.5989,-2.9696,0.84203,0.31906,-0.19519,one
1,-3.9177,6.87,-7.104,5.1081,-3.7886,4.0991,-4.0688,2.5906,-0.93665,0.15714,one
1,-2.4017,2.2325,-1.3576,1.38,-1.6547,1.3791,-0.95456,0.94989,-0.89657,0.35891,one
1,-2.8314,3.6665,-2.9945,2.0249,-1.68,1.9732,-2.1237,1.4889,-0.57978,0.1091,one
1,-2.8544,3.5047,-2.259,0.72899,-0.47021,1.6078,-2.6875,2.2788,-0.98618,0.17695,one
1,-2.4224,2.7746,-1.7679,0.38269,0.0040553,0.85483,-1.8254,1.9492,-1.294,0.44832,one
1,-2.1644,2.0577,-0.97609,0.030128,-0.064936,0.89694,-1.3836,1.2441,-0.81209,0.29739,one
1,-2.6318,3.013,-2.5324,2.2223,-2.1782,2.2916,-1.7898,0.89057,-0.40515,0.15427,one
1,-2.3152,2.452,-1.6286,0.56931,-0.30052,0.91467,-1.3007,1.2254,-0.81117,0.26427,one
1,-2.2465,1.7595,-0.45552,-0.24726,-0.31536,1.3376,-1.1505,0.62934,-0.44045,0.14843,one
1,-2.4334,2.2461,-0.61878,-0.81761,0.30522,1.4485,-1.9379,1.1891,-0.35021,-0.016883,one
1,-2.275,2.0921,-1.2733,0.42407,-0.16997,0.66508,-0.71809,0.74609,-0.71125,0.24069,one
1,-0.5359,0.19719,-0.3814,0.044882,-0.27035,0.085829,-0.22233,0.21159,-0.1975,0.14556,one
1,-2.1763,1.5729,-0.17624,-0.53278,-0.18458,1.266,-0.84331,0.032483,0.12519,-0.064972,one
1,-2.5853,2.6096,-1.7282,1.4487,-1.2957,1.0733,-0.90103,0.46856,-0.0083453,-0.06893,one
1,-2.2405,1.858,-1.2622,1.5625,-1.3631,0.78868,-0.93235,1.1587,-0.7069,0.16663,one
1,-1.943,1.328,-1.0241,1.3075,-0.77806,0.26478,-0.3962,0.53068,-0.37189,0.12289,one
1,-3.1065,4.7498,-4.91,3.9956,-3.6201,4.3155,-4.453,3.2474,-1.5249,0.34325,one
1,-2.329,2.5227,-2.5442,2.4453,-1.8228,1.5631,-1.4166,1.2034,-1.0113,0.44728,one
1,-2.1798,2.1799,-2.0251,1.3449,-0.33175,0.44179,-0.65389,0.73256,-0.93746,0.48808,one
1,-3.0521,4.7888,-5.5473,5.2871,-4.2925,3.3057,-2.471,1.6253,-0.88156,0.28301,one
1,-3.5959,5.4803,-4.6079,2.8846,-3.0338,4.3978,-4.646,3.2829,-1.4848,0.33155,one
1,-2.0232,2.2947,-2.1857,1.4751,-0.48978,-0.044505,0.24111,-0.069402,-0.15086,0.12858,one
1,-2.1504,2.279,-1.9114,1.2951,-0.7813,0.72465,-0.67039,0.7052,-0.71621,0.34037,one
1,-2.0066,1.8243,-1.4626,1.0958,-0.68192,0.59134,-0.4267,0.50591,-0.69555,0.35864,one
1,-2.4567,2.2311,-0.95096,0.65123,-1.2654,1.2805,-0.35499,-0.13388,-0.086993,0.12497,one
1,-2.0291,1.9297,-2.3396,2.7292,-2.4112,2.4158,-1.8689,1.0641,-0.8178,0.38551,one
1,-3.1071,4.8971,-5.9852,6.2162,-5.3663,4.0086,-2.4225,0.96249,-0.24597,0.055879,one
1,-4.0024,8.299,-12.4004,14.7641,-14.3609,11.6277,-7.7399,3.894,-1.2783,0.20661,one
1,-3.0361,4.9072,-6.0455,5.9529,-5.0858,4.4122,-3.6972,2.5839,-1.4123,0.44256,one
1,-3.094,4.936,-6.0393,6.2391,-5.6937,5.0248,-3.9898,2.3497,-0.95129,0.23411,one
1,-3.0468,4.6661,-5.1782,4.4247,-2.8924,1.7979,-1.2346,0.88841,-0.64461,0.25544,one
1,-1.7084,1.0824,-0.91629,0.47718,0.13458,0.33201,-0.40407,0.24709,-0.4382,0.23651,one
1,-1.6873,1.0855,-0.78615,0.80911,-0.92567,0.87255,-0.43134,0.42167,-0.40302,0.12723,one
1,-1.2171,0.27898,-0.13647,0.31827,-0.59996,0.791,-0.23811,0.11693,-0.43991,0.25879,one
1,-3.2284,4.9381,-4.7734,3.3842,-2.5863,2.7156,-2.6133,1.7899,-0.71519,0.10518,one
1,-2.6337,2.7443,-1.6001,0.94615,-1.1904,1.4772,-1.1015,0.62062,-0.37359,0.12268,one
1,-2.0552,1.7893,-1.1159,0.66515,-0.63477,0.70986,-0.52336,0.36085,-0.22464,0.082076,one
1,-1.99,1.6609,-0.95399,0.35806,-0.2744,0.55445,-0.5681,0.53398,-0.41583,0.15268,one
1,-1.9492,1.6639,-1.105,0.56122,-0.42057,0.61029,-0.51046,0.44054,-0.44755,0.21349,one
1,-2.0939,1.8549,-1.0239,0.3775,-0.40843,0.75425,-0.69159,0.39336,-0.23298,0.12391,one
1,-2.0484,1.6825,-0.82575,0.19726,-0.035408,0.23039,-0.28663,0.27362,-0.20054,0.072057,one
1,-2.5413,3.6009,-4.339,4.7335,-4.5884,3.7338,-2.3548,1.3528,-0.74158,0.22253,one
1,-2.3263,2.9367,-3.0511,2.8956,-2.6657,2.1646,-1.228,0.59377,-0.31829,0.10004,one
1,-2.7301,3.8787,-4.3052,4.2715,-4.0452,3.6687,-2.7284,1.6113,-0.78326,0.21838,one
1,-1.2835,0.79618,-0.91467,1.0559,-0.72439,0.99509,-0.95739,0.60646,-0.59317,0.40325,one
1,-3.1689,3.9119,-2.3527,1.2679,-1.5464,1.6331,-1.4126,1.2558,-0.75734,0.19229,one
1,-2.2492,2.1051,-1.5759,1.2617,-0.97847,1.0728,-0.93287,0.51221,-0.38628,0.19471,one
1,-1.8447,1.1454,-0.77418,0.915,-0.88569,0.8355,-0.64055,0.66852,-0.64641,0.24191,one
1,-1.7917,1.1229,-0.76623,0.8615,-0.72583,0.73595,-0.69256,0.46194,-0.3995,0.21943,one
1,-2.4046,2.5139,-1.5536,0.67904,-0.40635,0.81558,-1.1018,0.96114,-0.62893,0.2416,one
1,-1.6901,0.3443,0.020295,1.6336,-1.7558,0.34739,-0.17106,0.68823,-0.51952,0.14659,one
1,-2.2477,2.0238,-1.3514,1.3733,-1.6532,1.6758,-1.2583,0.76781,-0.47482,0.17145,one
1,-3.0313,4.9872,-6.8778,8.0013,-7.3858,5.7186,-3.7159,1.8457,-0.63678,0.12177,one
1,-3.2655,5.6462,-7.4226,8.1142,-7.4941,6.1667,-4.5791,2.9029,-1.4191,0.38336,one
1,-3.3417,5.5885,-6.8018,6.9373,-6.1558,5.0839,-4.0679,2.871,-1.484,0.39787,one
1,-2.4626,2.8862,-1.732,0.057792,0.067473,1.3281,-2.2635,2.0048,-0.96177,0.18623,one
1,-2.6072,3.2156,-2.0328,0.12721,0.32073,0.93098,-2.0146,1.9186,-0.96218,0.21864,one
1,-2.2486,2.1516,-1.5677,1.0991,-0.81297,0.88067,-0.93556,0.87255,-0.62631,0.21446,one
1,-2.215,1.8591,-0.84418,0.29625,-0.41957,0.80859,-0.65984,0.35493,-0.2971,0.13944,one
1,-2.8629,3.3508,-2.0841,0.68765,-0.34563,0.84352,-1.0176,0.64539,-0.29153,0.084121,one
1,-2.7893,3.2039,-1.8265,0.29176,-0.17329,1.2426,-1.8153,1.2968,-0.49369,0.075155,one
1,-2.5207,2.2239,-0.8483,0.61264,-1.2647,1.5212,-1.1399,0.70595,-0.42852,0.14759,one
1,-3.0477,4.1639,-2.9211,0.28832,1.0758,-0.22317,-1.0039,1.2246,-0.68872,0.15048,one
1,-2.7448,2.9822,-1.1294,-0.76796,0.60449,0.95472,-1.7116,1.3563,-0.71595,0.19204,one
1,-3.5465,6.1074,-7.4312,7.8792,-7.5949,6.3078,-4.1881,2.018,-0.6134,0.10031,one
1,-3.6323,6.3613,-7.7934,7.9599,-6.8397,4.8165,-2.7026,0.95668,-0.031333,-0.067834,one
1,-1.5543,0.94936,-0.68431,0.56739,-0.67551,0.67524,-0.3904,0.44235,-0.25139,0.018853,one
1,-3.2281,5.3071,-6.2219,5.9275,-4.8934,3.2499,-1.2271,-0.1742,0.49424,-0.19195,one
1,-3.4844,6.53,-9.0487,10.017,-9.2923,7.4103,-4.8941,2.5637,-0.95429,0.18181,one
1,-2.8559,3.4031,-2.9571,2.9654,-2.2205,0.59855,-0.11432,0.55641,-0.46178,0.10075,one
1,-3.0201,5.1449,-6.8863,7.4072,-6.5676,5.0489,-3.1109,1.5302,-0.68474,0.19397,one
1,-2.9666,4.5496,-5.5705,6.017,-5.8478,5.2157,-3.8553,2.4032,-1.3422,0.42819,one
1,-1.6348,0.84885,-0.68487,1.806,-1.9986,0.92623,-0.55395,0.89222,-0.63669,0.15726,one
1,-1.782,1.9051,-2.1567,2.4085,-2.055,1.6253,-1.4866,0.93677,-0.49545,0.1386,one
1,-2.991,4.5837,-5.742,6.374,-6.1308,5.4451,-4.0539,2.2737,-1.0264,0.29451,one
1,-2.7102,2.667,-1.3419,1.0172,-1.2766,0.90279,-0.35516,0.25984,-0.18413,0.032668,one
1,-2.633,2.7817,-1.3886,-0.10531,0.97479,-0.55379,-0.79052,1.4048,-0.88124,0.2317,one
1,-2.7528,3.3923,-2.5679,1.0587,0.34048,-0.51941,-0.2943,0.81193,-0.66549,0.25074,one
1,-2.8458,3.7313,-3.8718,3.7442,-2.8261,1.9425,-1.4335,0.86986,-0.41859,0.13711,one
1,-3.2716,4.8716,-4.948,4.3381,-3.2743,2.0825,-1.1178,0.27876,0.15202,-0.091623,one
1,-1.8718,1.3205,-0.66435,0.30773,-0.12671,0.6171,-0.87361,0.56659,-0.29806,0.1058,one
1,-1.6906,0.95685,-0.65422,0.70278,-0.51123,0.64552,-0.60033,0.3632,-0.19944,0.050032,one
1,-2.449,2.7226,-2.0411,1.1583,-0.69419,0.97216,-1.1653,0.79241,-0.25968,0.017161,one
1,-2.4702,2.8115,-2.4898,2.262,-1.8211,1.3368,-0.92573,0.5128,-0.19952,0.059605,one
1,-2.4579,2.5744,-2.0776,1.9518,-1.5012,0.87625,-0.4245,0.10466,-0.014882,0.033973,one
1,-2.6116,2.7087,-1.6293,1.1042,-1.0129,0.88534,-0.84798,0.71903,-0.39554,0.11094,one
1,-3.7787,6.9792,-9.2623,10.3635,-9.9269,7.889,-5.0511,2.7076,-1.2526,0.34524,one
1,-2.1164,1.2215,-0.19498,0.99002,-1.694,0.83398,0.081393,0.33612,-0.87315,0.43401,one
1,-2.2378,1.4571,-0.31246,1.034,-1.8996,1.1432,-0.064474,0.23453,-0.6938,0.357,one
1,-2.5673,3.0493,-2.3906,1.0737,-0.065862,0.049698,-0.48105,0.9119,-0.90312,0.36115,one
1,-2.14,1.1329,0.20459,0.17348,-0.65917,0.65871,-0.76019,0.70306,-0.45474,0.16553,one
1,-2.6031,3.1857,-3.0396,2.6262,-1.4556,0.4389,-0.1514,-0.022679,0.12182,-0.024583,one
1,-2.7017,3.3746,-2.939,1.9449,-0.75109,0.17887,-0.29923,0.60832,-0.61263,0.24892,one
1,-2.7151,3.3878,-3.0725,2.4716,-1.3973,0.46119,-0.16741,0.14675,-0.13158,0.074629,one
1,-2.4484,2.7458,-2.3144,1.949,-1.3403,0.8772,-0.81301,0.78701,-0.57716,0.24314,one
1,-2.6299,3.3179,-3.1053,2.547,-1.5313,0.73262,-0.58633,0.60946,-0.40709,0.15236,one
1,-2.5139,2.506,-1.6564,1.2666,-1.3236,1.5223,-1.1651,0.60726,-0.3784,0.15467,one
1,-3.2752,4.6603,-3.9219,2.6543,-2.5035,3.3325,-3.4167,1.9646,-0.4749,0.0047101,one
1,-3.1284,5.0068,-5.8567,5.405,-4.0518,2.704,-1.7468,1.1732,-0.67829,0.19118,one
1,-2.5527,2.9718,-2.3546,1.6189,-1.4345,1.4496,-0.98057,0.52245,-0.25644,0.03926,one
1,-3.245,5.1622,-5.2287,3.6991,-2.6452,3.0654,-3.5151,2.8379,-1.4395,0.34741,one
1,-1.9827,1.3423,-0.73736,0.9675,-0.96357,0.82218,-0.69586,0.61094,-0.54383,0.21982,one
1,-2.4306,2.236,-1.1587,1.076,-1.4281,1.1833,-0.79828,0.83434,-0.73712,0.26593,one
1,-2.1274,1.6514,-0.90465,1.0029,-1.1354,1.0261,-0.79453,0.70912,-0.65708,0.25863,one
1,-2.5195,2.2333,-1.2359,1.3181,-1.2549,0.91359,-1.0076,0.83489,-0.35762,0.085649,one
1,-2.5425,2.9714,-2.7052,2.3491,-1.7643,1.4369,-1.0203,0.19846,0.19879,-0.085168,one
1,-2.8522,3.9355,-3.9998,3.5641,-3.0765,2.6936,-1.8388,0.70618,-0.083441,-0.018384,one
1,-1.1915,0.1706,-0.33988,0.96398,-0.64084,0.52245,-0.50471,0.37404,-0.44971,0.29843,one
1,-1.498,0.57926,-0.4568,0.45115,-0.035107,0.0079116,0.01289,0.089785,-0.27448,0.12395,one
1,-1.6747,0.98763,-0.77247,0.78325,-0.69988,0.73592,-0.60657,0.56013,-0.38046,0.093476,one
1,-1.3153,0.32837,-0.55313,0.84699,-0.50354,0.34564,-0.095501,0.19637,-0.27896,0.078604,one
1,-1.6259,1.0847,-1.171,1.0204,-0.67606,0.84184,-0.79218,0.77688,-0.55297,0.1422,one
