1,2,3,4,5,6,7,8,9,10,y
-18.4283,0,0,0,0,0,0,0,0,0,three
-8.2259,0,0,0,0,0,0,0,0,0,three
-2.4357,-0.39558,-0.64942,1.8926,-0.84356,0.04367,-0.71648,-0.74668,-0.070902,-0.246,three
-3.6233,0.35984,-0.14763,0.14072,0.040422,-0.55315,-0.49407,-0.27304,-0.14696,0.026319,three
-11.1907,1.5651,0.002235,0.0058368,0.033902,-0.96419,-1.3303,-0.78387,-0.28839,-0.046636,three
-9.2453,1.5938,1.2916,0.80974,-0.083052,-0.79407,-1.3727,-1.1328,-0.44679,-0.11854,three
2.3951,2.1919,-1.5268,-0.56136,0.98642,-0.38969,-0.79341,-0.51757,-0.69786,-0.24798,three
-21.9212,0.011331,-0.065124,-0.045076,0.054056,0.061504,-0.01963,-0.042887,-0.0024292,0.0087731,three
-6.1305,1.1594,-2.0245,-0.18937,0.26687,-0.94084,-1.2975,-1.2233,-0.15602,-0.033325,three
-14.7167,-0.030219,-0.013702,0.04255,-0.060858,0.047251,0.012886,-0.04132,0.019183,-0.0021667,three
2.3032,0.79989,-0.14109,-0.0067407,0.1566,0.22914,-0.69628,-0.70157,-0.043861,0.01987,three
-10.464,-0.061967,-0.0088369,0.098745,-0.12305,0.061575,0.022357,-0.056749,0.034777,-0.0046868,three
3.8854,1.0459,-2.1958,1.8255,1.1876,-0.86244,-1.5743,-1.4969,0.070783,-0.19793,three
1.4516,0.38373,-0.039759,2.1468,-0.76998,-2.4961,-0.80607,-0.97629,-0.9708,-0.19777,three
1.6407,0.28229,-0.64836,1.3825,-0.33965,-2.3681,-1.575,-0.59654,-0.48241,-0.31742,three
-10.871,1.5442,0.3842,0.040038,-0.21435,-0.99135,-1.5489,-0.93123,-0.1578,-0.016124,three
-6.3349,0.9986,0.25542,0.26536,0.59014,0.25181,-0.36834,-0.50572,-0.24581,-0.070566,three
-10.9524,1.4024,-0.13397,0.25248,0.65406,-0.53051,-1.0503,-0.6927,-0.46375,-0.16184,three
-12.6133,0.60278,-1.7367,0.69307,2.4997,-0.86927,-1.5115,-0.71683,-0.41238,-0.087416,three
-7.653,0.065157,-0.96845,1.1667,1.6471,-0.89688,-1.2753,-0.37632,-0.34635,-0.13834,three
-10.6221,1.0731,-1.1014,-0.32441,1.4624,-0.70535,-1.3061,-0.54854,-0.54263,-0.154,three
-33.9628,0,0,0,0,0,0,0,0,0,three
-4.3207,-0.902,0.41769,-0.39963,0.18273,0.69822,-0.30383,-0.2922,-0.4043,-0.18751,three
-6.8148,-0.2498,0.88527,-0.56945,-0.087934,0.25038,-0.41956,-0.12361,-0.59254,-0.22964,three
-4.0283,-1.0469,1.0484,-0.36175,-0.17182,0.21587,-0.38583,0.068663,-0.43371,-0.19862,three
-3.8233,-2.2504,-3.2435,5.1579,-2.4646,0.11999,0.12748,-1.495,0.47237,-0.35551,three
-22.5808,-0.00079184,-0.064644,0.0057015,0.068911,-0.0094768,-0.048225,0.0076231,0.017244,-0.0025855,three
-7.5179,0.049318,-3.2951,4.2428,0.67677,-1.7959,0.27964,-1.3868,-0.67987,-0.14607,three
-16.7343,0.015992,0.0075131,-0.0035538,-0.0081263,-0.0085412,-0.011402,-0.014733,-0.011534,-0.0032917,three
0.99657,1.6602,-1.0771,0.51692,1.0054,-0.83965,-0.90163,-0.70822,-0.40707,-0.032659,three
2.5317,1.7229,-0.2423,0.74617,-0.24806,-1.1046,-1.023,-1.2351,-0.55007,-0.15219,three
-8.85,2.8017,0.21506,0.49102,0.61578,-1.5125,-2.3437,-1.465,-0.61071,-0.14223,three
-7.0648,1.1611,-0.16458,0.2938,0.75638,0.16845,-0.30512,-0.199,-0.25115,-0.15241,three
-8.5431,1.201,-0.53624,-0.26479,0.8741,0.72606,-0.50543,-0.53937,-0.15104,-0.08669,three
-6.1184,0.58391,-0.19157,0.32561,0.61897,0.40621,-0.56538,-0.36512,-0.18399,-0.16499,three
-7.2393,1.1359,-0.039833,-0.050456,0.78969,0.43356,-0.29199,-0.27679,-0.20036,-0.11778,three
-27.0461,0,0,0,0,0,0,0,0,0,three
1.6787,-0.58516,0.23884,2.0478,0.037956,-0.38937,-1.5979,-0.6694,-0.31472,-0.37702,three
-1.157,2.0561,-0.21701,0.19285,0.826,-1.2233,-2.0689,-0.61941,-0.14031,-0.24258,three
-4.1585,1.3833,0.28105,0.35389,0.57894,-0.5691,-1.2802,-0.6795,-0.2762,-0.17997,three
-2.3356,-0.44202,-1.095,3.601,0.13232,-2.3394,-0.61545,-0.70337,-0.37002,-0.13804,three
-9.2014,0.27434,-1.4925,1.8593,1.465,-1.8618,-1.289,-0.2346,-0.21629,-0.12112,three
-5.9234,0.32341,-1.681,3.0932,1.4838,-2.0192,-1.1845,-0.23434,-0.1469,-0.20493,three
-4.6355,-0.49911,-1.4818,3.1321,1.7702,-2.0707,-1.3308,-0.5766,-0.29594,-0.17341,three
-5.9234,0.32341,-1.681,3.0932,1.4838,-2.0192,-1.1845,-0.23434,-0.1469,-0.20493,three
-7.4606,0.036586,-1.0887,2.1291,1.6213,-1.5179,-1.2704,-0.29509,-0.24212,-0.13257,three
3.0135,2.667,1.5281,2.0075,0.8242,-2.1484,-2.1709,-0.79674,-0.69739,-0.32433,three
-2.3653,1.3634,-4.3905,-0.234,0.66001,-1.4661,-0.82821,-1.076,-0.52251,0.091954,three
-7.2785,2.0795,0.13815,1.4495,0.46802,-1.4141,-1.748,-1.7044,-0.86995,-0.21273,three
-8.7655,2.7823,-0.54071,1.4729,0.99723,-2.1297,-2.6664,-2.0233,-1.0505,-0.21268,three
2.0564,-4.3488,-1.9969,4.038,-0.47461,-0.34528,-0.24408,-0.74994,-0.10626,-0.13165,three
-1.5231,-1.4914,-2.1662,1.6406,-0.17737,-0.061887,0.53165,-0.64803,-0.23699,0.024096,three
-1.7611,0.24111,0.26124,1.9776,-0.16183,-0.74746,-1.1765,-0.73024,-0.62792,-0.27417,three
-0.4134,0.8882,0.17326,0.53735,1.3428,0.65397,-0.63207,-0.399,-0.033837,-0.017046,three
-21.7022,-0.025427,-0.62038,0.34828,0.37602,-0.41341,-0.18799,0.03642,-0.038901,-0.011981,three
-10.2475,0.95672,-2.2487,1.6558,1.0599,-1.1723,-1.028,-1.0738,-0.46816,-0.1677,three
0.4055,1.7665,-0.85873,0.012904,1.2082,0.14729,-0.66531,-0.68702,-0.42114,-0.052894,three
0.76835,1.8944,-0.65924,0.11135,1.4216,0.26051,-0.88047,-0.775,-0.41236,-0.097812,three
-4.6211,1.0489,-2.7107,-0.56139,1.1555,0.68234,-0.16426,-1.0912,-0.83486,-0.12362,three
-14.0459,0.054415,-0.43167,-0.18974,0.28694,0.23089,-0.052918,-0.15145,-0.035007,0.030511,three
-10.5315,0.71928,-0.71131,1.9139,-0.14361,-1.8909,-1.0406,-0.82415,-0.3649,-0.18307,three
-6.2702,1.0329,-0.73825,2.1064,-0.072891,-2.6649,-1.3437,-0.68275,-0.4356,-0.15912,three
-12.785,0.23093,-0.31112,2.23,0.29894,-0.090091,-1.3452,-0.27709,0.45328,-0.16847,three
-20.7595,-5.0539e-05,0.010817,0.00078699,-6.3433e-05,-0.0044892,0.0004362,-0.003856,-0.0027381,-0.0015368,three
-18.766,-0.0026444,-0.012614,0.049158,-0.0086502,-0.03591,0.026748,-0.0092565,-0.022483,0.0035128,three
-21.666,0.0052498,0.003076,0.0094935,-0.0036611,-0.01128,-0.0030936,-0.0076908,-0.006967,-0.00035596,three
-18.9581,0.0054544,0.0051224,0.0028477,-0.00075569,-0.0040288,-0.0056115,-0.005281,-0.003373,-0.0010577,three
-23.2494,0.0035823,0.0036498,0.0025564,0.00067503,-0.0012898,-0.002619,-0.0028914,-0.0021483,-0.00084116,three
-12.8383,1.681,0.23533,-0.34763,0.32103,0.34345,-0.37488,-0.67781,-0.39191,-0.086221,three
-12.4217,1.6391,-0.25942,-0.77358,0.36838,0.50771,-0.47966,-0.77239,-0.31854,-0.040303,three
-10.9551,1.8447,0.39411,-0.045742,0.43147,0.04299,-0.70223,-0.74863,-0.38833,-0.097756,three
-11.5745,1.78,0.30261,-0.16346,0.635,0.71763,-0.20827,-0.70499,-0.34788,-0.03479,three
-11.5948,1.5678,0.4369,0.52706,0.91549,0.077886,-0.64642,-0.51384,-0.26249,-0.092486,three
-0.33692,-1.5897,-2.3533,0.25757,0.93611,0.7832,-0.93054,-0.22943,0.19573,-0.22176,three
-2.2195,-0.48026,-2.3384,0.62469,1.5388,-0.4479,-0.65994,0.14431,0.12675,-0.064985,three
-2.5742,-0.53971,-0.40129,0.69981,0.18591,0.25833,-0.13837,-0.15872,0.17707,-0.022699,three
-24.5025,0,0,0,0,0,0,0,0,0,three
-3.8635,1.5822,-0.42059,1.2148,2.9238,0.99431,-0.81028,-0.25401,0.17842,-0.063927,three
-6.4848,1.1798,-0.76085,0.20912,1.6528,1.1978,-0.70148,-0.55725,-0.0012551,-0.093605,three
-5.3227,1.2632,-0.97612,0.42957,1.7926,1.0746,-0.92561,-0.66033,0.07085,-0.080523,three
-6.3548,1.6533,-0.10666,1.2636,2.3328,0.7236,-0.66354,-0.28718,-0.037266,-0.10389,three
2.2213,-0.30535,0.86253,0.78887,-0.48496,0.89752,-0.44022,-0.92149,-0.35458,-0.19257,three
-10.2788,-0.034918,0.021784,0.0066933,-0.033045,0.041873,-0.026844,0.0047152,0.0064616,-0.0060712,three
-7.8693,0.12176,-2.0797,2.0698,-0.25116,-1.013,-0.2932,-0.62661,-0.46403,-0.1967,three
-4.9362,0.72153,-3.6414,3.1007,0.71108,-2.6227,-1.4347,-0.77105,-0.21474,-0.14065,three
-5.3302,1.4299,-0.65366,-0.0070882,1.5738,1.0237,-0.46014,-0.87789,-0.41949,-0.039502,three
-4.4429,1.4595,-0.43618,0.61097,1.6272,0.57872,-0.41546,-0.68193,-0.43829,-0.0695,three
2.6888,2.4159,-4.2377,0.48239,1.5844,-2.1579,-2.2982,-1.5216,-1.3061,-0.094856,three
2.9326,2.2011,-5.4271,-0.087992,3.6322,-0.6097,-1.7441,-1.3706,-1.6354,-0.21224,three
-22.4128,0,0,0,0,0,0,0,0,0,three
-4.9551,1.2,-2.2449,1.1375,1.7847,-0.60767,-1.0758,-1.2316,-0.71664,-0.0996,three
8.5497,0.1909,-1.7101,1.0549,0.94431,-0.55831,-0.02936,-0.24987,-0.50612,-0.055198,three
-11.6867,0.01027,-0.31446,-0.043431,0.32657,0.067163,-0.21494,-0.057059,0.072798,0.015608,three
0.85664,2.0223,-1.601,-0.65338,-0.47016,-1.1534,-1.5471,-0.8072,0.25672,0.045996,three
-29.6154,1.7911,0.33124,0.6408,0.26448,-1.4746,-1.6081,-0.64477,-0.50809,-0.26852,three
-8.9965,0.51707,-2.2969,-0.33494,0.39125,-0.2627,0.17834,-0.38148,-0.42737,-0.016288,three
-9.4857,0.5352,-1.8729,-0.19869,0.59125,-0.18368,-0.16317,-0.42219,-0.23886,-0.015115,three
-10.3229,0.87878,-1.7395,0.36736,1.4888,0.32558,-0.56798,-0.90745,-0.39637,-0.10219,three
-8.6715,0.70997,-1.9821,0.97846,1.5207,0.08873,-0.43946,-1.1518,-0.48089,-0.07091,three
-19.9934,-0.00024126,-0.00045059,0.00079145,-0.00017678,-0.00063631,0.00062469,9.2608e-06,-0.00031383,0.00010374,three
-5.568,1.2054,-1.3143,-0.49167,0.012181,-0.026485,0.07664,-0.60299,-0.78093,-0.15297,three
-3.126,0.65089,-1.4564,1.3566,0.16844,-0.80896,0.23929,-0.56808,-0.79763,-0.10546,three
-21.1668,-0.030721,-0.58909,0.222,0.29487,-0.19345,-0.034336,-0.04064,-0.090169,0.0030853,three
-1.1266,-0.33152,-1.5606,2.0578,2.5789,-0.12335,-1.2142,-0.37175,-0.071228,-0.059277,three
-15.1358,-0.69695,-0.4069,0.41291,-0.41702,0.49296,-0.050289,-0.43166,0.22288,0.0014502,three
-5.6242,1.1135,0.25508,0.27828,0.89331,-0.0062317,-0.83738,-0.65048,-0.31143,-0.15588,three
-18.3053,0,0,0,0,0,0,0,0,0,three
-19.0693,0,0,0,0,0,0,0,0,0,three
-9.904,0.088877,-1.3294,0.87772,2.0223,-0.2601,-0.4367,0.14384,-0.35053,-0.082903,three
-8.039,-0.046866,-0.93331,0.73034,2.4647,-0.22666,-0.26913,0.34289,-0.56599,-0.18684,three
-9.5995,-0.018676,-2.0534,1.0101,2.4776,-0.66428,-0.3012,0.29978,-0.47229,-0.092008,three
-8.7533,-0.074543,-2.556,1.1392,2.8031,-0.55715,-0.47159,0.16617,-0.53175,-0.076702,three
-9.6657,0.63842,-0.49431,1.1967,1.5803,0.19005,0.22382,-0.085653,-0.46895,-0.076178,three
-22.8468,-0.014756,0.0046696,0.013145,-0.026375,0.025645,-0.012537,-0.0021647,0.0081674,-0.0042759,three
-23.637,-0.040954,0.0019688,0.053854,-0.079268,0.054288,-0.0047077,-0.027418,0.025448,-0.0073628,three
-23.9007,-0.11163,0.03086,0.096901,-0.17119,0.13952,-0.042808,-0.034387,0.046891,-0.017547,three
-24.54,-0.20363,0.084012,0.12213,-0.26135,0.23922,-0.09952,-0.032621,0.071832,-0.032871,three
-24.7939,-0.16476,0.10272,0.092473,-0.19068,0.17893,-0.081836,-0.044049,0.053033,-0.031574,three
-14.1177,0.080295,-3.364e-05,0.011541,0.029282,-0.073936,-0.14807,-0.094394,-0.030462,-0.0081464,three
-4.4713,0.89737,-1.4418,-0.69234,1.3504,-0.13992,-1.0902,-0.40741,-0.37291,-0.18267,three
-1.4838,0.62904,1.0048,0.99003,1.2143,0.12707,-1.7031,-0.97425,-0.41693,-0.27094,three
-1.732,1.3059,0.52222,0.55636,1.0052,0.79138,-0.36725,-0.75538,-0.3533,-0.069476,three
0.6272,1.0235,0.39543,1.34,0.2,0.12571,-0.36644,-1.096,-0.32178,-0.17708,three
-17.4628,0.024548,-0.58232,-0.12618,0.43172,0.23522,-0.13741,-0.20519,-0.00301,0.043871,three
0.85905,1.6822,0.86059,1.0166,0.21062,-1.2357,-1.0165,-0.93559,-0.7991,-0.13995,three
-1.1318,1.3135,0.24656,0.39665,0.60496,-0.36254,-1.3229,-0.91674,-0.27389,-0.045138,three
-13.493,1.7144,-0.059252,0.72464,0.62268,-1.4647,-1.8298,-0.89635,-0.2495,-0.0179,three
3.7762,0.42979,-1.7204,1.9177,0.69672,-2.2867,-1.579,-0.15827,-0.61532,-0.29746,three
-5.8033,0.082382,-0.49554,0.57798,1.3353,-0.77274,-0.027363,-0.080597,-0.77915,-0.060926,three
-10.8491,0.8228,-1.3153,0.75059,1.7607,-0.34205,-0.28981,-0.080585,-0.6872,-0.19081,three
-7.5915,-0.3916,-1.4553,0.97976,2.8416,-0.88019,-0.31456,0.2537,-0.79221,-0.18347,three
-4.8474,-0.37531,-0.020681,0.49157,1.4381,-0.27129,0.034027,-0.30631,-0.7102,0.017226,three
-10.6966,0.69972,-0.75856,0.43727,1.1492,-0.19803,-0.011763,-0.12604,-0.61922,-0.13256,three
-3.2865,1.2657,-2.7662,0.25841,3.2204,0.5237,-2.6482,-1.2624,-0.1578,-0.22135,three
-8.8259,1.31,-2.029,-0.13205,2.5002,0.35224,-1.7661,-1.138,-0.40379,-0.14769,three
-14.9471,-0.27483,-0.69984,0.72343,0.094743,-0.3851,0.1416,-0.00096532,-0.0067433,0.0080035,three
-0.038703,0.9993,-1.6625,1.7951,0.46412,-2.5948,-1.4762,-0.74598,-0.59948,-0.16247,three
-5.894,2.1726,-0.39043,-0.45745,0.61635,-0.69691,-2.2015,-1.5427,-0.36481,-0.031611,three
-4.2582,-0.21079,-1.5875,0.97205,0.38249,-0.13493,0.67936,-0.44088,-0.68802,-0.14883,three
-8.5086,1.1435,-1.0058,0.45881,0.31842,-2.034,-1.4508,-0.32532,-0.38705,-0.081401,three
-14.6495,0.12207,0.025652,0.023414,-0.042776,-0.20466,-0.19716,-0.083207,-0.043308,-0.011779,three
-9.1898,0.1125,-0.015588,0.0014185,0.078737,0.076045,-0.053404,-0.068422,0.0049158,0.014194,three
3.9026,0.4213,0.33843,0.25626,0.24907,0.22234,0.014991,-0.13071,-0.1085,-0.03057,three
7.3903,0.78204,0.60329,0.77943,0.79933,1.1939,-0.18169,-0.17068,0.093138,-0.017225,three
-26.1528,-0.0018858,-0.0059614,0.0071273,0.0023129,-0.0085535,0.0028755,0.0044108,-0.0032828,-0.00029057,three
-22.3697,0,0,0,0,0,0,0,0,0,three
-23.6889,0,0,0,0,0,0,0,0,0,three
-26.5477,-0.0014781,-0.0064952,0.0055396,0.0037281,-0.0064907,0.00091627,0.0031,-0.0020229,-6.6082e-05,three
-22.4346,-0.02347,0.019537,-0.0064018,-0.008921,0.018157,-0.017285,0.0089738,-0.00032491,-0.0023138,three
-12.3939,-0.13446,-0.2096,0.39608,-0.13787,-0.23085,0.27491,-0.058229,-0.077806,0.039235,four
-11.7778,-0.047866,-0.064323,0.14004,-0.066525,-0.073997,0.11564,-0.037801,-0.031739,0.020628,four
-1.3109,2.8723,-0.78236,-1.8186,-1.1338,-1.8966,-2.1849,-0.54255,0.28407,0.099565,four
-14.5373,0.0087149,0.0075765,0.0027698,-0.0038309,-0.0093612,-0.011498,-0.0096962,-0.0054373,-0.0013705,four
-5.4097,2.1141,1.2209,-0.43532,-1.7888,-1.9755,-1.3336,-0.633,-0.20436,-0.039003,four
-10.2136,1.8086,1.0101,-0.45917,-1.679,-1.7444,-1.1517,-0.53817,-0.1627,-0.043873,four
-9.896,2.2397,1.2655,-0.63505,-1.9618,-1.9897,-1.2908,-0.52532,-0.1865,-0.059541,four
-8.5299,2.0462,1.1462,-0.52943,-1.8528,-2.0069,-1.3852,-0.67073,-0.22608,-0.049637,four
-16.5019,1.2124,0.64512,-0.42521,-1.2655,-1.3917,-0.92717,-0.35551,-0.031963,0.027154,four
-2.5075,2.1568,0.8281,-0.57909,-1.5545,-1.9993,-1.5978,-0.80767,-0.19843,0.037793,four
-16.8398,1.4751,0.84618,-0.082179,-1.2233,-1.7092,-1.1027,-0.49698,-0.2145,-0.016778,four
-14.2419,2.1113,1.2843,-0.088676,-1.7584,-2.441,-1.4748,-0.64357,-0.25704,0.0066987,four
-12.9045,2.1358,1.149,-0.10409,-1.9563,-2.7886,-1.5726,-0.57093,-0.1879,0.051433,four
-36.3925,0,0,0,0,0,0,0,0,0,four
-13.98,1.8414,0.99424,0.16527,-1.5155,-2.4533,-1.4212,-0.6469,-0.34616,-0.0010075,four
5.6387,-0.30005,0.062883,1.2505,-3.2097,-0.46004,-0.88121,-0.9569,0.091334,-0.23885,four
-9.3742,2.8833,0.2039,-2.4655,-2.6543,-1.3669,-0.57639,-0.38682,-0.12218,0.05056,four
-7.757,3.1955,-0.040285,-2.8323,-2.9692,-1.6511,-0.82524,-0.58304,-0.08717,0.12427,four
-14.8777,1.6024,0.81602,-0.11947,-1.6533,-1.8332,-1.0814,-0.3368,-0.0051859,0.0027752,four
-24.072,1.4806,0.79192,-0.24148,-1.6337,-1.9191,-1.0274,-0.27967,-0.0094823,0.053078,four
-31.1692,1.6911,0.85793,0.057168,-1.9147,-2.1294,-0.9566,-0.35633,-0.096305,0.033381,four
-36.2791,0.22583,0.13011,-0.073537,-0.26326,-0.32818,-0.25092,-0.10916,-0.0037081,0.018813,four
-37.9004,0.0528,0.030595,-0.016843,-0.061234,-0.07673,-0.059069,-0.026104,-0.0012694,0.0043106,four
-10.0992,3.5559,-0.36486,-2.8358,-3.4801,-3.5815,-1.3785,-0.15985,-0.11918,0.080497,four
-11.0427,3.4766,1.0501,-2.1639,-3.6957,-3.1881,-1.7813,-0.5831,-0.015406,0.051185,four
4.028,3.5862,-2.402,-4.4948,-1.8895,-0.02748,-0.28579,-0.95533,-0.64684,-0.0196,four
-15.0922,0,0,0,0,0,0,0,0,0,four
-5.0113,1.5258,0.66654,-0.26424,-1.3446,-1.7362,-1.1577,-0.68101,-0.25461,0.033574,four
-3.4324,1.3444,1.1334,-0.12306,-1.109,-1.5195,-1.2046,-0.79735,-0.37011,-0.067041,four
-4.5469,1.4473,0.2915,-0.090363,-1.921,-1.2198,-0.86056,-1.0879,-0.16815,-0.058155,four
-3.2466,1.6767,0.31658,-1.3189,-2.1322,-1.0635,-1.1836,-1.0232,-0.2447,-0.0039387,four
-2.3014,3.0413,-0.34463,-2.1078,-2.0865,-1.5919,-1.0662,-0.77343,-0.21219,0.05317,four
-1.2421,1.6089,-1.9936,-0.6574,-1.382,-1.8914,-0.78489,-0.54904,0.14111,0.16881,four
-3.1007,1.7138,-0.8587,-0.14914,-1.1629,-1.8259,-0.69244,-0.48413,-0.28251,0.0091274,four
-5.9157,1.404,-1.1791,-1.0212,-2.5117,-1.1355,-0.26031,-0.42661,0.43388,0.063009,four
-6.7929,1.5357,-1.9221,-1.1597,-2.2236,-0.89124,-0.38454,-0.54395,0.47545,0.059384,four
3.0134,0.52057,-0.13982,-2.2542,-2.017,0.15155,0.044739,0.034626,0.20834,-0.040132,four
-4.9471,2.0147,-1.0507,-1.9901,-2.5227,-1.2882,0.49732,0.017309,-0.20081,0.12218,four
1.6564,2.6413,1.6289,-0.99775,-3.2207,-2.2032,-1.5252,-0.53472,0.10746,-0.063469,four
7.2719,-6.4238,-0.18432,3.0455,-2.3652,0.55371,-0.78113,-0.10274,0.50886,-0.20389,four
8.7763,-6.8905,-0.24932,3.2631,-2.1243,0.72478,-0.25875,0.22733,0.48629,-0.16062,four
-0.36895,2.0188,1.7526,0.70847,-0.3981,-1.0291,-1.2779,-0.80567,-0.3068,-0.055502,four
2.1271,1.4069,1.4158,0.77745,-0.065168,-0.40616,-0.83832,-0.57286,-0.30283,-0.097746,four
0.051643,0.77279,1.4181,-0.12588,-2.4976,-1.3203,-1.7065,-0.80445,0.21131,-0.053666,four
-0.53685,1.8343,1.2834,-0.30168,-3.8718,-2.7122,-1.1138,-1.2022,0.27714,0.13661,four
-2.4299,0.73547,1.0954,-0.93747,-2.5719,-1.8334,-1.305,-0.34612,0.154,0.036744,four
4.1229,1.7877,1.0395,-0.36849,-1.213,-1.4816,-1.3234,-0.65263,-0.14385,-0.035936,four
3.6845,1.7228,0.84064,-0.54846,-1.2768,-1.4691,-1.3543,-0.69572,-0.14328,-0.015011,four
-2.8291,2.6437,0.9985,-1.2964,-2.3503,-1.8155,-0.94625,-0.50241,-0.31301,-0.10659,four
0.37395,2.4818,0.99766,-0.89477,-2.1709,-1.5601,-1.0047,-0.60958,-0.33682,-0.10644,four
-5.559,-0.14298,2.0219,-1.0986,-1.5366,-0.92547,-2.2022,-0.038993,-0.15956,-0.15116,four
-10.9322,0.20183,1.1671,-0.22739,-0.93827,-1.0416,-0.57155,-0.12788,-0.075173,0.051293,four
-9.0767,0.71463,1.0656,-0.2822,-0.90215,-1.0834,-0.79202,-0.051846,-0.0070922,0.0034972,four
-13.9708,1.8867,0.69036,-1.4735,-2.3635,-1.8143,-0.90812,-0.041955,0.2161,0.072964,four
0.72546,2.3008,0.072905,-1.1127,-1.2123,-1.5045,-1.1356,-0.30044,-0.050008,-0.023507,four
-15.1921,2.4661,0.91559,-1.2462,-2.4264,-1.9537,-0.97579,-0.44619,-0.19486,-0.06413,four
-18.0712,0.072335,0.052814,0.00077742,-0.056836,-0.089999,-0.085593,-0.05405,-0.019206,-0.00070911,four
-9.9636,2.1683,0.7274,-1.2449,-2.5614,-1.9252,-1.1489,-0.56187,-0.070615,-0.018889,four
-1.8994,2.8908,0.83492,-1.4631,-2.1823,-1.752,-1.1045,-0.50979,-0.10455,0.012385,four
-2.2036,2.6092,0.62506,-1.6089,-3.1642,-2.9993,-1.18,0.019657,0.083849,0.036485,four
-1.4163,-0.42376,-0.12344,-0.060515,-1.8701,-1.4377,-1.0004,-0.55721,0.02467,0.0064044,four
-4.6994,3.2865,0.57494,-2.4413,-3.0904,-2.0018,-1.1039,-0.76356,-0.39625,-0.046402,four
8.0449,1.6739,1.0734,-0.19877,-1.2597,-1.4028,-1.035,-0.47322,-0.15417,-0.046327,four
6.0611,1.6479,0.99354,-0.27133,-1.3032,-1.5325,-1.1867,-0.55223,-0.16433,-0.036684,four
-2.8771,0.63119,0.22756,-0.19925,-0.69446,-0.70602,-0.2717,-0.19307,-0.14602,0.0052015,four
1.3807,1.5861,0.82994,-0.34593,-1.9424,-1.7358,-0.53731,-0.68034,-0.47759,0.0065091,four
2.2255,1.4792,0.5131,-0.048151,-2.149,-2.0819,-0.21169,-0.8656,-0.60409,0.068983,four
-8.2413,1.7894,0.35248,-0.154,-1.1591,-1.7071,-1.1269,-0.21184,0.17539,0.085147,four
-5.6934,2.1773,0.21658,0.18588,-2.0502,-2.8873,-1.0014,0.17166,0.18372,0.11845,four
-5.6892,2.3806,0.68962,-0.027757,-1.6837,-2.5329,-1.2361,-0.0038436,0.1962,0.10354,four
-7.3535,1.6201,0.12383,0.22547,-1.2536,-2.4441,-0.87354,0.079209,0.022602,0.089131,four
-8.8616,1.7831,0.78216,0.00063862,-1.4879,-1.576,-0.69134,0.045804,0.22304,0.059976,four
-3.8486,1.9457,-0.048514,-0.79787,-2.4152,-1.368,-0.92934,-1.168,0.10502,0.16667,four
0.42253,3.2779,0.68595,-1.8279,-2.8134,-2.6049,-0.98161,0.18712,0.07244,-0.085837,four
-12.1748,1.5025,-1.3379,-1.1639,-2.0881,-1.778,-0.14097,-0.057769,0.13608,0.11205,four
-11.4686,1.6447,-1.4395,-1.1228,-2.0922,-2.1786,-0.30394,0.12174,0.1388,0.090676,four
-0.18131,-0.9889,-0.15991,1.0844,-1.0095,-2.6507,-2.1963,0.24078,-0.035091,-0.22802,four
-1.95,1.5092,-2.5731,-0.48697,-2.1895,-2.0788,-0.30404,-0.29926,0.17239,0.070113,four
-5.7661,2.3777,0.17472,-1.6927,-2.3482,-1.8245,-0.54751,0.10645,0.064714,0.00022005,four
-2.4335,2.9433,0.77119,-0.76383,-2.8659,-1.7482,-1.8508,-1.43,-0.132,9.7237e-05,four
-9.6791,0,0,0,0,0,0,0,0,0,four
0.77331,-2.1976,0.88768,-0.71813,-4.7734,-3.8488,-0.67453,-0.28901,1.2311,-0.025535,four
-0.13332,-0.24916,-0.78829,0.35073,-5.752,-4.973,0.41061,-0.40332,0.56877,0.22612,four
-15.0543,-0.0094974,0.0094603,-0.0069125,0.0059335,-0.0049827,0.0001828,0.0007841,-0.0010272,-0.00054271,four
-15.8458,-0.062594,0.055419,-0.028749,0.00048585,0.013462,-0.010481,-1.6631e-05,0.0067545,-0.0049201,four
-14.109,-0.0034522,0.0029092,-0.0014778,0.00040416,-0.00036042,0.00089859,-0.0011324,0.00075629,-0.00021239,four
-0.017058,2.2752,-2.0522,-3.658,-3.2321,-1.0764,0.14911,0.46845,0.34319,0.028653,four
-18.3471,0.074558,0.058383,0.0072214,-0.05834,-0.095846,-0.10156,-0.070426,-0.027979,-0.0029267,four
5.2276,3.3531,1.6089,-1.1075,-2.6606,-1.9975,-0.44397,0.40496,0.31779,-0.012241,four
1.1716,3.4932,1.5123,-1.4798,-2.9742,-2.2367,-0.65625,0.21746,0.19455,-0.0078688,four
0.24236,3.4318,1.6627,-1.171,-2.7532,-2.2234,-0.74342,0.13807,0.11171,-0.069906,four
-2.5389,0.39637,-0.65528,-0.97911,-1.4254,-1.6719,-1.079,0.12865,-0.036794,-0.065193,four
2.0669,2.0112,-0.99836,-1.2354,-3.2243,-2.5442,-0.43139,-0.099598,0.35063,0.16537,four
-15.9666,0,0,0,0,0,0,0,0,0,four
-4.9514,1.4329,1.0242,-1.7997,-1.9168,-1.9522,-1.7921,-0.45712,-0.060345,-0.028192,four
-3.5546,-0.45395,-0.66477,-1.3113,-2.9523,0.042199,0.49072,-0.80835,0.68657,0.29963,four
