1,2,3,4,5,6,7,8,y
1,-2.3647,1.7222,-0.57411,1.0259,-1.3055,0.61039,-0.10237,one
1,-2.3923,2.1962,-1.3021,1.0734,-1.1082,0.89275,-0.34556,one
1,-2.5841,2.891,-2.1254,1.2921,-0.69418,0.37976,-0.13754,one
1,-2.3923,2.1962,-1.3021,1.0734,-1.1082,0.89275,-0.34556,one
1,-2.1607,2.2487,-1.7606,0.91133,-0.083721,-0.14032,0.072275,one
1,-2.8085,3.7721,-3.6264,2.7959,-1.6897,0.85293,-0.27536,one
1,-2.8009,3.8468,-3.6997,2.637,-1.2754,0.42936,-0.10001,one
1,-1.775,1.2717,-0.63378,0.45095,-0.44893,0.43284,-0.17845,one
1,-2.8538,3.2405,-1.7318,-0.35468,1.764,-1.4612,0.4159,one
1,-3.9275,7.0271,-7.8454,6.2359,-3.5265,1.2286,-0.18452,one
1,-2.7188,3.744,-3.6966,2.7084,-1.4439,0.63893,-0.1787,one
1,-1.5229,1.0953,-1.2821,1.0337,-0.26756,-0.023881,0.017675,one
1,-1.4912,0.92009,-1.1523,1.1687,-0.51832,0.34338,-0.19647,one
1,-2.3781,2.3522,-1.78,1.7344,-1.3206,0.52576,-0.095641,one
1,-2.3474,2.4576,-2.1377,1.914,-1.2311,0.53069,-0.15298,one
1,-2.9327,3.1275,-1.3901,0.65446,-1.1349,0.95242,-0.27233,one
1,-2.5519,1.8556,-0.19377,0.61668,-1.3552,0.72141,-0.090057,one
1,-3.6726,7.0225,-9.1232,8.6247,-5.8061,2.563,-0.5841,one
1,-3.7455,7.3422,-9.6973,9.2208,-6.2292,2.7707,-0.63858,one
1,-3.9749,8.0214,-10.6916,10.1079,-6.69,2.8506,-0.60522,one
1,-2.7847,3.2509,-2.14,0.82117,-0.38892,0.55211,-0.30366,one
1,-1.9574,1.6001,-1.1016,0.93364,-0.90293,0.84405,-0.34591,one
1,-2.1814,1.9645,-0.9652,0.20154,-0.21865,0.67403,-0.447,one
1,-2.0813,1.5276,-0.5778,0.35107,-0.81642,1.2092,-0.58849,one
1,-2.745,4.1407,-4.9666,4.6607,-3.3279,1.7686,-0.47425,one
1,-3.0177,4.8247,-5.9458,5.6665,-4.0409,2.1412,-0.60499,one
1,-3.1088,4.7836,-5.4912,4.9613,-3.0943,1.21,-0.23939,one
1,-2.2473,1.8037,-0.70853,0.17579,-0.054648,0.24239,-0.17964,one
1,-2.5463,1.8956,0.16128,-0.31848,-0.82284,0.96805,-0.32278,one
1,-2.1036,1.0195,0.53814,-0.21943,-1.0674,1.4379,-0.58993,one
1,-2.4083,2.1415,-0.86646,0.079865,0.019491,0.22463,-0.16988,one
1,-2.5885,2.7696,-1.7653,0.6184,-0.054979,0.24397,-0.2079,one
1,-2.3191,1.623,-0.1859,-0.12244,-0.14977,0.37331,-0.2143,one
1,-2.0259,0.81881,0.40237,0.13245,-0.5698,0.37704,-0.12596,one
1,-1.7624,0.50923,0.1039,0.45399,-0.33894,0.15297,-0.10352,one
1,-2.1986,1.2748,-0.04025,0.24134,-0.37838,0.17544,-0.067975,one
1,-2.0529,0.91584,0.23943,0.17742,-0.39695,0.19323,-0.068487,one
1,-1.9689,1.6975,-0.98324,0.64505,-1.013,1.1086,-0.44348,one
1,-1.2704,0.58547,-0.39595,0.35036,-0.60846,0.42645,-0.031636,one
1,-1.7883,1.3126,-0.94823,0.85962,-1.0571,1.1318,-0.49126,one
1,-2.9663,3.7911,-3.3566,3.1139,-2.7015,1.5297,-0.40383,one
1,-3.0906,3.9901,-2.9577,1.6551,-0.87591,0.39408,-0.1082,one
1,-3.286,4.3724,-3.3849,2.4115,-1.8596,0.95549,-0.20544,one
1,-2.969,3.4196,-2.4562,2.3657,-2.3074,1.1754,-0.22071,one
1,-3.0512,4.2458,-4.2257,3.6503,-2.2622,0.74738,-0.093195,one
1,-1.9335,1.7078,-1.2878,0.93284,-0.64239,0.44538,-0.12039,one
1,-2.1602,1.3182,-0.36618,0.97442,-1.354,0.78856,-0.18585,one
1,-2.0648,1.1073,-0.016954,0.46122,-1.0206,0.78716,-0.23882,one
1,-2.6167,2.8556,-1.6398,0.19717,0.49124,-0.26523,0.0061037,one
1,-3.1996,4.8936,-5.0586,3.7895,-1.8525,0.50036,-0.05232,one
1,-3.142,4.9022,-5.5095,4.8732,-3.3073,1.5572,-0.35758,one
1,-2.8597,4.2301,-4.5962,3.7434,-2.1705,0.93309,-0.232,one
1,-2.1398,1.76,-0.68129,-0.048554,0.32488,-0.17118,0.01718,one
1,-1.9621,1.0989,-0.54599,0.76803,-0.5687,0.38374,-0.17047,one
1,-3.4567,5.2805,-4.7609,2.4546,0.0056445,-0.87763,0.36918,one
1,-3.2215,5.043,-5.6243,5.1929,-3.7234,1.7172,-0.36823,one
1,-1.8742,1.7931,-1.8043,1.3129,-0.56214,0.29899,-0.092868,one
1,-1.6256,1.1438,-0.84694,0.79619,-0.87798,0.51117,-0.019884,one
1,-2.194,2.3923,-2.4062,1.9949,-1.2513,0.87579,-0.36566,one
1,-1.6243,0.89768,-0.55237,0.40246,-0.46612,0.94233,-0.53801,one
1,-2.6438,3.508,-3.5314,2.6811,-1.6129,0.98342,-0.35475,one
1,-2.4738,3.3743,-3.2713,2.4392,-1.4732,0.85201,-0.33709,one
1,-1.5929,0.86911,-0.47019,0.32755,-0.37323,0.59225,-0.30539,one
1,-1.5521,1.6755,-1.8164,1.339,-0.67196,0.58007,-0.21702,one
1,-2.5333,2.6174,-1.9184,1.8439,-1.7757,1.0356,-0.25335,one
1,-1.7923,1.1374,-0.71109,0.68085,-0.59241,0.45473,-0.16288,one
1,-1.3579,0.46975,-0.49963,0.60036,-0.20696,0.023809,0.002278,one
1,-1.6067,0.66426,-0.0034348,0.01508,-0.19484,0.32406,-0.185,one
1,-3.4655,6.3904,-8.2977,7.7809,-5.2288,2.4744,-0.64407,one
1,-3.4906,6.4108,-8.2833,7.7428,-5.1669,2.4128,-0.6163,one
1,-4.1403,8.249,-10.6183,9.5624,-5.8442,2.1465,-0.34983,one
1,-3.2493,4.5789,-3.294,0.54438,1.0937,-0.8307,0.17924,one
1,-2.9036,3.4157,-1.54,-1.0189,1.9565,-1.0706,0.19063,one
1,-2.6228,2.53,-0.51811,-1.2564,1.229,-0.20608,-0.13498,one
1,-2.8486,3.0809,-0.91485,-1.394,1.7307,-0.65665,0.022015,one
1,-2.8545,3.2508,-1.754,-0.035773,0.96264,-0.71354,0.16222,one
1,-2.8144,3.2985,-2.5764,1.937,-1.2783,0.60354,-0.15823,one
1,-1.6068,0.4694,-0.45879,1.0171,-0.55117,0.40375,-0.26196,one
1,-2.5945,2.3766,-1.2664,1.5504,-2.0946,1.4393,-0.40138,one
1,-1.6502,0.18578,-0.036828,1.4334,-0.92332,-0.11836,0.12334,one
1,-2.8614,3.0737,-1.6444,0.77926,-0.59846,0.36084,-0.10032,one
1,-2.7637,3.7046,-2.9764,1.166,0.30986,-0.5607,0.20461,one
1,-2.0625,2.0595,-1.3338,0.47897,-0.15723,0.32319,-0.19467,one
1,-2.1062,1.4776,-0.46729,0.4186,-0.78278,0.84028,-0.35185,one
1,-3.0425,4.1819,-3.2532,1.0361,0.70417,-0.89765,0.31468,one
1,-2.4547,2.6084,-2.0512,1.454,-0.8483,0.56438,-0.25582,one
1,-1.9549,1.0748,-0.16185,0.67405,-1.2096,0.86986,-0.25569,one
1,-2.0629,1.3709,-0.6818,0.97657,-0.91985,0.43674,-0.096636,one
1,-2.7269,4.2125,-4.8636,4.2673,-2.728,1.3484,-0.40394,one
1,-2.3542,3.2374,-3.6405,3.2203,-2.2298,1.393,-0.53172,one
1,-2.3673,2.5474,-1.9794,1.1468,-0.67853,0.74901,-0.38837,one
1,-1.6271,1.0368,-0.74592,0.65058,-0.76313,1.1403,-0.60638,one
1,-1.6711,1.2379,-1.017,0.63148,-0.38815,0.78958,-0.52965,one
1,-2.1633,1.9966,-1.1754,0.62822,-0.42018,0.3388,-0.15788,one
1,-2.3685,2.5749,-1.9789,1.2323,-0.91361,0.83099,-0.34727,one
1,-2.2648,2.1982,-1.3545,0.50482,-0.36695,0.6437,-0.32691,one
1,-3.1023,4.5156,-4.2106,2.4703,-0.7778,0.2155,-0.097849,one
1,-2.2792,2.3993,-2.0372,1.5204,-1.3153,1.2948,-0.55793,one
1,-2.7032,3.4752,-3.1503,2.1409,-1.3362,0.99791,-0.40636,one
1,-1.3764,1.2426,-0.75136,0.45416,-0.31655,0.20032,-0.20151,two
1,-1.5111,1.4939,-1.3416,1.1623,-0.80213,0.35077,-0.20658,two
1,-1.1724,0.81059,-0.48957,0.49665,-0.4946,0.30853,-0.2644,two
1,-1.0499,0.15462,-0.32576,0.60499,-0.66453,0.19692,0.20978,two
1,-1.6484,0.97376,-0.40587,0.39028,-0.85124,0.68386,-0.090444,two
1,-0.72636,0.69499,-0.79223,0.34187,-0.44232,0.11072,-0.080994,two
1,-1.4849,0.83377,-0.63042,0.72094,-1.0556,0.71264,-0.05781,two
1,-1.7628,1.1451,-0.5645,0.59984,-0.92087,0.67474,-0.12928,two
1,-1.64,0.81076,-0.2571,0.4452,-0.95691,0.74604,-0.1074,two
1,-1.5185,0.84152,-0.48179,0.469,-0.83448,0.67301,-0.10118,two
1,-1.2685,0.75977,-0.76951,0.55924,-0.753,0.51088,0.026804,two
1,-2.1398,1.8611,-0.75499,0.21996,-0.52727,0.52332,-0.14233,two
1,-3.1776,4.7826,-4.1327,1.6953,0.24915,-0.68143,0.28996,two
1,-0.56277,-0.19627,-0.54569,0.15286,-0.20625,0.38672,0.078729,two
1,-0.98151,0.047142,-0.32932,0.22402,-0.29282,0.40713,0.0095187,two
1,-1.568,0.79047,-0.46213,0.38861,-0.49077,0.49578,-0.099165,two
1,-1.1366,0.32987,-0.30072,0.019448,-0.44425,0.78069,-0.17722,two
1,-1.3865,0.36049,0.16888,-0.14946,-0.38832,0.80565,-0.36175,two
1,-0.71465,0.55914,-0.73499,0.40629,-0.44958,0.12474,-0.15226,two
1,-0.7989,0.7369,-0.86003,0.47832,-0.41694,0.0087167,-0.11628,two
1,-1.5327,0.94274,-0.63893,0.60081,-0.59911,0.17864,0.15167,two
1,-1.5119,0.75211,-0.42526,0.17178,-0.12954,0.25138,-0.045935,two
1,-1.3697,0.68515,-0.6558,0.40122,-0.23727,0.41845,-0.18533,two
1,-1.3017,0.74947,-0.88524,0.46012,-0.55275,0.67272,-0.085028,two
1,-0.96412,0.18827,-0.7513,0.38324,-0.072685,0.24525,0.034821,two
1,-1.0661,0.65576,-1.1461,0.51174,-0.37348,0.35551,0.13417,two
1,-1.2692,0.78522,-1.2154,0.76042,-0.58759,0.78488,-0.20905,two
1,-1.5264,1.1955,-0.83198,0.45239,-0.54925,0.69502,-0.33607,two
1,-1.4786,1.2862,-1.1954,1.0304,-0.83117,0.44239,-0.17144,two
1,-1.4972,1.2769,-1.1436,0.90357,-0.58684,0.18479,-0.056919,two
1,-0.34928,0.28965,-0.42431,0.28525,-0.10718,0.022308,-0.40466,two
1,-0.15854,-0.62838,-0.38735,0.082567,-0.088562,0.20497,0.12636,two
1,0.018702,-0.27759,-0.70447,-0.059308,-0.19983,0.24622,0.11411,two
1,-0.84918,0.37455,-0.37094,0.012632,-0.062485,-0.073064,0.10096,two
1,-0.81268,0.2194,-0.41385,0.30508,-0.39415,0.14065,0.10579,two
1,-0.8912,0.50208,-0.60166,0.36858,-0.30338,0.10266,-0.053836,two
1,-1.2693,0.79734,-0.78887,0.39036,-0.36139,0.30409,0.039946,two
1,-1.5439,1.2029,-1.133,0.75226,-0.48258,0.25487,0.031529,two
1,-1.6394,1.5149,-1.285,0.62053,-0.27916,-0.015093,0.18281,two
1,-1.7396,1.5451,-1.4489,1.4205,-1.4029,1.1373,-0.465,two
1,-1.7868,1.7612,-1.6682,1.5162,-1.3908,1.0101,-0.39205,two
1,-0.63,-0.55275,-0.16145,0.56875,-0.38126,0.060331,0.21177,two
1,-1.0467,0.022921,-0.35032,0.71592,-0.45486,-0.075176,0.29994,two
1,-1.6168,1.338,-0.93064,0.39765,-0.051269,-0.15414,0.13304,two
1,-1.2954,0.97929,-1.0135,0.68284,-0.42248,0.23781,-0.075832,two
1,-0.673,-0.15099,-0.46456,0.005232,0.030881,0.46523,-0.16263,two
1,-0.67218,-0.14927,-0.35378,0.15612,-0.12546,0.40574,-0.21512,two
1,-0.57109,-0.22528,-0.52824,0.060446,0.024349,0.42662,-0.14092,two
1,-1.0088,0.14069,-0.44002,0.17803,-0.06247,0.35289,-0.14639,two
1,-1.783,1.1492,-1.0003,1.2744,-0.92861,0.33573,0.0053231,two
1,-1.7756,1.2487,-0.94619,0.84646,-0.73309,0.47031,-0.054411,two
1,-0.76725,0.63356,-0.63099,0.29422,-0.39578,0.25581,-0.34435,two
1,-0.43861,0.062285,-0.31881,-0.066144,-0.28235,0.31808,-0.22924,two
1,-1.4995,1.3091,-1.0618,0.36337,-0.028337,0.033071,-0.029163,two
1,-1.4946,1.2299,-0.97691,0.48911,-0.20364,-0.028248,0.076642,two
1,-2.9332,3.4893,-2.3397,1.4821,-1.2872,0.7347,-0.13547,two
1,-2.2854,2.0516,-1.3547,1.2953,-1.3132,0.75676,-0.13611,two
1,-2.2923,2.698,-2.5223,1.5896,-0.76786,0.35855,-0.036534,two
1,-1.0545,0.46647,-0.79175,0.23735,-0.088386,0.4265,-0.11838,two
1,-1.1592,0.33341,-0.46116,0.36051,-0.29667,0.37189,-0.078721,two
1,-0.44107,0.44086,-0.42857,0.062728,-0.32606,0.063775,-0.21499,two
1,-1.1553,0.36882,-0.22802,0.34962,-0.63176,0.63296,-0.29904,two
1,-1.2936,0.58165,-0.32993,0.41628,-0.75977,0.77838,-0.35599,two
1,-1.7272,0.63974,0.31012,0.22954,-1.2272,0.96423,-0.1652,two
1,-1.7545,0.86495,-0.11618,0.52313,-1.136,0.6834,-0.019664,two
1,-0.94708,0.3781,-0.94011,0.21614,-0.021751,0.42464,-0.013905,two
1,-0.88548,0.4643,-1.1816,0.40957,-0.10085,0.35795,0.052246,two
1,-0.54061,-0.29417,-0.61893,0.23554,-0.067257,0.45173,-0.037741,two
1,-0.99978,0.51842,-0.88515,0.17808,-0.24469,0.4098,0.096973,two
1,-1.1124,0.95884,-0.87691,0.30957,-0.24256,0.16024,-0.043916,two
1,-2.072,1.2285,-0.22902,0.66157,-0.98816,0.40013,0.03788,two
1,-2.6928,3.1479,-2.3429,1.4641,-0.91385,0.40937,-0.037624,two
1,-1.6682,1.0297,-0.70465,0.80192,-1.0705,0.66435,-0.038098,two
1,-1.515,0.95255,-0.80981,0.54616,-0.27439,0.12816,0.083572,two
1,-1.1357,0.35797,-0.38002,0.12577,-0.40272,0.69203,-0.21803,two
1,-0.93865,0.24507,-0.348,-0.077313,-0.38113,0.69023,-0.14758,two
1,-1.9461,1.7248,-1.3185,0.82504,-0.57803,0.39325,-0.079154,two
1,-1.6864,1.3824,-1.3641,0.89937,-0.44175,0.23713,-0.0025374,two
1,-1.8732,1.5716,-1.1424,0.61482,-0.3541,0.19876,0.011165,two
1,-2.0083,1.9344,-1.7495,1.1882,-0.72901,0.58995,-0.20723,two
1,-1.8662,1.4718,-0.93035,0.54196,-0.44027,0.30364,-0.056863,two
1,-0.70265,0.40465,-0.89493,0.28693,-0.18778,0.25731,-0.054299,two
1,-1.0621,0.47644,-0.53822,0.13412,-0.1213,-0.23564,0.46894,two
1,-1.1672,0.91739,-0.41416,0.32383,-0.82577,0.88062,-0.46328,two
1,-1.7316,2.2734,-2.0783,1.4597,-0.86825,0.24238,-0.10752,two
1,-1.0438,0.57382,-0.82977,0.46812,-0.2473,0.26002,-0.13265,two
1,-1.3112,1.012,-1.1974,0.74813,-0.42626,0.1414,0.093028,two
1,-1.6997,1.5333,-1.3037,1.367,-1.1983,0.63261,-0.27456,two
1,-1.1287,0.14993,-0.28328,0.17793,-0.32487,0.71158,-0.23508,two
1,-1.6031,0.93396,-0.58003,0.38495,-0.55041,0.48957,-0.033163,two
1,-0.64581,-0.3378,0.39483,0.08115,-0.42112,0.18887,-0.070855,two
1,-0.19252,-0.35016,-0.34713,0.36232,0.027333,0.098986,-0.43265,two
1,-0.9106,0.39971,-0.62455,0.28817,-0.43595,0.43493,-0.079115,two
1,-1.037,0.45444,-0.55051,0.26238,-0.42853,0.47748,-0.11576,two
1,-1.9431,1.4415,-1.0743,1.4716,-1.3298,0.54014,-0.050121,two
1,-1.6993,1.7526,-1.3098,1.1036,-1.1168,0.7384,-0.32777,two
1,-1.2992,0.56904,-0.12614,0.5663,-0.95879,0.68646,-0.33734,two
1,-0.53836,0.40494,-1.0061,0.46719,-0.20766,0.44659,-0.31882,two
1,-0.64202,0.096386,-1.1601,0.50378,-0.07088,0.68723,-0.24288,two
1,-1.8385,1.5075,-1.1817,0.69994,-0.30126,0.22597,-0.073038,two
1,-1.5983,0.98812,-0.76737,0.50197,-0.28713,0.30415,-0.092535,two
1,-1.9271,1.6003,-1.2442,0.78971,-0.39339,0.30394,-0.092505,two
1,-1.7635,1.2348,-0.95877,0.6759,-0.41858,0.34268,-0.086447,two
1,-1.3176,0.79487,-0.70698,0.547,-0.64225,0.56925,-0.18916,two
1,-1.1817,0.79148,-0.67451,0.4319,-0.44121,0.25164,-0.10913,two
1,-1.1018,0.56373,-1.01,0.61655,-0.22009,0.55923,-0.31425,two
1,-0.96167,0.21622,-0.55446,0.60367,-0.2309,0.11975,-0.090555,two
1,-1.9791,1.2746,-0.26392,-0.31052,-0.046266,0.78041,-0.44069,two
1,-2.132,1.6934,-0.74533,0.1535,-0.42311,0.86971,-0.40284,two
1,-1.8106,0.98133,-0.17455,-0.061379,-0.47563,1.0513,-0.49291,two
1,-1.8197,1.0368,-0.1411,-0.20415,-0.32271,0.80518,-0.31354,two
1,-1.8342,1.1781,-0.38072,-0.037983,-0.40276,0.97689,-0.46759,two
1,-0.71972,-0.27585,-0.21775,0.20333,-0.16081,0.27179,-0.044403,two
1,-1.1082,0.15992,-0.28748,0.34526,-0.17904,0.016061,0.10664,two
1,-1.368,0.61526,-0.42306,0.36548,-0.34015,0.15018,0.05701,two
1,-1.425,0.40242,0.1788,0.041634,-0.43538,0.29326,-0.00821,two
1,-2.1972,2.1045,-1.2295,0.80267,-0.72,0.34402,-0.041606,two
1,-1.3464,0.84326,-0.84612,0.46613,-0.22338,0.2013,-0.054282,two
1,-1.4465,1.0533,-1.0854,0.73698,-0.39391,0.18352,-0.0062532,two
1,-1.3722,0.65729,-0.434,0.49282,-0.43313,0.01982,0.11909,two
1,-1.1416,0.7093,-0.60791,0.15706,-0.2006,0.18895,-0.025403,two
1,-2.0105,2.2828,-2.1234,1.2422,-0.34124,-0.28802,0.29818,two
1,-1.9746,1.2705,-0.94473,1.2921,-1.2959,1.185,-0.52457,two
1,-2.3563,2.0027,-1.2982,1.5944,-1.6834,1.0996,-0.35125,two
1,-1.9833,1.1072,-0.45435,0.76914,-1.2024,1.4012,-0.63367,two
1,-2.3835,2.1777,-1.527,1.7064,-2.0028,1.5099,-0.47345,two
1,-2.277,1.8136,-0.94077,0.79161,-0.64671,0.47331,-0.20524,two
1,-0.6662,-0.24917,0.031995,0.1473,-0.70795,0.46014,0.1083,two
1,-1.3274,0.48868,-0.42461,-0.017731,-0.048747,0.61682,-0.26895,two
1,-1.7932,0.96038,-0.31314,-0.06947,-0.11968,0.81349,-0.47001,two
1,-1.392,0.7495,-0.59986,0.067461,-0.06156,0.36161,-0.10814,two
1,-1.1626,0.11772,0.09848,-0.45658,0.002307,0.71895,-0.2854,two
1,-1.2616,0.5051,-0.36027,-0.14147,-0.19664,0.58425,-0.10476,two
1,-1.9264,1.4117,-1.0436,1.481,-1.461,0.56529,-0.0024105,two
1,-2.6331,3.3339,-2.7054,1.6273,-0.8583,0.23966,0.016983,two
1,-1.5307,1.1628,-0.92835,0.85768,-1.188,1.1273,-0.44338,two
1,-1.8784,1.3746,-0.72342,0.55644,-0.56039,0.28439,0.037292,two
1,-1.8184,1.1165,-0.32756,0.24749,-0.31731,0.036548,0.15315,two
1,-0.7519,-0.0071557,-0.42469,0.51997,-0.18226,0.046675,-0.079107,two
1,-1.4743,1.2312,-1.0276,0.50386,-0.22689,0.063753,-0.023676,two
1,-1.8023,1.0187,-0.29887,0.35382,-0.52862,0.10619,0.16862,two
1,-1.2854,0.2172,0.070797,0.20431,-0.3045,0.21738,-0.099154,two
1,-1.3056,0.23315,0.0097099,0.59592,-0.99243,0.32801,0.1904,two
1,-1.0669,-0.16491,0.44108,0.32946,-0.80726,0.15198,0.18443,two
1,-1.0086,-0.14051,0.19822,0.40583,-0.77798,0.26481,0.12851,two
1,-1.445,0.55543,0.019725,0.24067,-0.68393,0.28495,0.080807,two
1,-1.326,0.11182,0.48636,0.18819,-0.93481,0.51819,0.0099396,two
1,-1.5928,1.4077,-1.4251,1.092,-1.0692,0.73402,-0.087933,two
1,-1.5505,1.0227,-0.75653,0.33016,-0.30888,0.28445,0.016268,two
1,-0.64553,0.058335,-0.276,-0.11157,-0.1375,0.35587,-0.1093,two
1,-0.79722,-0.16149,-0.15742,0.23257,-0.26133,0.35393,-0.1401,two
1,-1.2798,0.2991,0.11631,0.075061,-0.58317,0.58189,-0.1515,two
1,-1.2851,0.38012,-0.055658,0.14864,-0.55723,0.48684,-0.05221,two
1,-0.93368,0.12132,-0.12487,0.22738,-0.48999,0.36429,-0.10291,two
1,-1.2012,0.80626,-0.73601,0.41108,-0.12859,-0.032575,0.015814,two
1,-0.32935,-0.17846,-0.65838,-0.13529,-0.17071,0.45121,0.16673,two
1,-0.70896,0.28892,-0.21412,0.17258,-0.49401,0.092339,-0.061731,two
1,-1.7663,1.1605,-0.26873,-0.017734,-0.49386,0.6833,-0.28284,two
1,-1.9634,1.5998,-0.78047,0.23019,-0.39139,0.52508,-0.19766,two
1,-0.99637,0.29756,-0.60644,0.2123,-0.15376,0.30798,0.046096,two
1,-1.1902,0.54883,-0.42197,0.37283,-0.511,0.23141,0.01833,two
1,-1.1042,0.52852,-0.61075,0.22243,-0.28781,0.33087,-0.031349,two
1,-1.2501,0.5318,-0.40015,0.37555,-0.53307,0.33943,-0.0037492,two
1,-2.7035,2.9315,-1.6392,0.91712,-1.1307,0.87339,-0.23579,two
1,-2.8236,3.6898,-2.8915,1.5024,-0.6844,0.30064,-0.07851,two
1,-2.9457,4.1781,-3.8997,2.7826,-1.6211,0.56361,-0.04131,two
1,-0.56695,0.63278,-0.87904,0.68622,-0.57297,0.30777,-0.34436,two
1,-0.62759,0.5467,-0.70542,0.707,-0.57131,0.28662,-0.33502,two
1,-0.19448,0.27631,-0.62069,0.5283,-0.45765,0.17849,-0.31767,two
1,-0.42822,0.4812,-0.66317,0.55996,-0.54836,0.37306,-0.41768,two
1,-1.2062,0.76252,-1.3053,1.3089,-0.77207,0.65047,-0.35235,two
1,-1.458,1.1895,-1.1514,1.1843,-1.1063,0.60938,-0.17014,two
1,-0.82256,-0.25842,-0.037137,-0.14229,0.097882,0.36967,-0.15395,two
1,-0.92079,-0.11878,-0.19771,-0.11804,0.29691,0.36104,-0.24715,two
1,-1.1859,0.031965,0.14275,0.025532,-0.20934,0.32216,-0.071389,two
1,-1.0371,-0.043634,-0.11458,-0.038113,0.16613,0.29797,-0.17937,two
1,-0.7776,-0.33438,-0.30005,0.078434,0.24925,0.47213,-0.33193,two
1,-1.3815,1.6167,-1.7353,1.4259,-1.1658,0.80513,-0.44907,two
1,-1.389,1.5398,-1.5215,1.2413,-1.0053,0.67304,-0.4292,two
1,-1.3773,0.85236,-0.99349,0.63722,-0.070918,0.13068,-0.063232,two
1,-1.0052,0.52053,-0.98184,0.43165,-0.11113,0.11593,0.080716,two
1,-1.0162,0.48037,-0.6827,0.27082,-0.27545,0.044928,0.22799,two
1,-1.4515,0.66499,-0.16424,0.069095,-0.12053,0.15712,-0.10888,two
1,-1.3626,0.4526,-0.089025,0.10781,-0.15775,0.19404,-0.12227,two
1,-1.6588,0.92952,-0.22059,-0.0058852,-0.18832,0.298,-0.13439,two
1,-1.4862,0.9435,-0.92048,0.66935,-0.46823,0.17291,0.16266,two
1,-0.85005,0.29363,-0.55085,-0.041454,-0.10159,0.27571,0.052461,two
1,-1.0294,1.0759,-1.1225,0.50854,-0.47594,0.21601,-0.019848,two
1,-0.67824,0.63596,-0.91512,0.23656,-0.31005,0.26016,-0.059975,two
1,-0.69054,0.56667,-0.82908,0.32205,-0.26226,0.17468,-0.097598,two
1,-0.90058,0.38908,-0.46919,0.25803,-0.21211,0.25391,-0.25692,two
1,-0.71178,0.11736,-0.33273,0.06606,-0.099471,0.12481,-0.095723,two
1,-1.3169,1.1299,-1.5793,0.98239,-0.53409,0.27935,0.13541,two
1,-1.7638,1.5666,-1.4046,0.81825,-0.45469,0.43801,-0.16874,two
1,-1.5925,1.1447,-1.0027,0.80584,-0.28859,-0.083861,0.10558,two
1,-2.1043,2.5149,-1.8371,1.017,-0.70813,0.44746,-0.22181,two
1,-2.4684,2.4983,-1.5296,0.72185,-0.39297,0.2278,-0.043263,two
1,-1.2622,0.88491,-0.76753,0.00090191,-0.051202,0.12936,0.11306,two
1,-1.8118,0.80259,-0.19719,0.47944,-0.33387,0.090916,-0.015939,two
1,-2.5912,2.5638,-1.2279,0.30876,-0.18531,0.22975,-0.086373,two
1,-2.386,2.0063,-0.71308,0.32998,-0.43957,0.22167,0.0020032,two
1,-0.95941,-0.0050118,-0.55746,0.65675,-0.16928,0.33238,-0.15476,two
1,-0.40183,-0.51824,-0.4038,0.32861,-0.0036234,0.21948,0.053228,two
1,-1.2308,0.5061,-0.2931,0.015351,0.052717,-0.20122,0.25463,two
1,-1.2757,1.0328,-1.2968,0.60704,-0.25419,0.28291,0.032073,two
1,-0.94433,0.30785,-0.38756,0.30435,-0.70902,0.46077,0.085107,two
1,-2.3391,2.2633,-1.7001,1.3968,-0.88477,0.28817,-0.012944,two
1,-2.4896,3.3123,-3.4531,2.8756,-1.7793,0.70823,-0.14035,two
1,-2.4652,3.035,-2.909,2.4157,-1.561,0.59083,-0.07894,two
1,-2.0457,2.5111,-2.6348,2.2511,-1.4913,0.76456,-0.31477,two
1,-2.6663,3.7752,-4.0151,3.322,-1.9698,0.68736,-0.10248,two
1,-0.96108,0.23136,-0.29921,0.12199,-0.15821,0.086056,0.12905,two
1,-2.295,2.563,-2.2723,1.7585,-1.4958,1.103,-0.31421,two
1,-1.9447,1.6441,-0.80171,0.075906,-0.061538,0.25547,-0.13521,two
1,-2.0463,1.8659,-0.86273,-0.12149,0.35625,-0.17703,0.024239,two
1,-2.0401,1.9469,-1.3171,0.53942,-0.25659,0.20589,-0.037563,two
1,-1.3388,1.0536,-0.87226,0.63169,-0.38084,0.10061,-0.11401,two
1,-1.8826,1.1206,-0.22412,0.21031,-0.29017,-0.024692,0.1445,two
1,-3.1381,5.0631,-5.9304,4.9156,-2.8439,1.2496,-0.30654,two
1,-1.7953,1.4176,-1.054,0.59783,-0.22365,0.014429,0.1004,two
1,-1.727,1.2275,-0.92121,0.89905,-0.67443,0.045043,0.22858,two
1,-1.435,1.014,-1.0383,0.69957,-0.22869,-0.031102,0.11142,two
1,-1.5759,0.87229,-0.26087,0.40699,-0.8519,0.47125,-0.01006,two
1,-1.5229,0.9357,-0.31034,0.44551,-0.87291,0.56795,-0.196,two
1,-1.1037,-0.21667,-0.068095,0.66054,-0.5071,0.42135,-0.13567,two
1,-2.4036,2.3511,-1.5926,0.89175,-0.22485,0.016535,-0.01907,two
1,-2.4864,2.64,-1.8218,0.94264,-0.21962,-0.15816,0.13733,two
1,-2.8171,3.4409,-2.7198,1.7558,-0.92127,0.32678,-0.045908,two
