1,2,3,4,5,6,y
1,-2.0793,1.4173,0.32371,-0.89397,0.33751,three
1,-3.2024,5.0192,-4.7025,2.5988,-0.70091,three
1,-1.5143,1.3881,-0.90484,0.42759,-0.29776,three
1,-1.3803,0.62192,-0.39425,0.079407,0.075532,three
1,-1.3292,0.8739,-0.52747,-0.035549,0.02093,three
1,-1.8607,1.6162,-1.1139,0.76765,-0.40436,three
1,-1.1448,0.30958,0.10943,0.026643,-0.23331,three
1,-2.3696,2.4625,-1.4348,0.30449,0.053562,three
1,-2.6056,3.1336,-2.4916,1.4699,-0.48186,three
1,-2.7932,3.4525,-2.483,1.161,-0.31308,three
1,-2.7228,3.2955,-2.3272,1.007,-0.22714,three
1,-1.7876,1.8145,-1.5551,1.1475,-0.50804,three
1,-1.7143,1.5869,-1.3162,0.759,-0.26711,three
1,-1.6955,1.6913,-1.3538,0.93959,-0.45215,three
1,-1.6029,1.3181,-0.79613,0.39014,-0.25264,three
1,-2.0234,2.0332,-1.4905,0.80508,-0.2933,three
1,-2.147,2.3212,-1.616,0.7356,-0.26027,three
1,-2.1263,2.2593,-1.6868,0.78978,-0.19716,three
1,-2.1266,2.2211,-1.5031,0.64966,-0.20623,three
1,-2.314,2.7379,-2.0817,0.97379,-0.27728,three
1,-1.56,0.85931,-0.43965,0.19588,-0.012122,three
1,-3.2921,5.0256,-4.6869,2.6153,-0.65363,three
1,-2.3021,1.9824,-0.74771,0.037101,0.043189,three
1,-2.0512,1.3401,-0.4304,0.22571,-0.070424,three
1,-2.7947,3.0423,-1.3876,-0.096674,0.25808,three
1,-1.1181,0.45117,-0.035875,-0.2921,0.047983,three
1,-1.2042,0.99429,-0.68872,0.18037,-0.21226,three
1,-0.92912,0.24262,0.010721,-0.26292,-0.0029217,three
1,-1.7347,1.8057,-1.5165,0.74531,-0.27189,three
1,-1.9995,2.3521,-1.958,1.0135,-0.37646,three
1,-1.2157,0.96791,-0.6932,0.28944,-0.22665,three
1,-1.117,0.786,-0.47563,0.066136,-0.16204,three
1,-0.98532,0.5701,-0.41142,0.25384,-0.31006,three
1,-2.0182,1.7234,-0.69134,0.12066,-0.058593,three
1,-2.5305,2.9498,-2.0421,0.65965,-0.024938,three
1,-2.5538,2.4663,-0.98897,-0.0192,0.10476,three
1,-1.6203,1.5169,-1.1832,0.81552,-0.45749,three
1,-2.5749,3.0245,-2.1171,0.91152,-0.22073,three
1,-2.9235,4.3103,-3.8795,2.1217,-0.59862,three
1,-2.2849,1.6446,-0.24758,-0.049696,-0.045794,three
1,-2.0428,1.4783,-0.17153,-0.38682,0.15782,three
1,-1.8345,1.4501,-1.1458,0.5944,-0.016119,three
1,-1.8587,1.3358,-0.64957,0.040063,0.18227,three
1,-2.1567,1.5531,-0.26684,-0.2161,0.094401,three
1,-2.2714,1.8051,-0.34206,-0.34658,0.15894,three
1,-2.2528,2.1644,-1.2415,0.35637,-0.0077686,three
1,-2.9893,4.2643,-3.7369,1.9332,-0.46056,three
1,-1.5417,0.70214,-0.24018,0.31992,-0.21997,three
1,-3.1957,4.2705,-3.0773,1.2155,-0.20405,three
1,-1.3534,0.8517,-0.69967,-0.029331,0.26165,three
1,-1.6261,1.075,-0.60971,-0.013651,0.20056,three
1,-2.0426,1.7986,-1.126,0.32926,0.060975,three
1,-1.5026,0.8569,-0.70675,0.21862,0.16074,three
1,-1.6595,1.1272,-0.70254,0.14016,0.12768,three
1,-1.646,0.90679,-0.35462,5.3172e-06,0.11506,three
1,-2.5932,3.3827,-2.8823,1.6261,-0.51271,three
1,-2.6838,3.5618,-2.9657,1.5234,-0.4186,three
1,-2.7341,3.7627,-3.2663,1.7507,-0.49943,three
1,-2.6839,3.7239,-3.3563,1.9172,-0.5834,three
1,-2.6241,2.9367,-1.7511,0.50391,-0.045524,three
1,-2.3214,2.4285,-1.3077,0.22773,-0.0021561,three
1,-3.0206,4.2063,-3.438,1.6546,-0.39021,three
1,-2.3768,2.1148,-0.64545,-0.17995,0.10589,three
1,-2.4836,2.7283,-1.7407,0.60864,-0.089117,three
1,-3.063,4.253,-3.4005,1.5709,-0.34806,three
1,-2.9724,3.9486,-2.9509,1.2201,-0.22904,three
1,-1.9323,1.1241,-0.12025,0.22194,-0.27049,three
1,-2.1564,1.7615,-0.61385,0.17842,-0.1349,three
1,-1.6918,1.013,-0.11945,-0.064824,-0.084433,three
1,-2.1536,2.6474,-2.3396,1.3944,-0.48601,three
1,-1.7816,1.1981,-0.48103,-0.008872,0.1092,three
1,-2.7544,3.0476,-1.4552,0.040364,0.1373,three
1,-0.44212,0.034305,-0.25491,0.38388,-0.12149,three
1,-0.38163,0.29958,-0.21784,0.33326,-0.10843,three
1,-2.4483,2.9642,-2.3629,1.3777,-0.50334,three
1,-1.368,0.078607,0.11274,0.38802,-0.13101,three
1,-1.6368,0.38357,0.27918,0.12356,-0.11221,three
1,-1.9283,0.8621,0.1243,0.074976,-0.10794,three
1,-2.2784,1.7752,-0.22375,-0.55698,0.32403,three
1,-1.8096,0.79114,0.079705,-0.036152,0.01363,three
1,-1.9867,1.5714,-0.47908,-0.11376,0.035666,three
1,-2.5015,3.0601,-2.5922,1.4359,-0.36859,three
1,-3.5046,5.6169,-5.2846,2.8866,-0.70758,three
1,-3.6525,5.9131,-5.2876,2.5741,-0.53903,three
1,-2.9424,4.1181,-3.8078,2.1555,-0.51318,three
1,-3.2601,4.6829,-3.7234,1.5532,-0.24031,three
1,-3.4398,5.319,-4.6179,2.2011,-0.45379,three
1,-2.8961,3.9897,-3.8163,2.331,-0.59567,three
1,-2.1041,2.0667,-1.4857,0.63418,-0.069964,three
1,-1.8073,1.0897,-0.47792,0.5394,-0.3041,three
1,-2.2407,1.976,-0.5634,-0.23111,0.11348,three
1,-2.0139,1.7101,-0.89995,0.43228,-0.20423,three
1,-2.1369,2.1712,-1.7039,0.89575,-0.2037,three
1,-2.6117,3.1343,-2.3944,1.1292,-0.23234,three
1,-2.6737,3.0088,-1.6251,0.24358,0.070529,three
1,-1.7845,1.5254,-0.71672,0.17169,-0.12081,three
1,-1.4777,1.2153,-1.4797,0.95636,-0.1603,three
1,-2.5922,3.2918,-2.7933,1.3308,-0.21404,three
1,-2.3259,2.4739,-1.649,0.42111,0.10208,three
1,-0.45135,0.45648,-0.63037,0.094864,-0.23034,three
1,-0.43376,0.55982,-0.8308,0.18345,-0.1714,three
1,-0.59231,0.95399,-0.80321,0.19817,-0.37271,three
1,-1.783,1.394,-0.69995,-0.050658,0.17616,three
1,-1.3835,1.0472,-0.81634,0.5648,-0.34056,three
1,-1.5436,1.4822,-1.1411,0.61556,-0.35255,three
1,-1.2515,0.9543,-0.71821,0.42957,-0.2769,three
1,-1.3714,1.0274,-0.7073,0.49132,-0.35884,three
1,-1.7697,1.6904,-1.1031,0.48876,-0.25386,three
1,-1.7238,0.61226,-0.5081,1.2122,-0.57179,three
1,-2.1709,2.5838,-2.2502,1.4106,-0.56881,three
1,-1.9289,1.3592,-0.5327,0.043957,0.079858,three
1,-2.2721,2.9513,-2.4405,1.419,-0.52136,three
1,-3.0389,4.8234,-4.4361,2.4232,-0.63997,three
1,-1.7145,1.617,-1.1901,0.54552,-0.23006,three
1,-1.4999,1.3832,-0.96121,0.42087,-0.32921,three
1,-2.1789,2.2675,-1.6934,0.84192,-0.20711,three
1,-1.9864,1.6083,-0.78568,0.25404,-0.06062,three
1,-1.7817,1.6536,-1.1276,0.66383,-0.27319,three
1,-1.5076,0.72289,-0.38436,0.33656,-0.13384,three
1,-1.5574,0.98064,-0.49472,0.26222,-0.15753,three
1,-1.7389,1.254,-0.65786,0.18432,0.00053907,three
1,-2.6565,3.6199,-3.1172,1.594,-0.40117,three
1,-1.263,0.52833,-0.086389,0.1227,-0.22221,three
1,-2.2005,1.5062,-0.08932,-0.3482,0.15768,three
1,-1.786,1.4316,-1.2291,0.73605,-0.12115,three
1,-2.2355,2.0098,-1.0021,0.16203,0.091082,three
1,-1.9715,1.2562,-0.24278,-0.21992,0.21209,three
1,-2.001,1.4086,-0.39805,-0.076337,0.090071,three
1,-1.3607,0.70857,-0.87213,0.74,-0.16459,three
1,-2.3703,2.5032,-1.7482,0.69837,-0.078888,three
1,-2.3892,2.1533,-0.81375,-0.10958,0.18996,three
1,-1.912,1.1779,-0.65892,0.58286,-0.15822,three
1,-3.4196,5.3995,-4.9879,2.6847,-0.66984,three
1,-2.72,3.429,-2.4695,1.0538,-0.25443,three
1,-2.3292,2.4727,-1.463,0.46556,-0.092705,three
1,-1.3841,0.93323,-1.1614,0.84024,-0.18224,three
1,-1.7985,1.238,-1.0009,1.0448,-0.4613,three
1,-1.1761,0.69341,-1.0906,0.64073,-0.039714,three
1,-2.2349,2.3756,-1.5357,0.61576,-0.18639,three
1,-1.7168,1.1925,-0.68998,0.060267,0.2199,three
1,-1.7223,1.0743,-0.38309,-0.10362,0.18846,three
1,-2.1051,1.5093,-0.50079,0.10439,0.034197,three
1,-2.3532,2.0472,-0.79123,0.019216,0.091059,three
1,-2.2608,1.7909,-0.28569,-0.59083,0.37863,three
1,-2.1173,1.695,-0.30609,-0.51962,0.28182,three
1,-1.8228,1.2117,-0.20231,-0.37266,0.22281,three
1,-2.0366,1.293,0.18865,-0.69862,0.28824,three
1,-1.1996,0.90486,-0.38412,-0.01825,0.20309,three
1,-1.222,0.022565,0.13745,0.45789,-0.34539,three
1,-1.039,-0.50648,0.34097,0.70472,-0.4588,three
1,-0.91246,-0.44143,0.094396,0.64492,-0.32825,three
1,-1.4391,1.7959,-1.7613,1.2282,-0.69425,three
1,-1.5304,1.0477,-0.65304,0.44213,-0.25657,three
1,-2.1671,2.8074,-2.6393,1.7116,-0.67737,three
1,-1.9084,1.029,-0.023675,-0.040912,-0.025126,three
1,-2.314,2.0988,-0.81499,-0.031418,0.08387,three
1,-1.9925,1.6426,-1.072,0.46341,0.00083613,three
1,-3.4769,5.3496,-4.6331,2.2063,-0.43427,three
1,-2.0778,1.4982,-0.44714,0.15063,-0.10724,three
1,-2.1559,1.7051,-0.5342,0.14563,-0.14371,three
1,-1.7881,1.0153,-0.3326,0.41381,-0.28394,three
1,-2.0423,1.3705,-0.1369,-0.135,-0.040808,three
1,-0.77859,0.17771,-0.42552,0.25446,-0.17707,three
1,-1.3402,0.34468,-0.05708,0.17173,-0.071494,three
1,-2.6154,2.6757,-1.0295,-0.38741,0.38685,three
1,-2.6149,2.5908,-0.8897,-0.43687,0.37548,three
1,-1.7347,1.5191,-1.1022,0.32255,0.043001,three
1,-2.0164,1.6697,-0.59601,-0.27662,0.27003,three
1,-2.1463,2.2923,-1.5427,0.51747,-0.092993,three
1,-1.7825,1.4711,-0.6541,-0.025874,0.036011,three
1,-2.1463,2.2923,-1.5427,0.51747,-0.092993,three
1,-1.5899,0.9125,-0.15741,-0.24881,0.12566,three
1,-3.3497,5.104,-4.5705,2.28,-0.45409,three
1,-2.8504,4.0998,-3.6222,1.9804,-0.55884,three
1,-2.8238,3.6501,-3.0167,1.5387,-0.33139,three
1,-3.0362,4.176,-3.4366,1.6238,-0.30969,three
1,-0.81986,0.68346,-0.57409,0.14944,-0.32254,three
1,-1.4257,1.2586,-0.89579,0.44908,-0.13446,three
1,-1.4596,0.70662,-0.52254,0.29698,0.024284,three
1,-1.9991,1.267,-0.089558,-0.20633,0.03865,three
1,-2.6887,3.8075,-3.5049,2.0184,-0.5994,three
1,-2.5411,3.3798,-3.051,1.8323,-0.59093,three
1,-2.9836,3.781,-2.5433,0.85853,-0.10169,three
1,-2.7531,3.096,-1.7309,0.38146,0.019376,three
1,-2.31,2.4413,-1.5706,0.71577,-0.22165,three
1,-2.2859,2.4019,-1.4633,0.57751,-0.17235,three
1,-2.3747,2.7483,-2.3651,1.3049,-0.2784,three
1,-2.5807,3.1955,-2.5815,1.1872,-0.18793,three
1,-1.1832,0.41773,-0.72949,0.90424,-0.3842,three
1,-1.401,0.50452,-0.23749,-0.024795,0.21414,three
1,-1.6374,1.0508,-0.4042,-0.42572,0.45975,three
1,-1.6916,1.1305,-0.6045,-0.13716,0.34935,three
1,-1.4742,0.59002,-0.095315,-0.33533,0.35582,three
1,-2.2234,2.1346,-1.3837,0.41415,0.085207,three
1,-2.198,1.3224,0.32441,-0.61755,0.18386,three
1,-2.5339,2.0413,0.12976,-1.0407,0.4204,three
1,-2.3038,1.548,0.30334,-0.87903,0.34944,three
1,-2.6996,2.5703,-0.59691,-0.56077,0.29646,three
1,-2.4906,2.2403,-0.54921,-0.52413,0.33978,three
1,-1.5459,1.1066,-0.36889,0.25354,-0.21435,three
1,-1.6267,1.431,-0.61284,0.12724,-0.1296,three
1,-1.2329,0.71702,-0.72034,0.43998,-0.1959,three
1,-0.81262,0.11761,-0.13943,0.1636,-0.23243,three
1,-2.4334,2.2906,-0.81115,-0.28508,0.24701,three
1,-1.916,1.4321,-0.7303,0.55863,-0.32959,three
1,-2.1192,1.9031,-1.0374,0.49702,-0.23043,three
1,-2.2057,1.8728,-0.82573,0.18899,-0.020941,three
1,-1.1603,0.19129,-0.43688,0.63682,-0.19112,three
1,-1.1364,0.097561,-0.35162,0.59926,-0.17438,three
1,-2.3106,2.8361,-2.4374,1.4556,-0.47978,three
1,-2.4159,3.1848,-2.7034,1.3776,-0.39228,three
1,-2.4678,2.3882,-1.0154,0.058914,0.048322,three
1,-2.8276,3.487,-2.4295,0.91856,-0.13867,three
1,-2.5934,3.1282,-2.286,0.82622,-0.033802,three
1,-2.6508,3.151,-2.2224,0.80774,-0.056034,three
1,-1.9743,2.0244,-1.5017,0.6847,-0.17547,three
1,-2.6191,3.3919,-2.7969,1.4865,-0.43895,three
1,-2.2096,2.5518,-2.026,0.90302,-0.21245,three
1,-1.9558,1.6827,-0.71581,0.087603,-0.048618,three
1,-2.3944,2.5038,-1.4067,0.3695,-0.025323,three
1,-2.4804,2.4655,-1.0493,-0.22271,0.32195,three
1,-2.72,3.7114,-3.1429,1.7048,-0.46673,three
1,-2.8597,4.0458,-3.503,1.9069,-0.54384,three
1,-2.8002,3.8583,-3.3465,1.8878,-0.58233,three
1,-2.5038,3.2197,-2.7688,1.6486,-0.57057,three
1,-1.6303,1.2867,-0.96966,0.46287,-0.094143,three
1,-2.4425,2.5649,-1.6357,0.79016,-0.24075,three
1,-2.0688,2.114,-1.5388,0.49164,0.057834,three
1,-2.1628,2.5523,-2.0232,1.0353,-0.30667,three
1,-1.7603,1.3405,-0.52425,0.17744,-0.20765,three
1,-0.94245,0.51984,-0.4381,0.40588,-0.097449,three
1,-1.7731,0.72702,0.3531,-0.32103,0.032078,three
1,-2.0262,1.6986,-1.2158,0.92989,-0.36893,three
1,-2.1016,1.6853,-0.79149,0.48693,-0.2669,three
1,-1.5342,0.89536,-0.074927,-0.2931,0.035382,three
1,-1.0884,0.21489,0.18183,-0.075866,-0.20468,three
1,-1.7441,1.245,-0.12533,-0.61219,0.28153,three
1,-1.5002,0.87517,0.033517,-0.44067,0.082923,three
1,-1.5188,0.51087,0.19022,-0.24669,0.083449,three
1,-1.213,0.32026,-0.62642,0.83769,-0.28254,three
1,-1.0207,0.35894,-0.9211,0.60104,0.042871,three
1,-0.63878,-0.04452,-0.87642,0.40986,0.22205,three
1,-0.42733,0.10009,-0.82842,0.36544,-0.11406,three
1,-0.80619,-0.049719,-0.75481,0.53376,0.13703,three
1,-2.356,2.0921,-0.6217,-0.36043,0.27947,three
1,-1.9653,1.2783,-0.020654,-0.30809,0.055064,three
1,-0.96002,-0.44249,0.21945,0.43169,-0.21227,three
1,-2.017,1.5001,-0.77745,0.40232,-0.093178,three
1,-1.5882,0.92525,-0.6689,0.34216,0.023559,three
1,-2.4293,3.1075,-2.641,1.5763,-0.54207,three
1,-1.8427,1.074,-0.21854,-0.23313,0.25665,three
1,-2.2146,1.8019,-0.66239,-0.006359,0.10576,three
1,-2.9269,3.7205,-2.5513,0.77925,0.0023752,three
1,-1.9946,1.722,-0.72222,-0.18311,0.21898,three
1,-1.6594,1.0325,-0.10988,-0.67353,0.45664,three
1,-2.0118,1.6318,-0.54567,-0.28452,0.24414,three
1,-1.5373,0.8459,0.12079,-0.69012,0.31236,three
1,-1.3054,0.23082,0.31338,-0.26199,0.058847,three
1,-1.8629,1.2796,-0.25678,-0.35654,0.22978,three
1,-1.9797,1.4642,-0.34318,-0.11793,0.0041059,three
1,-2.9174,3.7497,-2.5249,0.7662,-0.053919,three
1,-1.5988,1.9168,-1.7197,1.0614,-0.51703,three
1,-2.156,2.0909,-1.1027,0.0064887,0.21059,three
1,-3.3286,4.7442,-3.5669,1.295,-0.12905,three
1,-1.5016,0.80836,-0.29051,0.089604,-0.0086669,three
1,-2.8461,3.7266,-2.9424,1.2663,-0.17235,three
1,-2.465,2.7173,-1.7228,0.40799,0.11397,three
1,-1.8772,1.2965,-0.68895,0.43204,-0.15804,three
1,-1.9404,1.1165,-0.70542,1.0338,-0.50328,three
1,-1.7236,0.90669,-0.79814,1.2087,-0.59233,three
1,-1.784,1.1366,-0.1887,-0.58408,0.44512,three
1,-1.544,0.69902,-0.11242,-0.28111,0.2634,three
1,-1.6345,0.84284,-0.25838,-0.14428,0.21872,three
1,-1.5936,0.76709,0.067778,-0.46211,0.24671,three
1,-1.0552,-0.075384,-0.18075,0.50841,-0.16921,three
1,-1.7929,1.9843,-1.7592,0.78094,-0.0969,four
1,-1.854,1.8807,-1.5995,0.65674,0.048711,four
1,-2.3913,2.0908,-0.70617,-0.063818,0.1093,four
1,-2.4447,2.2074,-0.86084,0.052738,0.075692,four
1,-2.07,1.3159,-0.75698,0.99083,-0.46189,four
1,-2.0792,1.3431,-0.86776,1.1713,-0.55199,four
1,-1.9385,0.7907,-0.15913,0.84133,-0.52326,four
1,-2.2309,1.5251,-0.71741,0.90251,-0.47051,four
1,-2.095,1.0077,0.1157,0.26432,-0.27937,four
1,-2.583,2.6368,-1.5219,0.61139,-0.11682,four
1,-2.0487,1.3755,-0.36811,-0.027501,0.1083,four
1,-1.935,1.0965,-0.20298,0.039748,0.043379,four
1,-2.0456,1.4227,-0.43564,-0.014554,0.12398,four
1,-0.59697,0.045924,-0.29809,0.10464,-0.09648,four
1,-2.0427,1.5542,-0.64931,-0.0083746,0.19693,four
1,-1.4856,0.83326,-1.0829,1.0676,-0.28463,four
1,-3.5572,5.2297,-3.943,1.5102,-0.22832,four
1,-3.538,5.4068,-4.5703,2.1881,-0.4758,four
1,-2.0505,1.5899,-1.0757,0.81424,-0.23501,four
1,-1.9412,1.1758,-0.48028,0.44445,-0.15024,four
1,-1.8553,1.2709,-0.83692,0.56108,-0.079487,four
1,-1.6513,0.3371,0.11676,0.58691,-0.35567,four
1,-2.2821,2.0408,-1.2798,0.74589,-0.19172,four
1,-2.4115,2.0679,-0.55042,-0.22014,0.16267,four
1,-3.9109,6.339,-5.3449,2.3571,-0.4354,four
1,-2.4736,2.1166,-0.42067,-0.3264,0.13685,four
1,-1.2192,0.42196,-0.4753,0.49093,-0.03704,four
1,-2.1011,1.6651,-0.90529,0.4248,-0.0388,four
1,-1.5218,0.36747,-0.04853,0.30527,-0.053344,four
1,-1.9504,1.6146,-1.4407,1.0833,-0.25788,four
1,-1.7388,0.70263,-0.18663,0.6146,-0.35514,four
1,-2.8548,3.2905,-1.9575,0.63362,-0.091734,four
1,-2.4813,2.8366,-2.1089,1.0914,-0.28562,four
1,-2.6653,3.2696,-2.6644,1.4347,-0.3426,four
1,-1.8887,1.2684,-0.69837,0.60775,-0.21853,four
1,-1.9202,1.3869,-0.75059,0.59189,-0.2281,four
1,-1.3814,0.1135,0.072401,0.6778,-0.40864,four
1,-2.4521,2.5534,-1.6981,0.92301,-0.27224,four
1,-1.638,0.53733,-0.24067,0.70854,-0.32365,four
1,-0.87439,0.16016,-0.37298,0.26025,-0.16745,four
1,-0.8435,0.16154,-0.36526,0.23839,-0.18865,four
1,-1.8564,0.69507,-0.23448,0.91979,-0.51473,four
1,-1.7294,0.52343,-0.3033,1.0647,-0.54608,four
1,-1.3182,0.28863,-0.39587,0.59591,-0.083699,four
1,-1.5749,0.89117,-0.7357,0.50786,0.019464,four
1,-1.3621,0.20532,-0.099418,0.45238,-0.10046,four
1,-1.7503,0.67302,-0.12202,0.43599,-0.20782,four
1,-1.6484,0.4911,0.019994,0.33231,-0.15901,four
1,-2.3318,1.8792,-1.0216,0.91885,-0.43404,four
1,-2.115,1.4362,-0.79097,0.94109,-0.45533,four
1,-0.91218,-0.6427,0.13513,0.74924,-0.25113,four
1,-1.1137,-0.23397,0.049944,0.47357,-0.10856,four
1,-1.3103,-0.063915,0.15475,0.49351,-0.22795,four
1,-1.777,0.39506,0.31579,0.52163,-0.43498,four
1,-2.6014,2.4617,-0.77715,-0.2721,0.21617,four
1,-2.6561,2.9111,-2.248,1.5451,-0.54199,four
1,-1.8651,1.0007,-0.81599,1.2779,-0.5751,four
1,-2.3319,2.177,-1.8589,1.7525,-0.72666,four
1,-2.3381,1.8546,-0.70219,0.38156,-0.17793,four
1,-2.1445,1.5233,-0.61305,0.4551,-0.18435,four
1,-1.0334,-0.11971,-0.18286,0.48836,-0.037214,four
1,-3.1735,3.6938,-1.5674,-0.18972,0.25104,four
1,-1.9385,0.88001,-0.27241,0.81873,-0.48357,four
1,-2.0073,1.0717,-0.3615,0.7047,-0.39934,four
1,-1.7328,0.88684,-0.32121,0.17699,0.0097499,four
1,-1.7257,0.90973,-0.32362,0.13049,0.060336,four
1,-1.8389,1.1467,-0.55436,0.32699,-0.037045,four
1,-2.2253,1.8477,-0.99178,0.51953,-0.12072,four
1,-2.1811,1.9889,-1.2807,0.54956,-0.029683,four
1,-2.0831,1.5113,-0.65123,0.30329,-0.043717,four
1,-2.0858,1.6817,-0.80874,0.14139,0.12294,four
1,-2.0671,1.5267,-0.97273,0.80683,-0.27044,four
1,-2.3426,2.47,-2.253,1.7648,-0.61124,four
1,-2.2441,1.5252,-0.13365,-0.11715,-0.0028938,four
1,-2.6675,3.2858,-2.6953,1.5124,-0.38234,four
1,-2.6686,3.2914,-2.6281,1.3808,-0.3166,four
1,-1.4639,0.73874,-0.22585,-0.053715,0.098494,four
1,-2.3576,2.5571,-1.8958,1.0576,-0.28996,four
1,-2.5285,2.4394,-1.2193,0.45475,-0.11684,four
1,-2.0126,1.4853,-1.291,1.4442,-0.59935,four
1,-1.6371,0.92256,-0.39093,-0.094479,0.23557,four
1,-1.0931,0.31871,-0.48231,0.20442,0.25386,four
1,-1.4531,0.95446,-0.86354,0.324,0.2155,four
1,-1.0288,0.052774,-0.24434,0.20828,0.083578,four
1,-0.62522,-0.42338,-0.38343,0.29118,0.22745,four
1,-1.0227,-0.062615,-0.19687,0.27492,0.08771,four
1,-2.3086,2.0812,-0.95015,0.30197,-0.042742,four
1,-1.4111,0.46578,-0.64115,0.82405,-0.17467,four
1,-2.5983,2.5416,-1.5403,1.0296,-0.42831,four
1,-2.6901,2.4925,-0.88713,0.19188,-0.10086,four
1,-2.7328,2.4894,-0.64818,-0.12711,0.024273,four
1,-1.4938,0.50754,-0.067232,0.21518,-0.064209,four
1,-2.0952,1.892,-1.4155,0.89115,-0.1961,four
1,-1.768,0.91721,-0.20193,-0.036398,0.14521,four
1,-1.4064,-0.20476,0.52866,0.54662,-0.4208,four
1,-1.2949,0.67269,-0.59087,0.34216,0.12384,four
1,-2.1681,1.5841,-0.63862,0.38121,-0.14215,four
1,-1.9394,1.3444,-0.10983,-0.71306,0.50704,four
1,-2.163,1.9048,-0.62485,-0.46524,0.45077,four
1,-2.2003,1.6151,-0.72033,0.52796,-0.20193,four
1,-1.361,0.055966,-0.098006,0.71798,-0.27148,four
1,-1.5922,0.65803,-0.28955,0.28582,-0.00066568,four
1,-2.9029,3.681,-2.8593,1.4392,-0.33229,four
1,-3.0157,3.7024,-2.437,0.9435,-0.17695,four
1,-2.295,2.1336,-1.269,0.5255,-0.045633,four
1,-2.5728,2.8824,-1.9196,0.66401,-0.0075952,four
1,-2.2571,2.0211,-1.1498,0.4733,-0.037139,four
1,-3.4141,4.9265,-3.707,1.4477,-0.22572,four
1,-2.2351,1.7896,-0.5336,-0.16121,0.18156,four
1,-2.077,1.7309,-0.63826,-0.12514,0.20813,four
1,-1.8743,1.0299,-0.13145,0.042083,-0.0074744,four
1,-2.0503,1.5824,-0.50262,-0.12698,0.18551,four
1,-2.6996,3.1121,-2.4534,1.5592,-0.50274,four
1,-3.0046,3.2842,-1.4767,0.19244,0.0087508,four
1,-2.6278,2.4658,-0.94503,0.11615,0.0090854,four
1,-2.3568,1.6352,-0.13152,-0.10792,-0.024344,four
1,-2.8518,3.3755,-2.486,1.3722,-0.39864,four
1,-2.6202,2.5195,-1.144,0.30317,-0.041982,four
1,-2.5421,2.2335,-0.82553,0.21336,-0.068893,four
1,-1.8209,0.63908,0.27601,-0.030732,-0.045871,four
1,-2.536,2.3811,-1.2968,0.68941,-0.22827,four
1,-1.5634,0.1119,0.54138,0.027338,-0.086674,four
1,-2.8559,3.2528,-2.0017,0.75421,-0.13854,four
1,-1.939,0.82163,-0.24979,0.94789,-0.57682,four
1,-1.824,0.59878,-0.10165,0.89587,-0.55779,four
1,-1.51,-0.18041,0.40416,1.0289,-0.73225,four
1,-1.3579,-0.21539,0.22063,0.98645,-0.60566,four
1,-2.6325,2.7217,-1.4971,0.51458,-0.083035,four
1,-2.5577,2.3843,-0.83916,-0.092585,0.13278,four
1,-2.8411,3.1421,-1.6246,0.35806,-0.014081,four
1,-2.0289,1.2985,-0.33177,0.20772,-0.089688,four
1,-2.2963,1.8318,-0.69039,0.30042,-0.11051,four
1,-1.8289,0.97648,-0.27353,0.27885,-0.10714,four
1,-1.6773,0.84159,-0.42972,0.48335,-0.16525,four
1,-2.2655,1.8151,-0.73909,0.34028,-0.12386,four
1,-1.9563,1.2445,-0.056983,-0.61118,0.42468,four
1,-1.9006,1.5276,-0.35195,-0.27807,0.072811,four
1,-1.4531,0.21304,0.22297,-0.019186,0.086092,four
1,-1.665,0.67763,0.17971,-0.51365,0.37238,four
1,-1.3896,0.40621,0.051058,-0.36499,0.35035,four
1,-2.0378,1.2754,-0.44064,0.44959,-0.21146,four
1,-2.2548,1.9677,-1.2254,0.84147,-0.28068,four
1,-1.1371,0.27012,-0.046034,0.081745,-0.0043453,four
1,-2.7329,2.4993,-0.18252,-1.0236,0.47018,four
1,-2.7577,3.6182,-3.3744,2.1449,-0.60502,four
1,-1.7204,0.99776,-0.36617,-0.12429,0.27183,four
1,-2.92,3.9439,-3.2189,1.4901,-0.26149,four
1,-1.4805,0.87896,-0.93762,0.74517,-0.051819,four
1,-1.5436,0.052378,0.098118,0.9955,-0.5867,four
1,-1.3727,-0.22649,0.16933,1.0099,-0.55901,four
1,-1.2213,0.13664,-0.26271,1.0575,-0.58369,four
1,-1.0856,-0.34752,0.22519,0.46884,-0.1986,four
1,-1.4727,0.30432,0.27469,-0.15025,0.1019,four
1,-1.706,0.70411,0.16511,-0.23993,0.13213,four
1,-1.561,0.29347,0.41508,-0.087668,-0.013578,four
1,-0.91956,-0.70114,0.38826,0.38166,-0.091993,four
1,-1.7473,1.2949,-0.98668,0.59621,-0.073223,four
1,-2.0428,1.8557,-1.306,0.68701,-0.10979,four
1,-3.0167,3.3159,-1.2092,-0.34609,0.28147,four
1,-1.7327,0.73233,-0.4266,0.87261,-0.41741,four
1,-1.5378,1.0925,-0.97543,0.39217,0.13227,four
1,-1.6994,0.77444,-0.37628,0.67018,-0.34871,four
1,-0.47857,-0.41194,-0.53084,0.257,0.28469,four
1,-2.3307,1.9823,-0.74639,0.09673,0.032106,four
1,-2.0503,1.8204,-1.6968,1.4815,-0.51307,four
1,-1.5145,0.74825,-0.59182,0.5427,-0.071316,four
1,-1.8597,1.2272,-0.7534,0.65302,-0.21071,four
