1,2,3,y
1,-1.1077,0.30358,three
1,-1.2296,0.67875,three
1,-1.1714,0.67982,three
1,-1.6212,0.72558,three
1,-1.4234,0.80519,three
1,-1.3586,0.76518,three
1,-1.5908,0.63348,three
1,-1.7603,0.77766,three
1,-0.98694,0.15144,three
1,-1.7258,0.85384,three
1,-1.676,0.82173,three
1,-1.2931,0.73644,three
1,-1.2776,0.73935,three
1,-1.2746,0.39071,three
1,-1.1162,0.59864,three
1,-0.77593,0.25617,three
1,-0.9136,0.11739,three
1,-1.4231,0.52843,three
1,-1.4082,0.46223,three
1,-1.0419,0.069902,three
1,-1.6138,0.72106,three
1,-1.736,0.77263,three
1,-1.4722,0.58027,three
1,-1.5111,0.59236,three
1,-1.6361,0.69149,three
1,-1.7053,0.75583,three
1,-1.4786,0.84704,three
1,-1.7074,0.75085,three
1,-1.5759,0.67658,three
1,-1.6822,0.71344,three
1,-1.7555,0.77505,three
1,-1.7565,0.7725,three
1,-1.7174,0.73732,three
1,-1.7554,0.77873,three
1,-1.7224,0.74428,three
1,-1.721,0.74245,three
1,-1.682,0.71051,three
1,-1.7655,0.78365,three
1,-1.7234,0.74509,three
1,-1.5797,0.76117,three
1,-1.5446,0.60662,three
1,-1.2188,0.32558,three
1,-1.105,0.16572,three
1,-1.7646,0.8252,three
1,-1.5725,0.74846,three
1,-1.4347,0.54061,three
1,-1.683,0.70234,three
1,-1.6766,0.69534,three
1,-1.2983,0.31455,three
1,-1.5098,0.60574,three
1,-1.4751,0.57702,three
1,-1.5831,0.68653,three
1,-1.3531,0.46216,three
1,-1.2385,0.32388,three
1,-1.7906,0.83789,three
1,-1.6404,0.68372,three
1,-0.88509,0.36617,three
1,-1.3246,0.43641,three
1,-1.2971,0.51199,three
1,-1.4368,0.46937,three
1,-1.6682,0.76401,three
1,-1.7291,0.76132,three
1,-1.5051,0.56154,three
1,-1.577,0.62671,three
1,-1.6526,0.70453,three
1,-1.4971,0.6289,three
1,-1.6561,0.68856,three
1,-1.442,0.7061,three
1,-1.301,0.3867,three
1,-1.2667,0.43664,three
1,-1.6239,0.64086,three
1,-1.7443,0.80424,three
1,-1.3225,0.38796,three
1,-1.3019,0.35387,three
1,-1.2533,0.30493,three
1,-1.2843,0.33434,three
1,-1.3247,0.3918,three
1,-1.3768,0.70278,three
1,-1.4052,0.66235,three
1,-1.9014,0.93453,three
1,-1.8916,0.92277,three
1,-1.3925,0.41316,three
1,-1.3611,0.3843,three
1,-0.91312,0.0085634,three
1,-1.7323,0.75424,three
1,-1.7638,0.80054,three
1,-1.8381,0.87463,three
1,-1.7482,0.79842,three
1,-1.3781,0.513,three
1,-1.2636,0.38195,three
1,-1.6184,0.71882,three
1,-1.6916,0.7789,three
1,-1.7667,0.82933,three
1,-1.6231,0.73583,three
1,-1.5532,0.67047,three
1,-1.4387,0.49931,three
1,-1.4897,0.51807,three
1,-1.6232,0.66171,three
1,-1.2815,0.37821,three
1,-1.5082,0.55226,three
1,-1.3962,0.4796,three
1,-1.6468,0.70931,three
1,-1.6663,0.77041,three
1,-1.5212,0.68312,three
1,-1.458,0.62352,three
1,-1.0311,0.1131,three
1,-1.7519,0.7954,three
1,-1.8204,0.88296,three
1,-1.8127,0.88504,three
1,-1.7491,0.79719,three
1,-1.3861,0.57604,three
1,-1.3034,0.39036,three
1,-1.4338,0.53809,three
1,-1.396,0.47624,three
1,-1.6141,0.78944,three
1,-1.7096,0.76414,three
1,-1.7173,0.77087,three
1,-1.8261,0.86509,three
1,-1.7323,0.80293,three
1,-1.6696,0.753,three
1,-1.3973,0.4655,three
1,-1.5387,0.5961,three
1,-1.8285,0.88845,three
1,-1.2447,0.38345,three
1,-1.4664,0.59404,three
1,-1.1613,0.29801,three
1,-1.6457,0.75696,three
1,-1.4699,0.50869,three
1,-1.1613,0.19362,three
1,-1.6678,0.73728,three
1,-1.5294,0.59132,three
1,-1.6466,0.6879,three
1,-1.9319,0.94239,three
1,-1.7339,0.77542,three
1,-1.6458,0.70537,three
1,-1.7052,0.74603,three
1,-1.2319,0.31407,three
1,-1.668,0.75843,three
1,-1.5455,0.61043,three
1,-1.7113,0.77307,three
1,-1.6939,0.72776,three
1,-1.5905,0.68749,three
1,-1.6822,0.7439,three
1,-1.116,0.15027,three
1,-1.3384,0.38018,three
1,-0.96123,0.020006,three
1,-1.4278,0.53915,three
1,-1.3127,0.50318,three
1,-1.5903,0.64898,three
1,-1.4088,0.51719,three
1,-1.4244,0.48942,three
1,-1.6588,0.73057,three
1,-1.3174,0.51727,three
1,-1.5868,0.68129,three
1,-1.9564,0.96986,three
1,-1.9537,0.97429,three
1,-1.9258,0.94718,three
1,-1.9318,0.94862,three
1,-1.8034,0.83529,three
1,-1.2126,0.28258,three
1,-1.4876,0.54768,three
1,-1.602,0.66671,three
1,-1.5173,0.58005,three
1,-1.557,0.62086,three
1,-1.1139,0.23712,three
1,-1.5486,0.57942,three
1,-1.3515,0.37722,three
1,-1.4209,0.43868,three
1,-1.7424,0.77725,three
1,-1.5705,0.65144,three
1,-1.3017,0.55148,three
1,-1.4209,0.60354,three
1,-1.3922,0.50048,three
1,-1.5025,0.55897,three
1,-1.5117,0.55999,three
1,-1.4614,0.54228,three
1,-1.4109,0.48236,three
1,-1.5438,0.67495,three
1,-1.6863,0.73588,three
1,-1.6273,0.82779,three
1,-0.29547,-0.50445,three
1,-1.5693,0.59509,three
1,-0.48815,-0.33656,three
1,-1.1986,0.25371,three
1,-1.1494,0.20205,three
1,-1.7102,0.80687,three
1,-1.6662,0.7817,three
1,-1.7338,0.75035,three
1,-1.6199,0.76198,three
1,-1.688,0.74389,three
1,-1.6156,0.70346,three
1,-1.6378,0.7053,three
1,-1.2904,0.43349,three
1,-1.2172,0.52369,three
1,-1.6739,0.7415,three
1,-0.93535,0.080395,three
1,-0.47355,-0.076479,three
1,-0.98723,0.45667,three
1,-1.048,0.3356,three
1,-1.0869,0.26727,three
1,-1.3364,0.8042,three
1,-0.73922,-0.056567,three
1,-1.7792,0.83602,three
1,-1.7159,0.77746,three
1,-1.4674,0.49081,three
1,-1.5791,0.60987,three
1,-1.5426,0.56186,three
1,-1.6861,0.71171,three
1,-1.5795,0.59868,three
1,-1.4736,0.75479,three
1,-1.5163,0.68784,three
1,-1.1484,0.20264,three
1,-1.7465,0.7936,three
1,-1.8229,0.85387,three
1,-1.712,0.74916,three
1,-1.6295,0.70291,three
1,-1.8399,0.88123,three
1,-1.7626,0.81082,three
1,-1.4543,0.54473,three
1,-1.3513,0.45813,three
1,-1.2101,0.30692,three
1,-1.4782,0.61041,three
1,-1.3533,0.9153,three
1,-1.1755,0.47331,three
1,-1.6878,0.71636,three
1,-1.6111,0.65707,three
1,-1.3811,0.46461,three
1,-1.7966,0.81757,three
1,-1.4639,0.50961,three
1,-1.551,0.66808,three
1,-1.1902,0.43702,three
1,-1.7433,0.78117,three
1,-1.4703,0.74053,three
1,-1.4863,0.63,three
1,-1.4688,0.69923,three
1,-1.4502,0.71013,three
1,-1.3369,0.53533,three
1,-1.5726,0.7388,three
1,-1.552,0.60081,three
1,-1.4679,0.53605,three
1,-0.88497,0.28313,three
1,-1.6615,0.71139,three
1,-1.5128,0.5915,three
1,-1.6456,0.72756,three
1,-1.4501,0.52771,three
1,-1.4326,0.64372,three
1,-1.3093,0.74413,three
1,-1.3694,0.7029,three
1,0.18323,-0.031468,three
1,-1.5316,0.5843,three
1,-1.3675,0.38958,three
1,-1.3962,0.42606,three
1,-1.2539,0.28327,three
1,-1.2667,0.79711,three
1,-1.7314,0.7793,three
1,-1.6829,0.72394,three
1,-1.4126,0.43583,three
1,-1.2145,0.61844,three
1,-1.3387,0.65971,three
1,-1.6306,0.74756,three
1,-1.6844,0.80266,three
1,-1.5978,0.7251,three
1,-1.8767,0.90534,three
1,-1.612,0.6784,three
1,-1.6571,0.73524,three
1,-1.6868,0.74281,three
1,-1.3818,0.76854,three
1,-1.5075,0.74136,three
1,-1.5174,0.70124,three
1,-1.2818,0.5049,three
1,-1.5075,0.74136,three
1,-1.2818,0.5049,three
1,-1.0673,0.70534,three
1,-1.2207,0.54982,three
1,-1.4276,0.52176,three
1,-1.358,0.44441,three
1,-1.4594,0.57833,three
1,-1.4647,0.52262,three
1,-1.4369,0.55871,three
1,-1.5629,0.63327,three
1,-0.63604,-0.14808,three
1,-1.6087,0.67969,three
1,-1.6959,0.80409,three
1,-1.5369,0.7337,three
1,-1.1417,0.8066,three
1,-1.5631,0.70865,three
1,-0.79803,0.35083,three
1,-1.0335,0.36031,three
1,-0.95515,0.17549,three
1,-1.0005,0.39023,three
1,-1.1508,0.34939,three
1,-1.7795,0.81039,three
1,-1.8101,0.84023,three
1,-1.3872,0.54501,three
1,-1.5897,0.71058,three
1,-1.8559,0.89248,three
1,-1.8456,0.85658,three
1,-1.5321,0.61799,three
1,-1.631,0.79058,three
1,-1.6319,0.77786,three
1,-1.5829,0.60798,three
1,-0.56793,-0.41859,three
1,-1.0334,0.049501,three
1,-0.91451,-0.044431,three
1,-0.82847,-0.15452,three
1,-0.75537,-0.21831,three
1,-1.8297,0.85063,three
1,-1.5002,0.6771,three
1,-1.6239,0.68023,three
1,-1.6222,0.67171,three
1,-1.5588,0.68446,three
1,-1.7833,0.84559,three
1,-1.4893,0.56408,three
1,-1.5302,0.60394,three
1,-1.467,0.55135,three
1,-1.5695,0.68168,three
1,-1.6736,0.75555,three
1,-1.8118,0.85649,three
1,-1.0058,0.29605,three
1,-1.4557,0.5231,three
1,-1.5527,0.61564,three
1,-1.7627,0.81163,three
1,-1.0504,0.25234,three
1,-1.1325,0.43276,three
1,-1.1774,0.53923,three
1,-1.4167,0.72981,three
1,-1.4483,0.79375,three
1,-1.5463,0.68607,three
1,-1.5344,0.57016,three
1,-1.6299,0.67894,three
1,-1.3503,0.67972,three
1,-1.2436,0.56393,three
1,-1.3674,0.41311,three
1,-1.5854,0.70498,three
1,-1.8804,0.91139,three
1,-1.2233,0.31414,three
1,-1.5645,0.61284,three
1,-1.5662,0.77023,three
1,-1.5625,0.78713,three
1,-1.7791,0.80412,three
1,-1.3532,0.44947,three
1,-1.6173,0.66938,three
1,-1.5577,0.73969,three
1,-1.8379,0.86067,three
1,-1.1005,0.56358,three
1,-1.2294,0.68233,three
1,-1.4284,0.56625,three
1,-1.5604,0.66979,three
1,-1.5091,0.64876,three
1,-1.2,0.26849,three
1,-1.7467,0.82567,three
1,-1.4545,0.77071,three
1,-1.6224,0.7315,three
1,-0.63373,-0.13436,three
1,-0.57879,-0.31875,three
1,-1.0587,0.09064,three
1,-1.1824,0.22816,three
1,-1.1762,0.20949,three
1,-1.3846,0.41311,three
1,-1.8026,0.83349,three
1,-1.6784,0.77595,three
1,-1.2536,0.68105,three
1,-1.7288,0.76746,three
1,-1.1129,0.83365,three
1,-1.026,0.13067,three
1,-1.1032,0.22815,three
1,-1.0389,0.05657,three
1,-1.5632,0.63522,three
1,-1.644,0.74237,three
1,-1.6186,0.71467,three
1,-1.6182,0.72714,three
1,-1.5899,0.72098,three
1,-1.5551,0.67397,three
1,-1.5521,0.67358,three
1,-1.283,0.3974,three
1,-1.4937,0.71009,three
1,-1.5134,0.62872,three
1,-1.5668,0.61613,three
1,-1.5419,0.60609,three
1,-1.5614,0.66327,three
1,-1.0312,0.42108,three
1,-1.2622,0.42355,three
1,-1.0743,0.4392,three
1,-1.7,0.7333,three
1,-1.6776,0.70802,three
1,-1.6849,0.72664,three
1,-1.7983,0.83219,three
1,-1.6763,0.747,three
1,-0.97603,0.020555,three
1,-1.1277,0.16397,three
1,-1.0723,0.11091,three
1,-0.68513,-0.034848,three
1,-1.5794,0.61399,three
1,-1.6739,0.70655,three
1,-1.7352,0.76072,three
1,-1.6939,0.7182,three
1,-1.7367,0.77347,three
1,-1.0001,0.028735,three
1,-1.6946,0.69795,three
1,-1.7198,0.81802,three
1,-1.7469,0.84283,three
1,-1.7121,0.8263,three
1,-1.311,0.53509,three
1,-1.4463,0.59091,three
1,-1.3365,0.55235,three
1,-1.2592,0.28331,three
1,-1.1594,0.19175,three
1,-1.6167,0.72829,three
1,-1.6042,0.70761,three
1,-1.4814,0.70166,three
1,-1.4174,0.72909,three
1,-1.4471,0.68857,three
1,-1.1464,0.16747,three
1,-0.83129,-0.14225,three
1,-1.8173,0.85306,three
1,-1.8138,0.85108,three
1,-1.4447,0.55472,three
1,-1.4374,0.72054,three
1,-1.4275,0.58041,three
1,-1.5149,0.57903,three
1,-1.5429,0.62568,three
1,-1.5417,0.81088,three
1,-1.5462,0.75024,three
1,-1.4272,0.74336,three
1,-1.8483,0.87477,three
1,-1.546,0.71329,three
1,-1.389,0.81482,three
1,-1.562,0.6351,three
1,-1.6109,0.65755,three
1,-1.6191,0.67992,three
1,-1.3377,0.75662,three
1,-1.2598,0.65503,three
1,-1.4569,0.65872,three
1,-1.1937,0.3974,three
1,-1.368,0.68552,three
1,-1.711,0.77995,three
1,-1.5564,0.58735,three
1,-1.9734,0.99534,three
1,-1.7587,0.79704,three
1,-1.7363,0.77732,three
1,-1.7311,0.76049,three
1,-1.8152,0.84225,three
1,-1.6864,0.87989,three
1,-1.5493,0.61322,three
1,-1.5155,0.6161,three
1,-1.4263,0.47314,three
1,-1.5396,0.59263,three
1,-1.4325,0.46591,three
1,-1.5665,0.59837,three
1,-1.75,0.80072,three
1,-1.7949,0.84341,three
1,-1.4007,0.58382,three
1,-1.3776,0.62256,three
1,-1.4745,0.67846,three
1,-1.6114,0.71374,three
1,-1.6675,0.75006,three
1,-1.7258,0.8386,three
1,-1.6953,0.77917,three
1,-1.7047,0.78439,three
1,-1.7142,0.80967,three
1,-1.7062,0.75963,three
1,-1.1242,0.17406,three
1,-1.3516,0.38843,three
1,-1.1316,0.19189,three
1,-0.9832,0.035428,three
1,-1.9206,0.96285,three
1,-1.9021,0.92944,three
1,-1.8931,0.91467,three
1,-1.8077,0.82712,three
1,-1.8285,0.85278,three
1,-1.8933,0.91562,three
1,-1.7349,0.78202,three
1,-1.7208,0.76028,three
1,-1.7349,0.77789,three
1,-1.7487,0.7879,three
1,-1.6659,0.74241,three
1,-1.5482,0.63593,three
1,-1.3336,0.4473,three
1,-1.5931,0.67186,three
1,-1.3095,0.75924,three
1,-1.7365,0.76259,three
1,-1.8105,0.83667,three
1,-1.5811,0.65427,three
1,-1.5839,0.62993,three
1,-1.6002,0.68292,three
1,-1.6883,0.72273,three
1,-1.6135,0.64911,three
1,-1.5754,0.6586,three
1,-1.5732,0.67835,three
1,-1.9098,0.94849,three
1,-1.8514,0.92192,three
1,-1.6511,0.71527,three
1,-1.5561,0.61646,three
1,-1.8066,0.88353,three
1,-1.8028,0.86959,three
1,-1.6813,0.74372,three
1,-1.7032,0.75435,three
1,-1.7502,0.78769,three
1,-1.6552,0.70646,three
1,-1.6324,0.68023,three
1,-0.82647,-0.10301,three
1,-1.3515,0.48076,three
1,-1.9351,0.96128,three
1,-0.85102,0.67317,three
1,0.47828,0.75488,three
1,-1.2436,0.54314,three
1,-1.9488,0.96018,three
1,-1.4493,0.47291,three
1,-1.5791,0.70137,three
1,-1.743,0.76488,three
1,-1.0357,0.055514,three
1,-0.98342,0.012936,three
1,-1.4056,0.43063,three
1,-1.6415,0.67798,three
1,-1.6461,0.67051,three
1,-1.7805,0.81887,three
1,-1.3444,0.44391,three
1,-1.3603,0.51058,three
1,-1.1885,0.49468,three
1,-1.6347,0.75109,three
1,-1.7483,0.82355,three
1,-1.6328,0.69372,three
1,-1.6559,0.73947,three
1,-1.7486,0.83552,three
1,-1.3631,0.4448,three
1,-1.7226,0.82065,three
1,-1.3867,0.45259,three
1,-1.5554,0.62163,three
1,-1.5507,0.62965,three
1,-1.3954,0.46061,three
1,-1.6469,0.69526,three
1,-1.3919,0.85188,three
1,-1.3912,0.72418,three
1,-1.8251,0.84384,three
1,-1.1106,0.16111,three
1,-1.3631,0.70867,three
1,-1.5303,0.54508,three
1,-1.532,0.57507,three
1,-1.2089,0.27618,three
1,-1.6222,0.6611,three
1,-1.8243,0.84146,three
1,-1.818,0.83517,three
1,-1.7992,0.81244,three
1,-1.7316,0.76014,three
1,-1.774,0.7944,three
1,-1.3007,0.42331,three
1,-0.7612,-0.22181,three
1,-1.3133,0.33746,three
1,-1.7707,0.8109,three
1,-1.8124,0.84632,three
1,-1.8105,0.82979,three
1,-1.3063,0.53491,three
1,-1.4372,0.59891,three
1,-1.3001,0.74581,three
1,-1.0212,0.38828,three
1,-1.7669,0.79669,three
1,-1.2785,0.3918,three
1,-1.3217,0.41303,three
1,-1.1373,0.28877,three
1,-1.45,0.83964,three
1,-1.3952,0.45565,three
1,-1.2702,0.30254,three
1,-1.4356,0.47827,three
1,-1.5672,0.67641,three
1,-1.8287,0.8542,three
1,-1.6954,0.82042,three
1,-1.5495,0.60628,three
1,-1.4551,0.55408,three
1,-1.8827,0.89677,three
1,-1.7902,0.80514,three
1,-1.7393,0.75468,three
1,-1.7161,0.73202,three
1,-1.7476,0.76461,three
1,-1.5632,0.5842,three
1,-1.5369,0.56029,three
1,-1.5449,0.56878,three
1,-1.3231,0.36176,three
1,-1.3347,0.38705,three
1,-1.3873,0.49391,three
1,-1.5477,0.8525,three
1,-1.901,0.91341,three
1,-1.873,0.88928,three
1,-1.5134,0.72429,three
1,-1.5633,0.7084,three
1,-1.6184,0.65885,three
1,-1.7896,0.80362,three
1,-1.7382,0.7853,three
1,-1.6018,0.67792,three
1,-1.1111,0.59387,three
1,-1.3973,0.53065,three
1,-1.4354,0.53397,three
1,-1.3107,0.38335,three
1,-1.4453,0.52425,three
1,-1.2292,0.41492,three
1,-1.7202,0.76694,three
1,-1.7838,0.86955,three
1,-1.7612,0.81806,three
1,-1.7701,0.84307,three
1,-1.6923,0.76209,three
1,-1.7223,0.78254,three
1,-1.7216,0.80319,three
1,-1.5017,0.62536,three
1,-1.525,0.6551,three
1,-1.6317,0.79049,three
1,-1.4302,0.60999,three
1,-1.6891,0.79268,three
1,-1.1511,0.41565,three
1,-1.5278,0.5903,three
1,-1.536,0.5733,three
1,-1.7154,0.77258,three
1,-1.622,0.63724,three
1,-1.2265,0.43774,three
1,-1.3809,0.52664,three
1,-1.9016,0.92225,three
1,-1.8883,0.91369,three
1,-1.5025,0.6167,three
1,-1.6732,0.693,three
1,-0.9627,0.4503,three
1,-1.1339,0.18396,three
1,-1.0391,0.1,three
1,-1.6146,0.63757,three
1,-1.3318,0.34809,three
1,-1.1222,0.13102,three
1,-1.6931,0.76205,three
1,-1.8766,0.90758,three
1,-1.78,0.80806,three
1,-1.3133,0.47079,three
1,-1.7156,0.74804,three
1,-1.6652,0.71196,three
1,-1.7339,0.79876,three
1,-1.5923,0.83282,three
1,-1.6672,0.81628,three
1,-1.354,0.54033,three
1,-1.4371,0.52591,three
1,-1.5975,0.67354,three
1,-1.298,0.45785,three
1,-1.2843,0.51065,three
1,-1.0581,0.44676,three
1,-1.6663,0.71938,three
1,-1.8206,0.86245,three
1,-1.516,0.57253,three
1,-1.8687,0.89842,three
1,-1.5882,0.65074,three
1,-1.4008,0.46456,three
1,-1.4505,0.6108,three
1,-0.99713,0.20126,three
1,-0.87123,-0.010332,three
1,-1.7311,0.8285,three
1,-1.7009,0.73671,three
1,-1.7284,0.78688,three
1,-1.4571,0.5241,three
1,-1.3393,0.40153,three
1,-1.7896,0.82992,three
1,-1.5336,0.74415,three
1,-1.7585,0.80889,three
1,-1.7604,0.81754,three
1,-1.5067,0.81318,three
1,-1.5375,0.80348,three
1,-1.4999,0.79322,three
1,-1.512,0.62844,three
1,-1.5358,0.62618,three
1,-1.6138,0.71169,three
1,-1.6494,0.84176,three
1,-1.5894,0.86832,three
1,-1.5323,0.69268,three
1,-1.2144,0.55694,three
1,-1.3003,0.30255,three
1,-1.2122,0.21788,three
1,-1.5508,0.56744,three
1,-1.1949,0.32953,three
1,-1.6549,0.68637,three
1,-1.7494,0.85136,three
1,-1.7617,0.88166,three
1,-1.7533,0.83242,three
1,-1.2964,0.56687,three
1,-1.2858,0.38218,three
1,-1.2627,0.59306,three
1,-1.3498,0.51004,three
1,-1.503,0.58318,three
1,-1.5064,0.6393,three
1,-1.4869,0.57157,three
1,-1.5185,0.62568,three
1,-1.488,0.63426,three
1,-1.4513,0.4956,three
1,-1.7722,0.80662,three
1,-1.8001,0.82322,three
1,-1.8778,0.89435,three
1,-1.9484,0.97513,three
1,-1.1146,0.21567,three
1,-1.0778,0.31728,three
1,-0.97619,0.082986,three
1,-1.2336,0.32544,three
1,-1.3121,0.4647,three
1,-1.0412,0.3407,three
1,-1.0426,0.30552,three
1,-0.9524,0.21643,three
1,-1.5682,0.76326,three
1,-1.6143,0.64236,three
1,-1.8481,0.86717,three
1,-1.2875,0.51667,three
1,-1.6878,0.76563,three
1,-1.5105,0.75171,three
1,-1.8775,0.92218,three
1,-1.6631,0.73524,three
1,-1.6565,0.69263,three
1,-1.7057,0.74341,three
1,-1.7998,0.8129,three
1,-1.7813,0.79015,three
1,-1.695,0.72436,three
1,-1.6406,0.68455,three
1,-1.486,0.51606,three
1,-1.9183,0.94681,three
1,-1.1473,0.18807,three
1,-1.4235,0.44864,three
1,-1.6486,0.66955,three
1,-1.4341,0.45279,three
1,-1.4614,0.49159,three
1,-1.5532,0.57195,three
1,-1.5991,0.70356,three
1,-1.5924,0.6763,three
1,-1.5677,0.64996,three
1,-1.5174,0.62292,three
1,-1.7472,0.80164,three
1,-1.569,0.68712,three
1,-1.7248,0.78788,three
1,-1.7572,0.81096,three
1,-1.701,0.75466,three
1,-1.7473,0.80926,three
1,-1.7385,0.80672,three
1,-1.7525,0.84813,three
1,-1.7099,0.83597,three
1,-1.5284,0.65118,three
1,-1.3093,0.53503,three
1,-1.5703,0.60871,three
1,-1.7386,0.81182,three
1,-0.36239,-0.046444,three
1,-0.30502,0.1874,three
1,-1.6206,0.79569,three
1,-1.796,0.84933,three
1,-1.8256,0.86204,three
1,-1.9084,0.94242,three
1,-1.861,0.90572,three
1,-1.8517,0.88854,three
1,-1.5956,0.66907,three
1,-1.6147,0.68481,three
1,-1.7726,0.81656,three
1,-1.7426,0.81437,three
1,-1.6959,0.71818,three
1,-1.7991,0.83699,three
1,-1.7238,0.78238,three
1,-1.7863,0.80993,three
1,-1.577,0.63007,three
1,-1.6768,0.74741,three
1,-1.6222,0.80958,three
1,-1.6297,0.69334,three
1,-1.5661,0.59999,three
1,-1.7346,0.78261,three
1,-1.6942,0.78539,three
1,-1.4139,0.64979,three
1,-0.86077,-0.018936,three
1,-1.5149,0.5619,three
1,-1.6189,0.64858,three
1,-0.39766,0.1096,three
1,-0.11493,0.30389,three
1,-0.27737,0.63203,three
1,-1.4383,0.48873,three
1,-1.1784,0.33711,three
1,-1.217,0.42616,three
1,-1.0601,0.34309,three
1,-1.2094,0.41713,three
1,-1.369,0.56029,three
1,-1.946,0.97365,three
1,-1.4965,0.52212,three
1,-1.6978,0.7205,three
1,-1.3334,0.9096,three
1,-1.2684,0.95921,three
1,-1.3294,0.40991,three
1,-1.3136,0.38763,three
1,-1.5695,0.62405,three
1,-1.6273,0.67627,three
1,-1.3815,0.64777,three
1,-1.4343,0.47185,three
1,-1.4014,0.45858,three
1,-1.4862,0.54067,three
1,-1.4331,0.61486,three
1,-1.2547,0.40572,three
1,-1.8889,0.92275,three
1,-1.4863,0.51646,three
1,-1.7803,0.80932,three
1,-1.8816,0.90804,three
1,-1.7318,0.76024,three
1,-1.1686,0.21509,three
1,-1.7198,0.72553,three
1,-1.885,0.91944,three
1,-1.9376,0.9651,three
1,-1.7465,0.80326,three
1,-1.6279,0.83152,three
1,-1.5929,0.75403,three
1,-1.0058,0.063513,three
1,-1.5863,0.62193,three
1,-0.85985,-0.096351,three
1,-1.5645,0.68482,three
1,-1.5895,0.63622,three
1,-1.5819,0.62877,three
1,-1.9025,0.94489,three
1,-1.8681,0.88579,three
1,-1.861,0.89234,three
1,-1.6163,0.69144,three
1,-1.5535,0.6047,three
1,-1.7107,0.76654,three
1,-1.0115,0.5098,three
1,-1.2924,0.35354,three
1,-1.0892,0.13061,three
1,-0.87571,-0.076769,three
1,-0.62652,0.38332,three
1,-1.351,0.44641,three
1,-1.254,0.4739,three
1,-1.7857,0.82763,three
1,-1.7305,0.77867,three
1,-1.7576,0.79315,three
1,-1.8761,0.91202,three
1,-1.7629,0.79907,three
1,-1.7403,0.8144,three
1,-1.6709,0.72086,three
1,-1.7369,0.78368,three
1,-0.76722,-0.15142,three
1,-1.3688,0.41341,three
1,-1.8489,0.88472,three
1,-1.9107,0.93825,three
1,-1.3115,0.38629,three
1,-1.5649,0.63716,three
1,-1.4682,0.55727,three
1,-1.4177,0.5333,three
1,-1.4682,0.55727,three
1,-1.4274,0.48844,three
1,-1.8437,0.8658,three
1,-1.5238,0.7987,three
1,-1.8326,0.86248,three
1,-1.8412,0.87574,three
1,-0.81434,0.21969,three
1,-1.092,0.4781,three
1,-1.4216,0.45722,three
1,-1.74,0.7596,three
1,-1.3976,0.59221,three
1,-1.5007,0.63436,three
1,-1.8144,0.8512,three
1,-1.8224,0.85475,three
1,-1.6338,0.78898,three
1,-1.5955,0.77888,three
1,-1.6154,0.6642,three
1,-1.6228,0.67868,three
1,-0.88723,-0.079149,three
1,-1.5175,0.55075,three
1,-1.435,0.47248,three
1,-1.604,0.63374,three
1,-1.5403,0.56553,three
1,-1.8272,0.84949,three
1,-1.8758,0.90357,three
1,-1.8141,0.87486,three
1,-1.8877,0.91481,three
1,-1.8461,0.87769,three
1,-1.856,0.87853,three
1,-1.3696,0.80649,three
1,-1.229,0.79195,three
1,-1.0807,0.093566,three
1,-0.82589,-0.023485,three
1,-1.7477,0.76372,three
1,-1.6614,0.70527,three
1,-1.6725,0.71604,three
1,-1.7598,0.77607,three
1,-1.1126,0.14499,three
1,-1.1296,0.15613,three
1,-1.4614,0.65869,three
1,-1.3288,0.60377,three
1,-1.7727,0.80715,three
1,-1.7909,0.81629,three
1,-1.6548,0.72035,three
1,-1.7666,0.81087,three
1,-1.4,0.52537,three
1,-1.6072,0.71632,three
1,-1.4319,0.45563,three
1,-1.5227,0.67417,three
1,-1.6612,0.77259,three
1,-1.8362,0.87304,three
1,-1.5727,0.85403,three
1,-1.5868,0.84905,three
1,-1.6541,0.78866,three
1,-1.5804,0.72706,three
1,-1.3206,0.39775,three
1,-1.7557,0.85237,three
1,-1.4274,0.50972,three
1,-1.3659,0.63634,three
1,-1.5231,0.63396,three
1,-0.84491,0.26981,three
1,-1.697,0.72495,three
1,-1.6853,0.71734,three
1,-1.743,0.78258,three
1,-1.406,0.47849,three
1,-1.1643,0.22309,three
1,-1.3889,0.55333,three
1,-1.3604,0.51881,three
1,-1.4953,0.51593,three
1,-1.0508,0.08395,three
1,-0.8137,-0.1219,three
1,-0.57218,-0.30213,three
1,-0.35184,-0.27119,three
1,-0.75599,-0.19808,three
1,-1.7809,0.82765,three
1,-1.6704,0.76429,three
1,-1.0121,0.039279,three
1,-1.7735,0.79069,three
1,-1.507,0.53358,three
1,-1.5052,0.80442,three
1,-1.8608,0.88482,three
1,-1.8376,0.86582,three
1,-1.8187,0.85983,three
1,-1.5008,0.5777,three
1,-1.3925,0.4578,three
1,-1.5753,0.62829,three
1,-1.3469,0.45553,three
1,-1.3043,0.34322,three
1,-1.5735,0.61843,three
1,-1.6361,0.70826,three
1,-1.6336,0.77026,three
1,-0.94438,0.49894,three
1,-1.514,0.60155,three
1,-1.8439,0.88393,three
1,-1.4013,0.51096,three
1,-1.7809,0.8308,three
1,-1.7252,0.78599,three
1,-1.6594,0.66533,three
1,-1.8581,0.86032,three
1,-1.5977,0.60024,three
1,-1.5647,0.58725,three
1,-1.5083,0.52775,three
1,-1.605,0.62302,three
