1,-0.9694,one
1,-0.9752,one
1,-0.96823,one
1,-0.96721,one
1,-0.96209,one
1,-0.91485,one
1,-0.93271,one
1,-0.94862,one
1,-0.90331,one
1,-0.91258,one
1,-0.91792,one
1,-0.89493,one
1,-0.9115,one
1,-0.96976,one
1,-0.96742,one
1,-0.96758,one
1,-0.96725,one
1,-0.97443,one
1,-0.98164,one
1,-0.97509,one
1,-0.97755,one
1,-0.97617,one
1,-0.98136,one
1,-0.65085,one
1,-0.85034,one
1,-0.6046,one
1,-0.97687,one
1,-0.95891,one
1,-0.94502,one
1,-0.95414,one
1,-0.94564,one
1,-0.85662,one
1,-0.98004,one
1,-0.97651,one
1,-0.97497,one
1,-0.9378,one
1,-0.90282,one
1,-0.99966,one
1,-0.99844,one
1,-0.99571,one
1,-0.95213,one
1,-0.96004,one
1,-0.98727,one
1,-0.98594,one
1,-0.99096,one
1,-0.98991,one
1,-0.98415,one
1,-0.96535,one
1,-0.96765,one
1,-0.94091,one
1,-0.98151,one
1,-0.98671,one
1,-0.96986,one
1,-0.96079,one
1,-0.96714,one
1,-0.97044,one
1,-0.96819,one
1,-0.95228,one
1,-0.94291,one
1,-0.97108,one
1,-0.83141,one
1,-0.94132,one
1,-0.95276,one
1,-0.95301,one
1,-0.95334,one
1,-0.94412,one
1,-0.95765,one
1,-0.89349,one
1,-0.98903,one
1,-0.97991,one
1,-0.81405,one
1,-0.95893,one
1,-0.97254,one
1,-0.91688,one
1,-0.90204,one
1,-0.90513,one
1,-0.9582,one
1,-0.9544,one
1,-0.95082,one
1,-0.96099,one
1,-0.93681,one
1,-0.9815,one
1,-0.98131,one
1,-0.91203,one
1,-0.92408,one
1,-0.92109,one
1,-0.96489,one
1,-0.95092,one
1,-0.8834,one
1,-0.91776,one
1,-0.9152,one
1,-0.98685,one
1,-0.98389,one
1,-0.98903,one
1,-0.96918,one
1,-0.98994,one
1,-0.97492,one
1,-0.97096,one
1,-0.93025,one
1,-0.99394,one
1,-0.99337,one
1,-0.9858,one
1,-0.93014,one
1,-0.94285,one
1,-0.94247,one
1,-0.96259,one
1,-0.93529,one
1,-0.96819,one
1,-0.93606,one
1,-0.88425,one
1,-0.9306,one
1,-0.93882,one
1,-0.93898,one
1,-0.98404,one
1,-0.91258,one
1,-0.90488,one
1,-0.93802,one
1,-0.90998,one
1,-0.97144,one
1,-0.97157,one
1,-0.92267,one
1,-0.96523,one
1,-0.91863,one
1,-0.91732,one
1,-0.86681,one
1,-0.96225,one
1,-0.93492,one
1,-0.96652,one
1,-0.96433,one
1,-0.91928,one
1,-0.97688,one
1,-0.97835,one
1,-0.9569,one
1,-0.97822,one
1,-0.97968,one
1,-0.99813,one
1,-0.94422,one
1,-0.97672,one
1,-0.93042,one
1,-0.98665,one
1,-0.98625,one
1,-0.94508,one
1,-0.99172,one
1,-0.97219,one
1,-0.9787,one
1,-0.90957,one
1,-0.97275,one
1,-0.93695,one
1,-0.95194,one
1,-0.98498,one
1,-0.98416,one
1,-0.97001,one
1,-0.95503,one
1,-0.98281,one
1,-0.93619,one
1,-0.96674,one
1,-0.93873,one
1,-0.90732,one
1,-0.87884,one
1,-0.89128,one
1,-0.91306,one
1,-0.93143,one
1,-0.97347,one
1,-0.99005,one
1,-0.98979,one
1,-0.98184,one
1,-0.93357,one
1,-0.93027,one
1,-0.94935,one
1,-0.93937,one
1,-0.9577,one
1,-0.98872,one
1,-0.98383,one
1,-0.98221,one
1,-0.96512,one
1,-0.98204,one
1,-0.911,one
1,-0.93251,one
1,-0.94944,one
1,-0.94578,one
1,-0.92175,one
1,-0.95139,one
1,-0.95996,one
1,-0.94517,one
1,-0.99126,one
1,-0.98892,one
1,-0.91468,one
1,-0.92444,one
1,-0.96608,one
1,-0.9598,one
1,-0.96028,one
1,-0.96983,one
1,-0.96551,one
1,-0.96101,one
1,-0.99212,one
1,-0.98478,one
1,-0.98166,one
1,-0.98185,one
1,-0.98783,one
1,-0.9692,one
1,-0.99817,one
1,-0.95996,one
1,-0.95572,one
1,-0.96763,one
1,-0.95787,one
1,-0.94689,one
1,-0.95894,one
1,-0.95658,one
1,-0.95233,one
1,-0.93748,one
1,-0.88807,one
1,-0.94985,one
1,-0.96757,one
1,-0.99142,one
1,-0.992,one
1,-0.95417,one
1,-0.97157,one
1,-0.94556,one
1,-0.94629,one
1,-0.95814,one
1,-0.95545,one
1,-0.95103,one
1,-0.9525,one
1,-0.976,one
1,-0.94218,one
1,-0.97497,one
1,-0.97753,one
1,-0.97574,one
1,-0.97397,one
1,-0.97651,one
1,-0.9149,one
1,-0.93355,one
1,-0.91797,one
1,-0.9328,one
1,-0.9855,one
1,-0.95974,one
1,-0.96372,one
1,-0.94278,one
1,-0.96693,one
1,-0.95047,one
1,-0.95103,one
1,-0.94822,one
1,-0.96533,one
1,-0.79242,one
1,-0.77891,one
1,-0.86402,one
1,-0.79834,one
1,-0.92208,one
1,-0.9187,one
1,-0.95578,one
1,-0.97267,one
1,-0.97256,one
1,-0.98076,one
1,-0.98044,one
1,-0.9888,one
1,-0.9822,one
1,-0.98671,one
1,-0.98146,one
1,-0.98566,one
1,-0.98423,one
1,-0.94754,one
1,-0.9432,one
1,-0.94052,one
1,-0.97373,one
1,-0.96556,one
1,-0.97285,one
1,-0.95749,one
1,-0.9554,one
1,-0.96012,one
1,-0.93358,one
1,-0.93145,one
1,-0.90991,one
1,-0.85368,one
1,-0.8233,one
1,-0.91846,one
1,-0.97465,one
1,-0.94195,one
1,-0.93444,one
1,-0.92406,one
1,-0.92746,one
1,-0.9166,one
1,-0.9153,one
1,-0.98607,one
1,-0.98272,one
1,-0.99325,one
1,-0.98687,one
1,-0.98331,one
1,-0.98832,one
1,-0.97855,one
1,-0.96715,one
1,-0.96554,one
1,-0.95326,one
1,-0.98297,one
1,-0.97502,one
1,-0.99201,one
1,-0.891,one
1,-0.92536,one
1,-0.93365,one
1,-0.77139,one
1,-0.9648,one
1,-0.97814,one
1,-0.98443,one
1,-0.85789,one
1,-0.88857,one
1,-0.8887,one
1,-0.98475,one
1,-0.95412,one
1,-0.96558,one
1,-0.98861,one
1,-0.981,one
1,-0.98962,one
1,-0.98603,one
1,-0.9911,one
1,-0.97081,one
1,-0.96794,one
1,-0.97068,one
1,-0.9675,one
1,-0.97073,one
1,-0.92428,one
1,-0.87158,one
1,-0.95924,one
1,-0.88121,one
1,-0.94862,one
1,-0.92575,one
1,-0.94173,one
1,-0.96701,one
1,-0.95533,one
1,-0.96604,one
1,-0.96159,one
1,-0.96735,one
1,-0.97098,one
1,-0.96603,one
1,-0.96533,one
1,-0.96448,one
1,-0.97791,one
1,-0.97534,one
1,-0.96719,one
1,-0.97624,one
1,-0.94429,one
1,-0.92928,one
1,-0.96686,one
1,-0.96743,one
1,-0.94536,one
1,-0.94196,one
1,-0.94186,one
1,-0.9395,one
1,-0.8989,one
1,-0.98147,one
1,-0.99189,one
1,-0.95478,one
1,-0.98803,one
1,-0.98821,one
1,-0.94774,one
1,-0.95449,one
1,-0.95649,one
1,-0.94643,one
1,-0.97528,one
1,-0.92741,one
1,-0.97667,one
1,-0.92437,one
1,-0.91654,one
1,-0.888,one
1,-0.95514,one
1,-0.90666,one
1,-0.88857,one
1,-0.95025,one
1,-0.97243,one
1,-0.81096,one
1,-0.94799,one
1,-0.96213,one
1,-0.95292,one
1,-0.9413,one
1,-0.96443,one
1,-0.95572,one
1,-0.96549,one
1,-0.97809,one
1,-0.97541,one
1,-0.99009,one
1,-0.9858,one
1,-0.99288,one
1,-0.98999,one
1,-0.99015,one
1,-0.97323,one
1,-0.96089,one
1,-0.93261,one
1,-0.93785,one
1,-0.94481,one
1,-0.9149,one
1,-0.97155,one
1,-0.97341,one
1,-0.96513,one
1,-0.97398,one
1,-0.98519,one
1,-0.91037,one
1,-0.91654,one
1,-0.76963,one
1,-0.98127,one
1,-0.96598,one
1,-0.97107,one
1,-0.98797,one
1,-0.98014,one
1,-0.9381,one
1,-0.9432,one
1,-0.94537,one
1,-0.94709,one
1,-0.94726,one
1,-0.95848,one
1,-0.976,one
1,-0.9912,one
1,-0.98723,one
1,-0.98348,one
1,-0.97201,one
1,-0.98326,one
1,-0.97606,one
1,-0.98654,one
1,-0.98001,one
1,-0.91225,one
1,-0.9208,one
1,-0.88574,one
1,-0.95192,one
1,-0.97438,one
1,-0.97304,one
1,-0.99503,one
1,-0.99445,one
1,-0.98967,one
1,-0.93392,one
1,-0.97628,one
1,-0.93642,one
1,-0.93295,one
1,-0.9243,one
1,-0.96255,one
1,-0.98154,one
1,-0.98626,one
1,-0.98748,one
1,-0.98725,one
1,-0.98826,one
1,-0.90301,one
1,-0.95956,one
1,-0.96328,one
1,-0.93398,one
1,-0.94194,one
1,-0.9561,one
1,-0.96623,one
1,-0.94686,one
1,-0.94131,one
1,-0.95274,one
1,-0.94979,one
1,-0.95645,one
1,-0.97203,one
1,-0.9684,one
1,-0.96168,one
1,-0.97051,one
1,-0.96978,one
1,-0.95325,one
1,-0.96114,one
1,-0.89752,one
1,-0.96877,one
1,-0.95188,one
1,-0.96155,one
1,-0.95984,one
1,-0.96575,one
1,-0.97603,one
1,-0.97223,one
1,-0.97149,one
1,-0.96995,one
1,-0.92578,one
1,-0.91182,one
1,-0.90568,one
1,-0.98127,one
1,-0.96476,one
1,-0.9422,one
1,-0.94816,one
1,-0.95496,one
1,-0.9498,one
1,-0.95424,one
1,-0.97236,one
1,-0.94097,one
1,-0.95582,one
1,-0.9661,one
1,-0.97898,one
1,-0.98181,one
1,-0.95411,one
1,-0.98365,one
1,-0.984,one
1,-0.98169,one
1,-0.98446,one
1,-0.98572,one
1,-0.96037,one
1,-0.95658,one
1,-0.93261,one
1,-0.91565,one
1,-0.94807,one
1,-0.94709,one
1,-0.92231,one
1,-0.90916,one
1,-0.98986,one
1,-0.98263,one
1,-0.95788,one
1,-0.99384,one
1,-0.99279,one
1,-0.93559,one
1,-0.94081,one
1,-0.85306,one
1,-0.95752,one
1,-0.89744,one
1,-0.94773,one
1,-0.95457,one
1,-0.9687,one
1,-0.54781,one
1,-0.80712,one
1,-0.88584,one
1,-0.93008,one
1,-0.95773,one
1,-0.93154,one
1,-0.97485,one
1,-0.98197,one
1,-0.97796,one
1,-0.9902,one
1,-0.98733,one
1,-0.99386,one
1,-0.98767,one
1,-0.97906,one
1,-0.98762,one
1,-0.95745,one
1,-0.94946,one
1,-0.96444,one
1,-0.96401,one
1,-0.96412,one
1,-0.99693,one
1,-0.95168,one
1,-0.99683,one
1,-0.97758,one
1,-0.95672,one
1,-0.96468,one
1,-0.9657,one
1,-0.86815,one
1,-0.98374,one
1,-0.97789,one
1,-0.96353,one
1,-0.9611,one
1,-0.97728,one
1,-0.9344,one
1,-0.99212,one
1,-0.98648,one
1,-0.95774,one
1,-0.95977,one
1,-0.96379,one
1,-0.96311,one
1,-0.94372,one
1,-0.76177,one
1,-0.66121,one
1,-0.96811,one
1,-0.96688,one
1,-0.9706,one
1,-0.9581,one
1,-0.96617,one
1,-0.94046,one
1,-0.97087,one
1,-0.97433,one
1,-0.9768,one
1,-0.9765,one
1,-0.97461,one
1,-0.97949,one
1,-0.94655,one
1,-0.96267,one
1,-0.97439,one
1,-0.97568,one
1,-0.97383,one
1,-0.97568,one
1,-0.94359,one
1,-0.96244,one
1,-0.95215,one
1,-0.91826,one
1,-0.97281,one
1,-0.97412,one
1,-0.94345,one
1,-0.94739,one
1,-0.94621,one
1,-0.94742,one
1,-0.96015,one
1,-0.98654,one
1,-0.99546,one
1,-0.8842,one
1,-0.87525,one
1,-0.90687,one
1,-0.9826,one
1,-0.95151,one
1,-0.93849,one
1,-0.96722,one
1,-0.94704,one
1,-0.96588,one
1,-0.96948,one
1,-0.96401,one
1,-0.96305,one
1,-0.97433,one
1,-0.9721,one
1,-0.97394,one
1,-0.98912,one
1,-0.98708,one
1,-0.98577,one
1,-0.98639,one
1,-0.98959,one
1,-0.92638,one
1,-0.94945,one
1,-0.97976,one
1,-0.97848,one
1,-0.97226,one
1,-0.98558,one
1,-0.97232,one
1,-0.97028,one
1,-0.94677,one
1,-0.98627,one
1,-0.98743,one
1,-0.96593,one
1,-0.97184,one
1,-0.98149,one
1,-0.94901,one
1,-0.95306,one
1,-0.99748,one
1,-0.95516,one
1,-0.96781,one
1,-0.9573,one
1,-0.95142,one
1,-0.96072,one
1,-0.95357,one
1,-0.96575,one
1,-0.82292,one
1,-0.96633,one
1,-0.71654,one
1,-0.98311,one
1,-0.99095,one
1,-0.98114,one
1,-0.98825,one
1,-0.95052,one
1,-0.95981,one
1,-0.98086,one
1,-0.95621,one
1,-0.9537,one
1,-0.95946,one
1,-0.95547,one
1,-0.96307,one
1,-0.9793,one
1,-0.98995,one
1,-0.98194,one
1,-0.98277,one
1,-0.97924,one
1,-0.90428,one
1,-0.87981,one
1,-0.9707,one
1,-0.96136,one
1,-0.9736,one
1,-0.96663,one
1,-0.98232,one
1,-0.86946,one
1,-0.85583,one
1,-0.96027,one
1,-0.92627,one
1,-0.91597,one
1,-0.94703,one
1,-0.96562,one
1,-0.96634,one
1,-0.97432,one
1,-0.96553,one
1,-0.96613,one
1,-0.68151,two
1,-0.75459,two
1,-0.72219,two
1,-0.93198,two
1,-0.96954,two
1,-0.62684,two
1,-0.97608,two
1,-0.97349,two
1,-0.98381,two
1,-0.97078,two
1,-0.94628,two
1,-0.94164,two
1,-0.94985,two
1,-0.92558,two
1,-0.97792,two
1,-0.98352,two
1,-0.96391,two
1,-0.96612,two
1,-0.83201,two
1,-0.83059,two
1,-0.94984,two
1,-0.97765,two
1,-0.96649,two
1,-0.98473,two
1,-0.98399,two
1,-0.97552,two
1,-0.98415,two
1,-0.84436,two
1,-0.86766,two
1,-0.87828,two
1,-0.25327,two
1,-0.72168,two
1,-0.38876,two
1,-0.79843,two
1,-0.81086,two
1,-0.7758,two
1,-0.9271,two
1,-0.95085,two
1,-0.91386,two
1,-0.93136,two
1,-0.91753,two
1,-0.91348,two
1,-0.963,two
1,-0.89193,two
1,-0.87837,two
1,-0.95402,two
1,-0.92971,two
1,-0.94843,two
1,-0.9903,two
1,-0.98058,two
1,-0.98285,two
1,-0.78595,two
1,-0.81838,two
1,-0.86111,two
1,-0.89095,two
1,-0.98855,two
1,-0.9928,two
1,-0.9856,two
1,-0.94357,two
1,-0.96599,two
1,-0.46078,two
1,-0.944,two
1,-0.94388,two
1,-0.98747,two
1,-0.98202,two
1,-0.97932,two
1,-0.94331,two
1,-0.93634,two
1,-0.96765,two
1,-0.69592,two
1,-0.98423,two
1,-0.98215,two
1,-0.99383,two
1,-0.96597,two
1,-0.96975,two
1,-0.93823,two
1,-0.98691,two
1,-0.98752,two
1,-0.98571,two
1,-0.98861,two
1,-0.98348,two
1,-0.74568,two
1,-0.93951,two
1,-0.46924,two
1,-0.57046,two
1,-0.92339,two
1,-0.93522,two
1,-0.87106,two
1,-0.98188,two
1,-0.98879,two
1,-0.69175,two
1,-0.34133,two
1,-0.89464,two
1,-0.92499,two
1,-0.95934,two
1,-0.71754,two
1,-0.80986,two
1,-0.24566,two
1,-0.87308,two
1,-0.97701,two
1,-0.97753,two
1,-0.98326,two
1,-0.98967,two
1,-0.93798,two
1,-0.88106,two
1,-0.8966,two
1,-0.88137,two
1,-0.98988,two
1,-0.99115,two
1,-0.98935,two
1,-0.9865,two
1,-0.97127,two
1,-0.95094,two
1,-0.97274,two
1,-0.96742,two
1,-0.96896,two
1,-0.90795,two
1,-0.96327,two
1,-0.96231,two
1,-0.95662,two
1,-0.88573,two
1,-0.92778,two
1,-0.98937,two
1,-0.98618,two
1,-0.9939,two
1,-0.99396,two
1,-0.98764,two
1,-0.79062,two
1,-0.99295,two
1,-0.99504,two
1,-0.98975,two
1,-0.98472,two
1,-0.98894,two
1,-0.97936,two
1,-0.9294,two
1,-0.8919,two
1,-0.9652,two
1,-0.96821,two
1,-0.81312,two
1,-0.92563,two
1,-0.99358,two
1,-0.98202,two
1,-0.97032,two
1,-0.92553,two
1,-0.93403,two
1,-0.94879,two
1,-0.95343,two
1,-0.94807,two
1,-0.98241,two
1,-0.78492,two
1,-0.92366,two
1,-0.95448,two
1,-0.95985,two
1,-0.91413,two
1,-0.83035,two
1,-0.84203,two
1,-0.77796,two
1,-0.97864,two
1,-0.97738,two
1,-0.96039,two
1,-0.94293,two
1,-0.95346,two
1,-0.95245,two
1,-0.9719,two
1,-0.96114,two
1,-0.94068,two
1,-0.21309,two
1,-0.30735,two
1,0.30217,two
1,-0.052942,two
1,-0.82911,two
1,-0.8507,two
1,-0.96778,two
1,-0.96905,two
1,-0.97673,two
1,-0.97657,two
1,-0.96848,two
1,-0.61439,two
1,-0.68159,two
1,-0.93547,two
1,-0.9465,two
1,-0.95454,two
1,-0.95462,two
1,-0.97902,two
1,-0.98217,two
1,-0.9852,two
1,-0.91706,two
1,-0.5812,two
1,-0.49211,two
1,-0.52903,two
1,-0.86828,two
1,-0.87193,two
1,-0.94196,two
1,-0.97149,two
1,-0.93702,two
1,-0.6712,two
1,-0.99088,two
1,-0.93604,two
1,-0.99197,two
1,-0.98961,two
1,-0.98463,two
1,-0.94484,two
1,-0.82861,two
1,-0.9428,two
1,-0.90091,two
1,-0.86274,two
1,-0.99231,two
1,-0.95115,two
1,-0.96731,two
1,-0.8996,two
1,-0.94681,two
1,-0.89827,two
1,-0.97135,two
1,-0.96058,two
1,-0.94528,two
1,-0.9655,two
1,-0.85114,two
1,-0.97217,two
1,-0.99184,two
1,-0.9761,two
1,-0.97077,two
1,-0.93392,two
1,-0.93626,two
1,-0.89491,two
1,-0.9805,two
1,-0.98456,two
1,-0.98171,two
1,-0.98173,two
1,-0.98406,two
1,-0.98079,two
1,-0.93612,two
1,-0.92368,two
1,-0.99052,two
1,-0.99814,two
1,-0.95657,two
1,-0.95764,two
1,-0.95335,two
1,-0.93827,two
1,-0.62123,two
1,-0.9984,two
1,-0.98387,two
1,-0.98345,two
1,-0.98323,two
1,-0.97838,two
1,-0.97488,two
1,-0.93821,two
1,-0.95317,two
1,-0.93696,two
1,-0.94623,two
1,-0.89966,two
1,-0.89359,two
1,-0.98485,two
1,-0.97436,two
1,-0.97192,two
1,-0.90632,two
1,-0.94146,two
1,-0.88578,two
1,-0.96257,two
1,-0.93603,two
1,-0.95165,two
1,-0.95083,two
1,-0.95083,two
1,-0.95165,two
1,-0.9687,two
1,-0.80166,two
1,-0.94314,two
1,-0.9426,two
1,-0.93945,two
1,-0.97269,two
1,-0.97351,two
1,-0.97582,two
1,-0.95698,two
1,-0.83947,two
1,-0.28819,two
1,-0.95114,two
1,-0.83382,two
1,-0.98146,two
1,-0.9726,two
1,-0.96913,two
1,-0.97577,two
1,-0.97335,two
1,-0.17485,two
1,-0.46034,two
1,-0.91352,two
1,-0.96975,two
1,-0.97502,two
1,-0.98898,two
1,-0.98731,two
1,-0.98732,two
1,-0.98249,two
1,-0.98861,two
1,-0.94079,two
1,-0.98516,two
1,-0.98023,two
1,-0.98389,two
1,-0.9375,two
1,-0.96749,two
1,-0.94324,two
1,-0.74069,two
1,-0.96054,two
1,-0.91085,two
1,-0.36431,two
1,-0.77973,two
1,-0.99038,two
1,-0.99105,two
1,-0.98348,two
1,-0.99182,two
1,-0.9907,two
1,-0.91846,two
1,-0.55204,two
1,-0.64935,two
1,-0.96648,two
1,-0.88617,two
1,-0.81463,two
1,-0.8193,two
1,-0.90622,two
1,-0.85074,two
1,-0.95549,two
1,-0.9616,two
1,-0.97988,two
1,-0.94148,two
1,-0.48161,two
1,-0.67048,two
1,-0.60333,two
1,-0.97978,two
1,-0.99297,two
1,-0.97718,two
1,-0.98513,two
1,-0.98781,two
1,-0.73009,two
1,-0.96828,two
1,-0.96836,two
1,-0.88635,two
1,-0.90764,two
1,-0.95339,two
1,-0.95802,two
1,-0.7978,two
1,-0.94977,two
1,-0.96698,two
1,-0.9676,two
1,-0.95294,two
1,-0.95498,two
1,-0.93291,two
1,-0.88306,two
1,-0.91456,two
1,-0.92902,two
1,-0.90866,two
1,-0.95494,two
1,-0.99099,two
1,-0.99002,two
1,-0.99032,two
1,-0.98777,two
1,-0.89514,two
1,-0.94629,two
1,-0.93967,two
1,-0.97605,two
1,-0.97641,two
1,-0.87366,two
1,-0.8122,two
1,-0.60269,two
1,-0.83444,two
1,-0.96607,two
1,-0.9833,two
1,-0.95914,two
1,-0.98184,two
1,-0.97495,two
1,-0.97435,two
1,-0.97418,two
1,-0.87555,two
1,-0.89886,two
1,-0.70161,two
1,-0.93012,two
1,-0.95717,two
1,-0.9542,two
1,-0.94856,two
1,-0.92071,two
1,-0.91343,two
1,-0.97206,two
1,-0.96439,two
1,-0.90675,two
1,-0.97423,two
1,-0.98801,two
1,-0.96326,two
1,-0.84248,two
1,-0.62436,two
1,-0.94861,two
1,-0.9747,two
1,-0.95709,two
1,-0.98641,two
1,-0.98636,two
1,-0.98469,two
1,-0.98403,two
1,-0.97928,two
1,-0.94625,two
1,-0.87988,two
1,-0.75716,two
1,-0.55666,two
1,-0.72344,two
1,-0.30696,two
1,-0.85008,two
