1,2,3,4,5,y
1,-1.4187,1.3301,-0.96607,0.171,three
1,-1.3522,1.1287,-0.64669,-0.088665,three
1,-2.1128,1.8847,-1.2245,0.48677,three
1,-2.429,2.4339,-1.3743,0.39021,three
1,-1.6926,1.3229,-0.64773,0.1111,three
1,-2.0539,1.7547,-0.67458,0.018526,three
1,-2.7225,3.2031,-2.1161,0.66236,three
1,-2.4616,2.1906,-0.73639,0.01058,three
1,-2.0022,1.7961,-0.94071,0.18951,three
1,-2.0832,1.6484,-0.37082,-0.15559,three
1,-2.0934,1.7045,-0.47774,-0.089532,three
1,-1.8076,1.3353,-0.87991,0.3789,three
1,-0.61209,-0.58972,0.068817,0.15106,three
1,-1.0299,-0.035663,0.089311,-0.0064847,three
1,-0.91441,-0.041035,0.04938,-0.055193,three
1,-0.82821,-0.20305,-0.11401,0.16556,three
1,-0.74446,-0.18051,-0.046743,-0.0033473,three
1,-2.63,2.8857,-1.7206,0.47724,three
1,-2.4315,2.811,-1.8567,0.54147,three
1,-2.1741,2.0935,-1.2442,0.36087,three
1,-2.1243,1.9956,-1.2158,0.38013,three
1,-2.1275,2.0187,-1.023,0.18307,three
1,-2.3253,2.1214,-0.95664,0.19631,three
1,-1.8224,1.4406,-0.64591,0.065203,three
1,-1.7117,1.0358,-0.15989,-0.12409,three
1,-1.522,0.61214,0.27236,-0.31856,three
1,-2.1808,2.1987,-1.3549,0.40607,three
1,-2.0424,1.5274,-0.35284,-0.099878,three
1,-1.9769,1.16,-0.092258,-0.057487,three
1,-1.0444,0.42793,-0.15403,0.036383,three
1,-1.4763,0.49953,0.21097,-0.18245,three
1,-1.5746,0.61259,0.11788,-0.10169,three
1,-1.9333,1.1768,-0.19799,-0.007276,three
1,-1.1327,0.55945,-0.33139,0.063395,three
1,-1.3617,1.0253,-0.70337,0.31286,three
1,-1.2345,0.69693,-0.18409,0.074138,three
1,-1.7354,1.3249,-0.38235,-0.048616,three
1,-2.1438,2.1171,-0.99381,0.10806,three
1,-1.7686,1.115,-0.08728,-0.19808,three
1,-1.563,0.63569,-0.017542,-0.022068,three
1,-1.7795,0.97149,-0.018259,-0.14348,three
1,-1.8169,1.6927,-0.91507,0.24085,three
1,-1.755,1.7143,-1.1514,0.40434,three
1,-1.3001,0.21323,0.10922,0.032026,three
1,-1.7771,1.12,-0.22871,-0.03128,three
1,-2.8545,3.2876,-1.8883,0.46851,three
1,-1.3229,0.73928,-0.31014,-0.053028,three
1,-1.863,1.4305,-0.74613,0.21627,three
1,-1.6937,0.84077,0.2509,-0.29207,three
1,-1.8316,1.2246,-0.12571,-0.1595,three
1,-2.0204,1.7121,-1.1768,0.5161,three
1,-1.5133,0.92758,-0.4235,0.082063,three
1,-2.415,2.6598,-1.722,0.5022,three
1,-2.2258,2.2621,-1.2509,0.29876,three
1,-2.1612,1.504,-0.26641,-0.063672,three
1,-1.4241,1.255,-0.73668,0.26004,three
1,-1.8332,1.8196,-1.0046,0.17625,three
1,-1.8229,1.5581,-0.8314,0.17129,three
1,-1.8782,1.4312,-0.54961,0.062409,three
1,-2.2599,2.4051,-1.4411,0.34111,three
1,-1.2047,0.28052,0.17392,-0.19853,three
1,-2.8276,3.3025,-1.8467,0.38338,three
1,-2.0714,2.1108,-1.186,0.33239,three
1,-2.2313,2.1339,-1.0226,0.16015,three
1,-0.66426,0.01594,-0.39217,0.26599,three
1,-0.55558,-0.2771,-0.20812,0.14244,three
1,-1.0597,0.10965,0.030922,-0.051358,three
1,-1.1896,0.27078,-0.076812,0.042084,three
1,-1.1681,0.18764,-0.053049,0.070152,three
1,-1.4415,0.60162,-0.11857,-0.017552,three
1,-1.983,1.1689,-0.090946,-0.073136,three
1,-2.1861,1.8483,-0.57566,-0.059799,three
1,-1.6769,1.5061,-0.72511,0.12347,three
1,-2.0843,1.5229,-0.32964,-0.092311,three
1,-1.6017,1.449,-0.53904,-0.053472,three
1,-1.1051,0.6289,-0.50587,0.040725,three
1,-1.2356,0.75466,-0.52516,0.084155,three
1,-1.0264,0.04821,-0.47688,0.4819,three
1,-2.5119,2.9385,-2.0033,0.60385,three
1,-2.7332,3.2976,-2.0891,0.54852,three
1,-2.657,3.172,-2.0474,0.56026,three
1,-2.543,2.8841,-1.7295,0.4181,three
1,-2.3856,2.5423,-1.4059,0.28436,three
1,-1.7225,0.99539,-0.054763,-0.14929,three
1,-1.8343,1.3158,-0.39091,-0.023373,three
1,-1.4597,0.93249,-0.58264,0.20769,three
1,-2.1623,2.2011,-1.2305,0.28229,three
1,-2.2572,2.3957,-1.4237,0.31773,three
1,-2.314,2.4667,-1.4809,0.34288,three
1,-2.3108,2.4948,-1.5383,0.37326,three
1,-2.37,2.5758,-1.5222,0.34327,three
1,-1.9384,2.1397,-1.7314,0.59904,three
1,-2.1477,2.418,-1.8664,0.6406,three
1,-1.9977,2.2276,-1.7864,0.646,three
1,-2.1775,1.907,-0.87622,0.16488,three
1,-1.8021,0.93515,0.0091577,-0.12111,three
1,-1.6676,0.63198,0.14885,-0.073502,three
1,-2.0684,1.6029,-0.75467,0.25207,three
1,-2.404,2.6791,-1.8783,0.65981,three
1,-0.98036,-0.18365,0.2565,-0.040492,three
1,-1.0894,-0.22069,0.41192,-0.055454,three
1,-1.0448,-0.17323,0.27404,-0.0075174,three
1,-0.69785,0.087003,-0.24112,0.11195,three
1,-1.5797,0.56006,0.1402,-0.089086,three
1,-1.693,0.56998,0.41479,-0.26893,three
1,-1.9363,1.1301,-0.025173,-0.15415,three
1,-1.7935,0.88695,0.033376,-0.10868,three
1,-2.1723,1.7887,-0.66996,0.072686,three
1,-0.97329,0.11193,0.13113,-0.25091,three
1,-1.5003,0.29025,0.14223,0.072384,three
1,-2.4478,2.4438,-1.1421,0.17716,three
1,-2.2,1.6913,-0.31901,-0.1434,three
1,-2.2022,1.7803,-0.43944,-0.106,three
1,-1.603,1.293,-0.80424,0.30503,three
1,-1.4925,0.68077,-0.016211,-0.045775,three
1,-1.4201,0.71513,-0.025679,-0.11474,three
1,-1.4278,0.85438,-0.64658,0.2403,three
1,-1.3313,0.76781,-0.72667,0.31842,three
1,-2.2236,2.1117,-0.97414,0.1218,three
1,-2.1172,1.9046,-0.85911,0.1152,three
1,-1.8569,1.4631,-0.43041,-0.10181,three
1,-1.985,1.826,-0.75926,-0.02131,three
1,-1.9064,1.646,-0.63577,-0.034342,three
1,-1.0582,-0.13136,0.023401,0.19746,three
1,-0.79344,-0.37778,-0.16883,0.38238,three
1,-2.684,3.2043,-2.2315,0.73952,three
1,-2.1534,1.803,-0.91673,0.30129,three
1,-1.9794,1.9003,-1.0304,0.13807,three
1,-2.3729,2.7093,-1.7021,0.44717,three
1,-1.7427,1.3614,-0.48576,-0.081176,three
1,-1.9872,1.7965,-0.97469,0.19528,three
1,-2.3842,2.6557,-1.6894,0.44344,three
1,-1.8528,1.2018,0.06074,-0.35441,three
1,-2.0602,1.7781,-0.58643,-0.090378,three
1,-1.6239,0.93952,0.15528,-0.38172,three
1,-2.4869,2.6843,-1.7783,0.60504,three
1,-2.5288,2.9516,-1.8813,0.50769,three
1,-2.5393,3.0868,-2.0012,0.56412,three
1,-2.1401,2.0761,-1.1817,0.28017,three
1,-1.8932,1.3383,-0.38063,-0.040123,three
1,-2.1143,1.9002,-0.92909,0.17312,three
1,-2.277,2.5775,-1.5878,0.39499,three
1,-1.6479,1.3819,-0.52515,-0.10428,three
1,-2.1063,2.1059,-1.1165,0.16722,three
1,-1.1835,0.48297,0.19916,-0.42486,three
1,-2.4259,2.8842,-1.9471,0.56551,three
1,-2.2137,2.0383,-1.06,0.28201,three
1,-2.0555,1.9425,-1.3305,0.46741,three
1,-2.6309,2.0886,-0.24206,-0.21291,three
1,-2.4265,2.4052,-1.2224,0.26159,three
1,-1.9683,1.2364,-0.14641,-0.097314,three
1,-2.0566,1.6207,-0.74708,0.20653,three
1,-2.2737,1.9448,-0.82021,0.16631,three
1,-2.8192,3.4731,-2.1813,0.59992,three
1,-1.9135,1.6135,-0.98364,0.33628,three
1,-2.0301,1.9012,-1.0918,0.27485,three
1,-1.5626,0.91302,-0.50043,0.19455,three
1,-2.0788,2.0151,-1.3531,0.45425,three
1,-1.5854,0.99592,-0.7392,0.36588,three
1,-1.974,1.8588,-1.5605,0.71323,three
1,-2.4209,2.3644,-1.1162,0.19232,three
1,-2.6736,2.9656,-1.6848,0.41338,three
1,-2.4194,2.8796,-2.0879,0.68957,three
1,-1.7624,1.5552,-0.90518,0.29722,three
1,-1.6976,1.1246,-0.21884,-0.093873,three
1,-2.0234,1.6056,-0.38863,-0.17353,three
1,-2.5379,2.8491,-1.7426,0.46578,three
1,-2.9675,3.7155,-2.3108,0.58577,three
1,-2.2988,2.1368,-0.90813,0.09903,three
1,-2.9628,3.7577,-2.4228,0.64351,three
1,-2.6413,2.9368,-1.6101,0.33926,three
1,-2.3445,2.4902,-1.6898,0.58883,three
1,-1.0544,-0.10127,0.10191,0.12291,three
1,-1.2521,0.093124,0.14732,0.059289,three
1,-1.0911,-0.045803,0.20925,0.00070722,three
1,-1.0505,0.26119,-0.55274,0.40419,three
1,-2.203,1.2467,0.27322,-0.30001,three
1,-2.4587,2.0434,-0.54485,-0.029778,three
1,-2.4402,2.2163,-0.96719,0.20436,three
1,-2.3951,2.5549,-1.7959,0.65549,three
1,-2.0697,1.3443,-0.22425,-0.033767,three
1,-2.1925,1.507,-0.26829,-0.031894,three
1,-2.1739,2.0569,-1.3261,0.48915,three
1,-1.7839,0.91096,-0.10143,0.011012,three
1,-1.8512,1.0425,-0.16176,0.0073776,three
1,-1.8713,1.2828,-0.6694,0.3032,three
1,-1.9306,1.3281,-0.33384,-0.015785,three
1,-1.8319,1.3226,-0.4259,-0.018146,three
1,-1.2541,0.22018,0.1553,0.01372,three
1,-2.1515,2.0568,-1.1449,0.28142,three
1,-1.6228,1.2832,-0.38239,-0.028308,three
1,-1.5979,0.59527,-0.13838,0.17617,three
1,-1.6339,0.58538,-0.061551,0.14541,three
1,-2.2364,2.2889,-1.4058,0.39127,three
1,-2.4034,2.6837,-1.8159,0.55784,three
1,-2.3203,2.4108,-1.3591,0.29699,three
1,-2.4912,2.7382,-1.7115,0.48143,three
1,-2.0695,1.8423,-1.0232,0.27341,three
1,-2.3505,2.5282,-1.5185,0.36869,three
1,-2.3024,2.4755,-1.6081,0.49438,three
1,-2.815,3.1878,-1.8245,0.47229,three
1,-3.2419,4.2612,-2.6973,0.69477,three
1,-2.5827,3.0318,-2.0511,0.63453,three
1,-2.3334,2.5533,-1.7059,0.51456,three
1,-2.7995,3.174,-1.7264,0.37417,three
1,-3.0409,3.9962,-2.7541,0.83211,three
1,-2.5602,2.9223,-1.8793,0.54815,three
1,-2.3548,2.3163,-1.1735,0.23346,three
1,-2.5292,2.7174,-1.5823,0.41273,three
1,-2.2804,2.2523,-1.2407,0.29357,three
1,-2.3715,2.6262,-1.8847,0.66586,three
1,-0.84817,0.077759,-0.37175,0.21023,three
1,-1.8249,1.7284,-1.435,0.65657,three
1,-2.1075,1.4649,-0.49652,0.16494,three
1,-1.5472,1.7404,-1.19,0.44888,three
1,0.45053,1.0837,0.18764,0.45672,three
1,-1.4002,0.93194,-0.38546,0.10456,three
1,-2.318,2.1595,-1.3079,0.47895,three
1,-1.8371,1.5601,-1.0036,0.29575,three
1,-1.7112,1.1229,-0.49129,0.20554,three
1,-1.8565,1.2035,-0.57765,0.25509,three
1,-0.89181,-0.32754,-0.22773,0.48425,three
1,-0.90398,-0.19775,-0.38598,0.53968,three
1,-1.2888,0.24825,-0.19083,0.26839,three
1,-2.2244,2.1848,-1.3205,0.38282,three
1,-2.088,1.77,-0.74737,0.076102,three
1,-2.5472,2.7948,-1.743,0.52041,three
1,-1.9706,2.0062,-1.4626,0.47359,three
1,-1.9941,2.0406,-1.3951,0.41576,three
1,-1.7549,1.755,-1.294,0.48604,three
1,-1.9488,1.3877,-0.28858,-0.095532,three
1,-2.1548,1.6235,-0.33658,-0.10273,three
1,-2.0648,1.7389,-0.73861,0.094696,three
1,-2.2136,2.0191,-0.86493,0.089125,three
1,-2.3001,2.0725,-0.85979,0.12949,three
1,-1.3304,0.35251,0.052432,0.014188,three
1,-2.5758,2.7308,-1.3633,0.23112,three
1,-1.8088,1.596,-1.0877,0.34194,three
1,-2.0595,1.919,-1.1366,0.3175,three
1,-1.7359,1.1069,-0.36535,0.055167,three
1,-1.3794,0.45099,-0.075635,0.07632,three
1,-2.1626,2.1691,-1.5732,0.61403,three
1,-2.3386,2.645,-1.5347,0.37058,three
1,-2.0577,2.23,-1.4532,0.51354,three
1,-2.0932,1.7553,-1.0701,0.42911,three
1,-1.1613,0.39694,-0.32678,0.13888,three
1,-1.9286,1.8439,-0.9247,0.14149,three
1,-1.4685,0.48733,-0.17667,0.17675,three
1,-1.5683,0.62335,0.079446,-0.098692,three
1,-1.236,0.39729,-0.16715,0.072479,three
1,-1.8845,1.3846,-0.66465,0.19677,three
1,-2.673,3.0974,-2.057,0.64467,three
1,-2.8941,3.5597,-2.3193,0.66176,three
1,-2.5907,2.8852,-1.8447,0.55889,three
1,-2.3668,2.3721,-1.3536,0.36528,three
1,-2.2793,1.9799,-0.797,0.10633,three
1,-1.4223,0.85664,-0.6729,0.38252,three
1,-0.69317,-0.65943,-0.056902,0.44158,three
1,-1.1799,0.24839,-0.63991,0.61593,three
1,-2.5975,3.0637,-2.1876,0.75469,three
1,-2.3908,2.4984,-1.6557,0.57995,three
1,-2.2859,1.9675,-0.82423,0.15421,three
1,-2.1629,2.4271,-1.734,0.54195,three
1,-2.3863,2.7809,-1.9485,0.60991,three
1,-2.1463,2.3529,-1.4109,0.33175,three
1,-1.1672,0.76812,-0.38173,0.023048,three
1,-2.1844,2.0058,-1.2323,0.43934,three
1,-1.8543,1.8238,-1.4196,0.5122,three
1,-1.974,2.0239,-1.5845,0.58466,three
1,-1.4519,1.1824,-0.91318,0.26567,three
1,-2.1899,2.4415,-1.4749,0.47414,three
1,-1.9486,1.8961,-1.3784,0.46632,three
1,-1.637,1.3057,-1.2968,0.66144,three
1,-1.9141,1.7851,-1.4352,0.60244,three
1,-2.0694,1.8454,-0.77936,0.036882,three
1,-2.112,1.3803,-0.14475,-0.10946,three
1,-2.1235,1.6193,-0.31017,-0.14679,three
1,-2.0748,1.9559,-1.1514,0.30139,three
1,-1.8762,1.6427,-0.80732,0.076202,three
1,-1.1921,-0.015249,-0.2978,0.53721,three
1,-1.2146,0.11193,-0.46051,0.59681,three
1,-1.5086,0.73313,-0.79557,0.59971,three
1,-1.4446,0.63123,-0.78018,0.62457,three
1,-1.442,0.56335,-0.6483,0.55954,three
1,-1.928,1.6512,-1.1656,0.46243,three
1,-1.9011,1.638,-1.2302,0.51671,three
1,-1.8968,1.5997,-1.1335,0.45341,three
1,-1.6547,1.3075,-1.0843,0.46555,three
1,-1.6937,1.391,-1.1194,0.46671,three
1,-2.0785,2.2004,-1.7176,0.66771,three
1,-1.9245,1.4915,-0.35546,-0.061986,three
1,-2.0345,1.2067,-0.17889,0.017471,three
1,-1.8509,0.89743,-0.090185,0.061272,three
1,-1.9081,1.6688,-0.84974,0.24461,three
1,-1.9238,1.5814,-0.73061,0.17375,three
1,-1.9627,1.7631,-1.3548,0.60145,three
1,-2.2609,2.196,-1.45,0.52863,three
1,-2.2257,2.0106,-1.0127,0.25947,three
1,-2.2268,2.2427,-1.3555,0.38296,three
1,-1.2391,0.79548,-0.13652,-0.095122,three
1,-1.8078,1.5786,-0.89507,0.19308,three
1,-1.5696,0.87965,-0.11492,-0.13912,three
1,-1.3392,0.46216,0.089541,-0.15923,three
1,-1.6487,1.0855,-0.36292,-0.02861,three
1,-1.4907,1.1675,-0.63298,0.037519,three
1,-2.5427,2.8058,-1.7049,0.46453,three
1,-2.4864,2.4665,-1.166,0.22328,three
1,-2.0233,1.3405,-0.22131,-0.061066,three
1,-2.136,1.5008,-0.1708,-0.16605,three
1,-2.0037,1.4905,-0.50567,0.065313,three
1,-2.0131,1.4438,-0.42521,0.03465,three
1,-1.9923,1.332,-0.21296,-0.079724,three
1,-1.7027,1.102,-0.29938,-0.018723,three
1,-1.5854,0.63929,0.32301,-0.30161,three
1,-1.7299,0.8168,0.25859,-0.24765,three
1,-1.3749,0.36144,0.34666,-0.16431,three
1,-2.2538,2.1183,-1.0317,0.22353,three
1,-1.655,1.5746,-1.2621,0.53251,three
1,-1.6639,1.0061,-0.44287,0.15996,three
1,-2.155,2.1623,-1.3203,0.32853,three
1,-2.0833,1.761,-0.91692,0.28727,three
1,-1.582,0.43476,0.30321,-0.14175,three
1,-1.4073,1.0234,-0.40125,-0.14652,three
1,-1.6897,1.348,-0.56423,-0.043934,three
1,-2.049,1.1815,-0.066038,-0.050075,three
1,-2.0313,1.2071,-0.15214,-0.0023221,three
1,-1.8428,1.4901,-0.76406,0.19621,three
1,-2.1653,1.8734,-0.63025,-0.074137,three
1,-1.0934,0.7672,-0.39825,0.1812,three
1,-1.2235,0.54168,-0.46425,0.1915,three
1,-1.1772,0.58967,-0.6695,0.30998,three
1,-1.5637,0.40341,0.32564,-0.14367,three
1,-1.0422,-0.36305,0.17825,0.25739,three
1,-0.85137,-0.5054,-0.1508,0.52664,three
1,-1.6965,0.6476,0.26724,-0.16079,three
1,-2.9973,3.6333,-2.1632,0.53786,three
1,-2.1963,1.8278,-0.77642,0.16366,three
1,-1.548,1.1313,-0.49006,-0.018976,three
1,-1.8242,0.85981,0.20279,-0.21821,three
1,-1.8226,1.0454,-0.12695,-0.062765,three
1,-1.9866,1.1704,0.14664,-0.30867,three
1,-3.1547,4.2608,-2.9081,0.82818,three
1,-3.1239,4.1443,-2.755,0.75354,three
1,-1.7832,1.5934,-0.9449,0.23832,three
1,-1.9936,1.9596,-1.4126,0.50846,three
1,-2.1287,2.0368,-1.2269,0.36998,three
1,-1.8821,1.8747,-1.3608,0.45107,three
1,-1.8223,1.7749,-1.2057,0.37545,three
1,-1.3142,1.0488,-0.69168,0.2786,three
1,-2.2171,2.2692,-1.6111,0.60897,three
1,-2.2085,2.1059,-1.3933,0.54269,three
1,-1.9795,1.81,-1.1782,0.38829,three
1,-1.7782,1.1252,-0.75549,0.45466,three
1,-2.5592,3.0868,-2.2952,0.8052,three
1,-1.9475,1.8886,-1.3351,0.42944,three
1,-1.8311,1.5845,-0.93799,0.30725,three
1,-1.008,0.25748,-0.1021,0.060006,three
1,-0.85946,-0.098211,-0.0413,0.1465,three
1,-2.2706,1.9643,-0.67255,0.014373,three
1,-1.9266,1.2585,-0.30836,0.0013595,three
1,-3.0536,3.9987,-2.7029,0.7734,three
1,-1.9009,1.7252,-1.233,0.46264,three
1,-1.4608,0.80669,-0.48717,0.20098,three
1,-2.1393,1.6324,-0.53679,0.07017,three
1,-2.1183,2.0777,-1.1304,0.28866,three
1,-2.1166,1.4693,-0.12575,-0.21097,three
1,-2.2313,1.8199,-0.54585,-0.019798,three
1,-2.133,1.9976,-0.82162,0.042741,three
1,-2.0488,1.7685,-0.60615,-0.02429,three
1,-2.1341,1.9931,-0.80116,0.0014797,three
1,-1.8811,1.5139,-0.52638,-0.069634,three
1,-2.2252,2.3045,-1.3714,0.32502,three
1,-2.2976,2.3306,-1.2631,0.26755,three
1,-2.3863,2.4382,-1.2172,0.24168,three
1,-2.0061,1.4762,-0.17453,-0.21689,three
1,-2.7145,3.3872,-2.3284,0.69615,three
1,-1.5219,1.2275,-0.53936,-0.025574,three
1,-1.3942,0.65544,-0.44376,0.18472,three
1,-1.3291,0.88532,-0.546,-0.0077319,three
1,-1.8534,1.3937,-0.5503,0.01821,three
1,-1.2041,0.3544,0.19211,-0.25428,three
1,-2.3928,2.5466,-1.5712,0.43265,three
1,-2.4711,2.5175,-1.2785,0.2792,three
1,-2.6938,2.9658,-1.5545,0.31769,three
1,-2.6297,2.9174,-1.6645,0.4097,three
1,-1.6238,1.3809,-0.85356,0.32251,three
1,-1.6277,1.3302,-0.96088,0.32423,three
1,-1.5972,1.3565,-0.7405,0.2174,three
1,-1.6069,1.1931,-0.49471,-0.015821,three
1,-1.9555,1.7462,-0.97837,0.23154,three
1,-2.0976,2.0387,-1.0854,0.18966,three
1,-2.0503,2.0046,-1.2916,0.38555,three
1,-2.0812,1.996,-1.0915,0.22047,three
1,-2.2142,2.3406,-1.4327,0.35985,three
1,-1.5579,0.85411,-0.4293,0.17699,three
1,-2.7632,3.4257,-2.4477,0.80925,three
1,-2.308,2.0185,-0.83489,0.13678,three
1,-2.0455,1.3163,-0.33769,0.081662,three
1,-2.9674,3.643,-2.3279,0.66915,three
1,-1.1067,0.45394,-0.057657,-0.239,three
1,-1.2209,0.88812,-0.50021,-0.078779,three
1,-0.92989,0.24265,0.01143,-0.26564,three
1,-1.6544,1.5046,-1.1074,0.2955,three
1,-1.8852,1.8816,-1.2496,0.30378,three
1,-1.2124,0.85471,-0.49948,0.014653,three
1,-1.1362,0.72804,-0.35766,-0.11797,three
1,-1.003,0.4896,-0.25962,-0.057164,three
1,-2.0181,1.6887,-0.5924,0.0024153,three
1,-2.5156,2.9006,-1.9697,0.59691,three
1,-2.5801,2.5984,-1.2612,0.2511,three
1,-1.5774,1.2339,-0.61869,0.09388,three
1,-2.4952,2.6882,-1.5237,0.36076,three
1,-2.5768,3.0982,-2.0249,0.57924,three
1,-2.292,1.6367,-0.17263,-0.15466,three
1,-2.0324,1.5438,-0.41517,-0.066071,three
1,-1.8254,1.432,-1.1227,0.56498,three
1,-1.9301,1.5042,-0.92374,0.39187,three
1,-2.1555,1.5924,-0.41716,-0.012623,three
1,-2.2738,1.9077,-0.64528,0.014809,three
1,-2.2502,2.1548,-1.2248,0.33889,three
1,-2.664,3.2279,-2.2503,0.70627,three
1,-1.5461,0.68232,-0.090093,-0.020178,three
1,-3.0758,3.8008,-2.3018,0.58789,three
1,-1.4447,1.1108,-0.99031,0.34866,three
1,-1.6914,1.2474,-0.8599,0.32557,three
1,-2.0704,1.8742,-1.2402,0.45551,three
1,-1.5785,0.99624,-0.86688,0.47235,three
1,-1.7052,1.237,-0.86048,0.35788,three
1,-1.6681,0.96031,-0.46511,0.19194,three
1,-2.387,2.5842,-1.5574,0.40224,three
1,-2.4808,2.8133,-1.7881,0.48488,three
1,-2.4778,2.8397,-1.8481,0.51326,three
1,-2.3731,2.677,-1.7945,0.53268,three
1,-2.6066,2.8629,-1.6208,0.38525,three
1,-2.321,2.4257,-1.3024,0.22272,three
1,-2.8015,3.3793,-2.1193,0.56145,three
1,-2.3845,2.2079,-0.87925,0.072546,three
1,-2.4488,2.5938,-1.5095,0.39041,three
1,-2.8631,3.4925,-2.1849,0.57441,three
1,-2.8421,3.4539,-2.1599,0.56918,three
1,-2.02,1.1777,0.19832,-0.32445,three
1,-2.1719,1.7098,-0.3832,-0.11457,three
1,-1.7094,1.0101,-0.034162,-0.20916,three
1,-1.9324,1.9774,-1.3785,0.45529,three
1,-1.8021,1.2657,-0.61925,0.18791,three
1,-2.8129,3.3098,-1.9096,0.42659,three
1,-0.40141,0.0033859,-0.25449,0.33511,three
1,-0.34961,0.27925,-0.18756,0.29535,three
1,-2.3503,2.3771,-1.1665,0.19474,three
1,-1.3402,0.095009,0.12519,0.21243,three
1,-1.6437,0.42019,0.32633,-0.060877,three
1,-1.9428,0.88584,0.21992,-0.13474,three
1,-2.344,2.0645,-0.89272,0.20255,three
1,-1.8094,0.7902,0.068935,-0.01149,three
1,-1.9852,1.5905,-0.5358,-0.042955,three
1,-2.2823,2.4355,-1.6945,0.59471,three
1,-2.928,3.7603,-2.6239,0.81484,three
1,-3.1927,4.3173,-2.9604,0.85311,three
1,-2.4927,2.9376,-2.3003,0.87624,three
1,-3.0637,4.0203,-2.7573,0.81697,three
1,-3.074,4.0594,-2.7758,0.80622,three
1,-2.3366,2.6604,-2.2316,0.93915,three
1,-2.0698,1.9724,-1.3477,0.48937,three
1,-1.8107,1.0406,-0.16149,-0.01125,three
1,-2.2434,2.0666,-0.79793,0.023474,three
1,-2.0094,1.5927,-0.57468,0.021907,three
1,-2.039,1.9031,-1.3163,0.48041,three
1,-2.4834,2.7251,-1.7613,0.55221,three
1,-2.7043,3.139,-1.8465,0.43431,three
1,-1.7899,1.4602,-0.54032,-0.044554,three
1,-1.3593,1.0039,-1.3188,0.73846,three
1,-2.4182,2.8232,-2.189,0.81323,three
1,-2.3938,2.6701,-1.9215,0.66547,three
1,-0.45356,0.32873,-0.55465,-0.0096067,three
1,-0.4145,0.43005,-0.75709,0.11241,three
1,-0.60209,0.76023,-0.51987,-0.026242,three
1,-1.8309,1.5658,-0.97579,0.27186,three
1,-1.3475,0.87011,-0.52002,0.10591,three
1,-1.5148,1.2332,-0.70632,0.0815,three
1,-1.2266,0.81816,-0.49166,0.089932,three
1,-1.3717,0.8879,-0.38869,-0.00089551,three
1,-1.759,1.5075,-0.72039,0.042207,three
1,-1.5313,0.47802,-0.23478,0.33662,three
1,-2.0231,1.9276,-1.1538,0.25988,three
1,-1.9448,1.4108,-0.64536,0.19926,three
1,-2.1043,2.3057,-1.2384,0.32188,three
1,-2.5204,3.361,-2.2851,0.81022,three
1,-1.6778,1.4183,-0.86384,0.15954,three
1,-1.5268,1.1964,-0.56733,-0.081749,three
1,-2.0944,2.0027,-1.2787,0.40815,three
1,-1.9783,1.5664,-0.69073,0.13411,three
1,-1.7294,1.4541,-0.73035,0.19137,three
1,-1.4893,0.6837,-0.29285,0.13723,three
1,-1.5546,0.92567,-0.3489,0.017317,three
1,-1.739,1.2544,-0.65854,0.18526,three
1,-2.4039,2.8238,-1.9844,0.62967,three
1,-1.2999,0.53558,0.032621,-0.16614,three
1,-2.2003,1.5591,-0.33516,-0.0012576,three
1,-1.7221,1.3018,-1.0714,0.52742,three
1,-2.269,2.1187,-1.1951,0.3687,three
1,-2.0155,1.3693,-0.53318,0.20754,three
1,-2.0104,1.4562,-0.52922,0.10475,three
1,-1.2734,0.58076,-0.77654,0.53041,three
1,-2.3298,2.3801,-1.5605,0.51458,three
1,-2.4571,2.3943,-1.2686,0.35717,three
1,-1.8665,1.1012,-0.48468,0.28752,three
1,-2.9408,3.7337,-2.4869,0.7148,three
1,-2.6216,2.9945,-1.7076,0.38677,three
1,-2.3059,2.3573,-1.2445,0.25179,three
1,-1.2733,0.74636,-1.0254,0.60819,three
1,-1.6724,0.98611,-0.54603,0.27329,three
1,-1.1525,0.65112,-1.0648,0.59496,three
1,-2.1965,2.1646,-1.1322,0.20635,three
1,-1.8179,1.4126,-1.0006,0.46002,three
1,-1.7654,1.1887,-0.60712,0.22908,three
1,-2.1111,1.5282,-0.55306,0.17658,three
1,-2.3747,2.137,-0.98582,0.23545,three
1,-2.378,2.2169,-1.1251,0.30956,three
1,-2.1409,1.9349,-0.85138,0.083744,three
1,-1.8306,1.3224,-0.49694,0.035211,three
1,-2.0015,1.3509,-0.20073,-0.1217,three
1,-1.2473,1.0252,-0.59231,0.23506,three
1,-1.2079,0.079528,0.16492,0.040686,three
1,-0.90645,-0.44336,0.13756,0.28884,three
1,-0.78539,-0.46001,-0.056605,0.38711,three
1,-1.1321,1.1062,-0.99334,0.4422,three
1,-1.5168,0.94219,-0.4113,0.052975,three
1,-1.8622,1.8841,-1.3631,0.4502,three
1,-1.9106,1.0291,0.0021812,-0.088917,three
1,-2.3278,2.1825,-0.99804,0.16381,three
1,-1.9929,1.6435,-1.0734,0.46508,three
1,-3.1042,4.1133,-2.8468,0.85821,three
1,-2.0857,1.4671,-0.28981,-0.073031,three
1,-2.18,1.6627,-0.29525,-0.16766,three
1,-1.8171,1.0017,-0.048188,-0.10214,three
1,-2.0512,1.3672,-0.081102,-0.21871,three
1,-0.75728,0.10567,-0.40681,0.12037,three
